volume,class_1,class_2
17,0,24
10,0,11
22,0,4
13,1,22
17,1,20
11,1,20
10,1,6
1,2,4
14,2,0
6,2,1
24,2,20
14,3,21
23,4,1
25,4,0
3,4,6
24,4,15
5,4,2
22,4,2
11,4,13
24,4,13
18,4,16
11,5,13
25,5,12
11,5,1
21,5,5
10,5,3
20,6,22
23,6,13
21,6,19
25,6,11
6,6,13
12,6,23
12,7,24
5,7,21
19,8,24
19,8,11
7,8,6
13,8,22
25,8,21
14,8,23
11,8,9
1,9,8
5,10,8
7,10,24
20,10,5
13,11,12
20,11,19
13,11,12
6,11,22
20,11,7
20,11,24
9,12,0
5,12,23
18,12,3
15,12,7
6,12,22
9,12,18
25,12,16
16,13,8
1,13,18
10,13,13
9,14,11
21,14,2
13,15,12
17,15,16
20,15,16
24,15,3
17,15,3
3,16,11
16,17,7
11,17,9
20,17,4
12,17,12
13,17,19
11,18,6
11,18,18
23,18,2
7,18,5
15,19,5
25,19,14
21,20,17
14,20,1
13,20,17
9,20,9
23,20,2
15,20,1
10,21,7
10,22,18
11,22,4
16,22,20
20,23,15
6,23,10
9,23,17
19,23,19
20,23,21
5,24,17
2,24,18
18,25,9
19,25,10
3,25,4
6,25,3
12,25,11
3,26,6
7,26,16
13,26,22
15,27,17
25,27,12
21,27,1
17,28,9
19,28,15
16,28,15
13,28,20
5,28,9
13,29,0
17,29,10
2,30,5
12,31,7
9,31,24
15,31,19
5,31,19
12,31,14
15,31,15
3,31,6
6,32,23
6,32,17
17,33,23
9,33,8
25,33,15
19,33,12
19,33,15
4,33,1
23,34,19
2,34,10
14,34,14
5,34,20
25,34,17
6,34,14
8,35,4
12,35,22
5,35,17
10,35,4
11,35,8
21,35,14
4,35,5
9,35,3
5,36,0
24,36,22
14,36,10
15,37,18
22,37,8
24,37,0
6,38,1
17,38,21
14,38,16
5,39,8
7,39,8
2,39,21
18,39,9
22,40,24
23,40,5
5,41,3
17,41,23
2,42,23
4,42,16
5,42,4
25,42,5
24,42,13
20,43,14
7,43,21
25,43,15
4,43,10
4,43,7
14,43,12
16,43,16
10,44,0
25,44,6
14,44,2
2,44,10
6,45,20
5,45,21
4,46,0
19,46,9
7,46,3
16,46,20
15,47,14
18,47,10
8,47,13
21,47,18
13,48,2
9,48,23
24,48,14
6,48,19
18,48,6
17,49,11
1,49,18
20,49,24
13,49,7
13,49,2
11,49,11
6,49,7
