volume,class_1
81,0
19,0
16,0
25,0
11,0
32,0
129,1
111,1
127,1
81,1
138,1
57,1
128,2
122,2
122,2
93,2
120,2
132,2
109,2
84,2
45,2
35,2
108,3
81,3
126,3
95,3
63,3
113,3
46,3
84,3
139,3
36,3
128,3
145,3
103,4
94,4
62,5
29,5
75,5
54,5
108,5
131,5
27,5
91,5
116,5
73,5
78,5
74,5
145,6
59,6
144,6
88,6
117,6
123,6
15,6
92,6
47,7
59,7
112,7
11,7
15,7
21,7
80,8
65,8
76,8
35,8
93,9
36,9
130,9
80,9
63,9
61,9
106,9
58,9
36,9
98,9
78,10
140,10
55,10
96,10
96,10
132,11
103,11
66,11
61,11
112,11
54,11
9,12
75,12
66,12
73,12
68,12
121,12
12,12
32,12
144,13
52,13
104,13
99,13
147,13
34,13
9,13
40,13
130,13
4,13
129,14
75,14
33,14
105,14
21,14
11,14
100,15
71,15
117,15
40,15
7,15
57,15
110,15
118,15
33,15
115,15
110,15
96,15
123,15
131,15
78,16
58,16
44,16
82,16
145,16
148,16
55,16
34,17
72,17
93,17
90,17
8,17
37,17
119,17
88,17
31,17
86,17
61,17
96,17
82,17
148,18
136,18
150,18
120,18
113,18
72,19
150,19
62,19
1,19
33,19
50,19
58,19
68,19
90,20
11,20
21,20
6,20
60,20
81,21
28,21
136,21
7,21
1,21
85,21
37,21
71,22
102,22
146,22
11,22
71,22
16,22
141,22
1,22
129,22
65,22
101,22
87,22
25,23
73,23
113,23
143,23
81,23
36,23
43,23
3,23
56,23
149,23
85,23
78,24
58,24
105,24
16,24
137,24
93,24
69,24
