volume,class_1,class_2
4,0,6
28,0,15
30,1,7
1,1,14
29,1,0
13,1,13
1,2,8
18,2,1
31,2,22
9,2,8
18,2,23
35,3,13
35,3,12
29,3,14
12,3,22
5,3,14
27,3,1
21,4,20
22,4,15
24,4,1
17,4,18
31,5,17
2,5,4
15,5,10
32,5,20
23,5,21
15,5,21
1,5,3
8,5,9
37,6,14
27,6,0
26,7,15
22,7,22
27,7,23
30,8,18
31,8,23
19,8,0
9,8,19
28,8,23
35,8,20
35,9,2
7,9,7
25,9,0
19,10,15
21,10,21
11,10,21
5,10,10
19,10,20
5,10,4
5,10,9
21,11,24
37,11,8
9,11,8
16,11,12
1,11,6
30,11,12
10,12,12
25,12,5
29,12,6
31,13,9
6,13,13
4,13,17
20,13,1
4,13,13
11,13,19
1,14,2
32,14,7
25,14,8
37,14,0
12,14,2
30,14,5
34,14,21
29,15,3
5,15,17
24,15,3
14,15,5
22,15,11
10,16,22
14,17,22
23,17,14
12,17,16
8,18,4
31,18,6
30,18,16
7,19,24
30,19,2
37,19,10
19,20,22
23,20,24
26,20,7
26,20,7
25,21,6
36,21,1
37,21,13
3,21,22
6,21,1
30,21,9
37,22,18
17,22,3
35,22,5
33,22,18
12,23,24
37,24,13
2,24,10
31,25,10
33,25,15
30,25,11
16,25,8
34,25,15
24,26,4
30,26,17
18,26,18
18,26,6
27,26,23
3,26,16
5,26,24
20,27,21
10,27,18
9,28,2
32,28,1
7,28,9
28,29,19
13,29,16
33,29,13
10,29,0
26,30,22
1,31,24
5,31,21
30,31,4
11,31,16
28,32,5
27,32,23
6,32,4
36,33,18
17,33,23
2,33,3
36,33,19
10,34,10
18,35,11
26,35,2
15,35,5
29,36,7
18,36,19
14,36,11
22,36,20
15,36,15
1,36,12
19,37,17
4,37,9
2,38,0
14,38,3
10,39,9
14,39,7
37,39,21
14,39,14
19,39,2
27,39,1
26,39,2
32,40,24
5,40,10
28,40,17
34,40,20
28,40,6
9,40,12
17,41,11
20,41,10
21,41,4
10,41,4
20,42,6
33,42,20
23,42,5
6,42,18
30,43,3
5,43,8
24,44,11
19,44,16
28,44,17
15,44,20
21,44,17
20,44,11
15,45,9
23,45,8
35,45,12
5,45,11
32,45,24
3,45,3
36,46,5
5,46,14
33,46,23
18,46,16
11,47,0
19,47,19
4,47,7
9,47,19
18,48,14
26,48,13
32,49,19
23,49,15
29,49,16
13,49,12
