volume,class_1
70,0
71,0
70,0
56,0
80,0
51,1
65,1
90,2
53,2
59,2
98,2
81,2
85,3
60,3
67,3
60,3
94,3
52,4
73,4
88,4
85,4
83,4
87,5
70,5
51,5
56,6
84,6
81,6
51,6
92,6
95,6
88,6
79,6
66,6
54,7
66,7
79,7
86,8
61,8
63,8
69,8
98,8
57,9
70,9
88,9
78,10
58,10
72,10
56,11
89,11
76,11
98,11
82,12
98,12
67,12
80,13
94,13
67,13
67,13
67,14
77,14
99,14
58,15
67,15
56,15
52,15
50,16
93,16
63,16
71,16
50,16
66,17
92,18
87,18
90,19
64,20
93,20
60,21
97,21
82,22
70,22
85,22
100,22
78,23
98,23
54,23
85,23
60,24
99,24
78,24
79,24
70,24
76,24
57,24
66,25
74,25
86,25
90,25
72,26
68,26
92,26
84,26
60,26
95,26
61,27
67,27
68,27
87,28
86,28
61,28
87,28
63,29
100,29
83,30
96,30
89,30
98,31
92,31
95,31
64,31
89,31
56,31
67,32
67,32
51,32
69,32
86,32
54,32
99,33
73,33
92,33
85,34
53,34
70,34
77,34
59,34
56,34
83,35
73,35
50,36
75,36
83,37
92,37
93,38
71,38
97,39
91,39
63,39
65,40
93,40
79,40
92,41
95,41
56,41
99,41
80,41
95,42
94,42
98,42
54,42
80,42
61,43
57,43
83,43
66,43
65,43
64,43
82,44
59,44
52,44
85,44
58,44
60,44
55,45
62,45
99,45
59,45
66,45
89,45
98,45
90,45
80,46
53,46
72,47
100,47
94,47
57,48
73,48
69,48
97,48
63,48
57,48
51,48
97,49
79,49
92,49
89,49
79,49
92,49
70,49
