volume,class_1
65,0
55,0
69,0
51,0
44,1
48,1
37,1
58,1
70,2
55,2
62,3
43,3
46,3
44,3
65,3
40,3
60,3
75,3
61,4
37,4
50,4
75,4
50,5
61,5
73,5
69,6
67,6
74,6
53,6
65,6
68,6
42,7
40,7
60,8
40,8
64,8
72,9
69,9
73,9
41,9
40,9
50,10
60,10
63,10
71,10
42,10
67,10
73,11
41,11
62,12
67,12
49,12
56,12
71,12
57,12
55,12
52,13
38,13
45,13
56,14
56,14
68,14
41,14
65,14
73,15
62,16
60,17
49,17
50,17
67,17
48,18
60,18
62,18
49,18
56,19
47,19
45,20
60,20
70,20
68,20
52,20
60,21
39,21
48,21
61,21
37,21
67,21
60,22
44,22
42,22
47,22
64,22
48,23
56,23
55,23
55,24
64,24
61,24
68,24
56,24
49,24
64,24
40,24
43,24
62,25
51,25
62,26
67,26
66,26
40,26
72,26
40,27
69,27
47,27
62,27
43,28
71,28
69,28
38,28
66,28
72,28
46,29
49,29
43,30
61,30
46,30
47,30
65,31
48,31
37,31
72,31
75,31
46,32
71,32
60,32
41,33
39,33
58,33
58,34
73,34
52,34
55,34
51,35
50,36
57,37
37,38
48,38
50,38
58,38
45,38
56,38
44,38
71,39
51,39
42,39
64,40
39,41
66,41
56,41
54,41
62,41
64,41
71,41
39,41
68,41
65,42
65,42
63,42
37,42
56,42
44,43
56,43
37,43
62,43
70,44
40,44
63,44
51,44
74,44
53,44
41,44
69,44
40,44
70,44
41,45
64,45
67,45
39,46
75,47
39,47
48,47
54,47
75,47
63,47
67,47
50,47
65,48
42,48
60,49
70,49
