volume,class_1,class_2,class_3,class_4
3.45,24,11,18,2
1.93,18,13,6,6
3.96,10,13,3,8
3.69,11,12,8,7
3.92,1,0,21,5
4.37,19,0,12,1
3.71,6,10,10,4
3.81,16,5,15,2
1.05,1,0,3,5
3.28,10,13,12,6
1.09,11,14,20,8
1.55,7,16,2,3
3.24,11,17,11,3
2.6,19,6,17,8
2.33,12,2,2,9
2.16,16,11,18,2
1.12,0,2,8,2
3.07,14,2,9,9
3.97,22,17,3,2
3.74,9,7,3,6
4.23,8,6,22,1
4.24,21,8,18,8
4.61,14,8,1,8
2.22,9,12,5,1
4.88,2,16,8,3
2.46,9,14,9,1
2.35,7,6,14,4
4.29,10,16,8,7
1.47,20,13,22,7
4.89,6,16,2,9
3.56,13,12,2,8
1.96,17,17,19,8
1.47,10,3,7,2
2.03,2,7,16,9
1.51,7,7,13,1
4.61,3,2,21,7
4.91,16,12,16,6
2.06,2,2,17,8
2.72,12,7,19,3
3.61,6,7,2,4
2.53,2,16,19,4
1.52,25,0,15,4
2.92,0,5,19,5
4.46,13,12,11,1
2.94,0,15,11,8
4.55,3,3,1,7
3.86,23,17,4,2
1.63,11,8,12,6
4.58,14,1,14,0
2.55,15,5,16,7
4.15,4,9,11,7
1.46,7,5,15,8
2.46,3,15,17,5
2.71,1,12,11,1
4.57,4,3,3,2
4.11,1,8,7,0
3.99,8,3,20,1
3.95,0,4,1,3
4.57,17,3,1,2
4.64,24,4,5,6
3.7,22,9,4,0
4.29,15,10,14,5
4.93,12,1,1,6
9.01,5,4,14,5
5.93,8,3,15,2
6.42,4,6,0,1
7.18,6,11,12,1
9.68,18,17,6,4
6.95,8,11,22,1
5.9,18,17,1,9
5.59,21,16,5,9
8.63,15,14,1,9
8.34,0,4,1,6
8.01,25,14,8,2
5.61,25,8,17,2
9.16,6,2,1,0
6.97,14,9,18,3
6.67,0,2,8,1
6.98,17,4,2,5
7.35,1,6,4,0
9.7,10,0,8,3
7.08,11,11,5,7
