volume,class_1
51,0
63,0
52,0
50,1
95,1
92,2
89,2
89,2
65,2
92,2
58,3
85,3
88,3
98,4
87,4
87,4
86,4
89,4
77,5
68,5
69,5
87,6
99,7
65,7
74,7
94,7
83,7
71,7
91,8
71,8
78,9
78,9
98,9
62,9
84,9
51,9
93,10
72,11
68,11
87,11
87,11
64,11
100,11
90,12
89,12
84,12
57,13
63,13
57,13
76,13
95,14
98,14
99,14
59,14
67,14
84,15
84,15
88,15
58,16
86,17
86,17
88,17
56,17
51,17
55,18
100,18
72,18
79,18
70,18
74,19
87,19
76,19
63,19
82,19
86,19
51,19
60,19
77,20
91,20
54,20
71,21
77,21
56,21
63,21
69,22
67,23
68,23
78,23
84,23
77,23
77,24
84,24
99,24
76,25
93,25
81,26
92,26
74,26
56,26
81,27
53,27
70,27
69,27
83,28
56,28
84,28
93,28
92,28
57,29
73,29
72,29
97,29
56,29
82,30
94,30
70,30
84,30
56,31
69,31
51,31
63,31
98,31
60,32
55,32
56,32
79,32
72,32
67,33
63,33
76,33
51,33
64,33
87,33
51,33
75,33
50,33
51,34
71,34
98,34
98,35
93,35
59,35
83,35
100,35
83,35
87,36
52,36
80,36
88,37
74,37
87,38
68,38
84,38
70,38
57,39
54,39
70,39
57,40
60,40
58,40
79,40
69,40
72,40
61,40
85,41
83,41
61,41
65,41
86,41
85,42
92,42
55,43
73,43
77,44
70,44
83,44
93,44
80,44
50,44
93,44
72,44
77,45
74,45
63,45
99,46
80,46
65,46
100,46
93,46
53,47
81,47
78,47
91,48
71,48
61,49
52,49
73,49
56,49
100,49
68,49
