volume,class_1
53,0
57,0
81,0
93,0
51,1
72,1
89,1
99,1
68,1
69,1
62,1
60,1
74,1
86,2
52,2
85,2
56,2
75,2
88,2
89,2
76,2
89,2
91,3
73,3
98,3
73,3
90,3
84,3
86,3
95,3
54,3
57,3
63,4
71,4
99,4
54,4
84,4
94,5
80,5
59,5
90,5
83,5
78,5
93,6
75,6
100,6
57,6
81,6
78,6
52,6
78,6
97,6
84,6
62,6
73,6
68,6
72,7
67,7
73,7
59,7
56,7
78,7
60,7
87,7
66,7
68,7
69,8
59,8
67,8
88,8
53,8
83,8
84,9
85,9
66,9
86,9
93,9
52,9
91,9
83,9
52,10
62,10
67,10
73,10
60,10
53,11
73,11
63,11
50,12
50,12
98,12
82,12
72,12
53,12
98,12
83,12
51,12
82,13
52,13
67,13
62,13
59,13
79,13
68,13
73,13
94,13
78,13
75,13
68,13
61,13
52,13
62,13
81,13
67,14
88,14
58,14
58,14
77,14
96,14
60,14
88,14
86,14
68,15
83,15
99,15
81,15
54,15
60,15
78,15
97,15
73,15
84,16
85,16
71,16
72,16
57,16
69,16
61,16
91,17
93,17
80,17
96,17
64,17
75,17
68,17
88,17
98,17
73,17
77,18
54,18
99,18
71,18
77,18
97,18
50,18
92,18
63,18
96,18
50,19
88,19
100,19
57,19
55,19
82,19
73,19
74,19
68,20
88,20
78,20
82,20
77,20
73,20
62,20
66,20
88,21
93,21
51,21
75,21
75,21
63,21
98,21
54,21
54,21
55,22
51,22
68,22
74,22
83,22
92,22
79,23
56,23
66,23
75,23
77,24
68,24
89,24
73,24
76,24
63,24
76,24
