volume,class_1,class_2,class_3,class_4,class_5
1.75,6,3,19,5,6
2.03,11,15,22,16,16
2.98,10,13,7,7,13
3.64,13,8,32,5,15
4.01,21,3,13,2,11
3.89,16,3,29,20,8
2.36,0,2,20,11,20
3.39,12,8,28,12,2
4.88,7,17,23,14,5
3.83,1,10,28,5,10
1.87,8,12,2,10,0
1.56,3,17,30,3,3
3.83,16,6,27,10,7
4.45,8,5,19,1,20
2.56,8,2,1,12,18
1.46,4,0,23,11,14
3.14,5,5,15,6,3
3.11,7,14,20,16,4
4.32,22,17,17,9,18
1.44,1,14,25,20,20
4.88,0,16,16,5,13
3.85,5,5,22,6,21
1.34,15,0,5,20,20
4.35,0,17,33,11,7
2.91,10,7,24,13,8
3.87,11,16,18,3,3
3.03,3,6,14,12,19
1.54,18,13,4,8,8
4.6,4,5,25,7,18
1.64,0,11,20,13,7
2.42,16,1,31,3,6
3.08,7,11,15,5,17
2.5,16,12,31,0,16
3.26,0,12,30,3,3
4.72,16,13,22,11,14
1.58,17,2,6,2,11
3.37,22,12,22,15,13
1.74,19,14,30,11,20
3.82,3,2,2,5,1
3.55,6,6,15,16,18
2.23,6,17,7,6,15
2.23,18,13,30,3,10
2.32,14,1,29,14,18
3.37,13,14,11,1,19
1.75,15,9,7,0,0
4.92,21,5,29,7,1
2.81,13,7,6,5,21
1.19,7,4,13,11,2
4.02,9,15,20,14,19
4.8,5,6,11,11,4
4.74,8,4,10,7,1
2.02,4,8,9,5,8
1.88,5,4,21,9,4
3.64,20,13,8,16,20
4.85,8,3,23,6,14
1.18,10,1,27,6,18
4.94,5,13,23,3,21
1.12,4,12,7,8,8
4.89,16,0,31,7,4
2.4,10,3,5,12,9
2.62,17,13,31,14,20
3.65,13,11,30,15,0
3.03,13,11,13,10,9
3.18,22,15,15,1,17
1.64,10,7,32,6,20
2.36,13,9,3,19,11
3.34,22,16,0,20,12
4.3,4,11,2,7,10
1.58,14,11,28,17,6
2.58,11,15,14,3,3
2.32,22,1,14,17,7
2.37,17,4,26,6,8
1.14,18,12,32,6,5
3.42,18,8,5,12,14
2.4,8,6,19,5,3
1.28,2,6,18,12,6
1.61,5,1,18,10,19
2.25,2,7,17,11,9
2.86,21,12,4,1,20
4.15,15,10,25,2,7
3.88,14,9,5,13,8
1.19,1,4,27,19,18
1.0,7,7,1,3,15
4.57,12,11,30,15,14
1.68,17,10,33,17,12
4.06,8,4,33,15,7
3.28,6,2,6,15,15
4.05,15,8,17,15,1
1.79,14,1,6,19,17
3.11,10,4,16,6,7
3.71,18,6,20,14,19
3.94,0,7,20,9,9
4.32,18,0,9,14,10
4.54,17,6,8,5,3
4.72,13,1,0,11,8
1.52,12,11,26,10,5
2.04,1,0,25,1,13
2.13,21,7,11,5,6
2.85,19,16,18,20,4
4.43,13,17,13,9,1
4.92,20,9,24,6,15
2.33,7,12,0,14,11
4.28,6,7,21,4,4
4.57,10,17,12,1,3
2.97,21,17,23,7,13
1.33,16,2,24,12,11
3.67,3,0,22,2,17
3.37,5,0,21,4,19
2.38,17,17,25,3,18
4.56,13,17,19,2,20
3.13,16,5,27,16,18
1.17,14,16,16,0,3
4.77,8,6,24,15,5
4.5,3,12,7,6,11
1.32,19,0,2,7,17
2.64,5,14,25,1,5
1.99,8,9,17,12,14
2.3,21,13,28,17,2
2.56,9,15,18,5,19
1.52,22,0,9,18,14
4.45,16,1,8,5,0
3.71,19,7,2,12,15
2.04,19,2,0,4,19
2.4,3,0,11,4,18
1.86,11,8,17,14,7
6.32,16,1,6,11,21
6.88,7,17,22,6,8
5.95,10,3,15,8,20
6.33,18,17,21,15,17
7.02,9,5,4,6,18
6.23,1,15,14,19,10
7.35,0,1,28,8,13
9.52,18,2,4,11,8
6.19,9,0,27,4,8
9.7,2,15,27,18,6
6.08,9,11,21,3,13
6.44,15,6,22,5,6
7.29,18,1,0,19,15
9.05,7,13,7,13,14
9.22,9,9,21,9,12
8.73,5,9,26,19,4
5.72,12,11,24,16,4
6.06,0,12,2,19,4
6.06,2,16,4,15,4
6.91,21,13,8,19,4
5.02,16,14,11,12,13
6.88,11,12,3,12,13
7.35,7,8,9,19,19
5.85,6,5,13,15,21
7.21,21,15,20,16,16
8.72,5,12,2,1,8
8.35,22,11,7,8,14
7.92,4,3,9,4,5
9.44,17,1,9,5,6
5.22,1,2,21,5,13
8.13,14,14,10,10,7
7.44,21,4,33,11,0
9.8,2,17,3,5,10
7.24,5,2,29,8,17
8.88,21,17,24,8,16
7.04,0,14,0,7,6
6.5,7,2,16,15,5
7.96,21,6,4,12,1
5.49,8,10,14,14,4
7.56,15,16,26,8,18
9.51,22,4,21,13,8
9.89,18,13,1,18,11
5.91,2,14,23,14,9
5.37,12,15,18,18,20
7.46,1,15,27,6,7
8.26,10,12,27,0,16
9.2,12,2,12,19,10
7.58,6,0,15,9,12
7.15,17,3,6,13,17
5.74,2,0,1,8,3
5.31,6,0,15,13,21
9.28,10,0,15,16,17
8.88,18,14,9,5,11
8.93,7,13,28,6,18
6.92,13,14,32,7,19
8.53,8,0,31,2,12
6.65,20,2,25,1,13
9.05,18,1,4,16,21
5.74,20,10,2,14,16
8.29,2,12,1,16,9
6.71,9,0,19,8,18
6.38,11,11,11,5,5
5.58,1,11,19,9,13
7.71,5,16,17,2,15
6.52,7,14,5,0,7
5.37,10,3,27,9,9
7.39,4,17,8,16,4
5.5,11,16,9,8,14
7.64,20,10,12,7,3
7.24,0,8,3,7,18
8.48,2,6,6,16,11
5.37,20,10,20,1,11
8.28,0,15,33,0,14
8.72,17,17,8,17,8
6.65,7,1,30,17,21
7.55,11,2,25,13,0
8.31,8,12,11,8,19
5.31,11,0,22,8,16
9.0,11,3,0,20,8
9.17,13,5,3,15,13
7.09,22,14,13,11,4
5.85,21,16,19,7,18
7.78,2,15,17,0,9
9.56,4,6,26,0,20
8.33,18,11,6,14,7
7.89,22,6,17,11,6
9.05,16,15,27,1,21
6.79,16,1,25,13,2
9.97,4,8,1,18,18
6.6,6,4,30,11,10
5.66,2,15,12,19,0
8.76,15,13,7,11,16
8.3,1,5,29,0,14
7.53,18,14,4,19,11
5.24,14,8,0,12,16
5.51,22,14,25,19,14
9.57,19,10,20,5,20
7.29,12,11,6,14,8
7.41,6,0,22,7,20
6.61,9,2,33,16,0
6.79,18,4,8,11,3
8.48,6,11,11,0,0
5.02,19,17,27,3,12
8.05,15,4,31,7,0
7.06,18,8,20,1,21
5.08,3,3,3,20,19
8.42,1,0,24,16,4
8.71,2,14,1,6,4
6.2,17,13,22,3,8
5.91,9,16,5,6,11
5.42,3,6,32,3,10
7.86,7,14,31,0,10
7.71,7,3,24,13,2
8.88,12,0,6,9,10
6.16,15,6,23,16,1
5.06,19,4,10,14,14
5.42,5,1,8,5,20
9.64,7,6,17,13,20
6.65,16,12,1,20,20
6.58,15,5,7,16,12
9.68,21,12,15,11,3
9.92,0,0,20,15,21
7.96,3,4,11,14,19
7.03,19,10,1,16,18
5.27,4,0,32,17,14
7.61,15,13,2,0,8
6.64,13,11,19,2,5
6.67,4,5,24,12,7
5.12,6,4,14,7,19
7.52,15,16,15,14,8
7.05,13,9,9,18,1
6.14,3,12,25,9,13
7.38,9,6,7,10,0
6.77,21,10,2,7,4
5.78,10,6,25,2,1
9.93,7,14,8,12,9
6.74,8,8,2,15,17
8.54,21,4,22,10,15
8.66,18,0,7,1,10
7.63,11,15,5,9,6
5.25,4,9,21,3,0
5.5,6,3,5,14,20
6.21,1,7,31,9,20
8.13,18,6,4,9,21
9.54,16,17,21,6,2
9.97,6,5,1,0,3
5.9,11,6,1,7,8
7.98,4,5,30,16,14
7.8,18,10,4,1,3
9.76,5,10,0,14,10
6.6,5,10,12,11,20
8.97,7,10,13,1,13
8.05,18,8,17,3,17
7.48,1,17,2,3,16
5.82,15,14,19,11,10
6.71,3,17,20,12,20
8.74,12,16,14,3,5
5.66,4,7,5,2,4
6.09,3,0,3,3,20
7.64,21,5,30,6,7
5.16,13,10,28,9,5
6.68,11,11,32,9,21
6.12,17,2,3,5,18
8.72,19,2,4,19,20
6.36,5,8,17,17,19
7.73,2,6,17,8,4
8.04,10,8,27,5,7
9.7,2,4,22,19,10
9.17,15,8,24,3,11
5.52,2,2,14,17,11
9.25,11,5,8,5,1
6.32,20,14,24,18,18
9.88,11,3,1,4,9
6.43,21,11,11,2,8
8.31,9,14,10,4,11
5.35,12,10,12,9,2
6.31,15,17,23,16,18
9.34,7,0,29,9,15
5.3,17,6,13,16,13
8.58,11,15,4,18,11
5.66,18,9,9,16,8
6.11,9,3,8,3,0
5.74,5,7,6,14,21
6.74,20,2,29,4,20
9.09,20,0,11,10,13
7.36,20,12,14,17,0
8.5,12,12,13,14,8
8.53,21,6,21,20,12
5.89,4,5,6,12,0
9.78,16,13,15,9,18
9.74,10,13,26,17,0
6.56,12,0,17,18,3
7.33,11,2,7,14,20
7.24,0,0,15,13,16
9.75,3,10,29,20,6
9.76,19,5,8,4,6
8.79,2,11,24,10,19
7.14,6,1,29,15,7
5.68,3,16,4,11,18
9.15,2,7,28,13,8
9.31,13,3,7,9,14
9.6,16,12,22,7,21
5.07,4,9,12,14,18
9.22,18,3,30,15,1
8.06,10,13,13,0,9
5.58,4,8,0,18,12
7.66,6,10,5,15,19
7.17,11,9,30,1,9
9.07,0,2,17,8,21
6.95,4,7,20,1,17
9.26,6,7,6,2,6
9.51,10,3,31,1,10
7.05,6,11,14,20,7
8.23,15,6,19,8,1
8.01,4,15,24,13,11
6.7,2,7,3,7,14
6.39,14,5,0,1,19
9.01,9,11,30,14,8
5.09,0,10,30,16,13
8.47,6,17,32,9,0
8.8,8,2,3,0,21
8.15,0,8,10,11,9
7.04,20,14,33,2,3
8.13,20,13,23,8,4
7.9,13,7,21,20,4
7.66,5,11,14,10,8
9.75,7,15,18,13,17
7.67,2,16,1,17,19
8.65,4,13,2,12,8
5.93,11,2,31,15,7
8.55,3,6,22,14,5
9.55,18,5,6,4,11
5.63,22,7,29,2,8
5.64,1,15,8,4,0
5.99,1,2,0,3,0
8.73,17,16,19,9,16
9.53,20,9,22,4,2
8.53,19,13,18,15,14
6.72,21,11,28,12,4
8.02,2,17,9,20,10
8.36,20,7,3,17,21
7.94,1,13,5,0,16
6.7,5,15,10,17,3
6.34,10,8,15,0,18
9.37,20,5,21,15,21
6.46,8,17,9,19,19
8.67,17,12,2,11,10
9.58,6,13,3,4,5
8.02,15,13,12,19,19
8.68,21,14,28,2,20
13.53,10,10,13,12,18
10.28,2,3,17,17,10
14.94,5,10,26,19,9
11.17,2,16,31,6,17
13.31,18,8,33,4,2
10.94,1,3,4,8,11
11.08,19,3,32,13,21
13.89,15,11,18,12,6
11.37,19,5,12,19,3
11.5,0,15,30,0,5
10.74,15,17,33,18,4
11.3,0,1,8,14,18
13.09,3,9,16,19,18
11.57,20,7,10,17,15
11.81,1,12,5,17,5
11.19,14,3,5,1,2
12.83,16,5,29,4,7
10.55,3,5,2,19,6
10.54,4,16,5,15,13
12.41,0,2,16,2,20
10.61,17,10,3,20,7
11.98,16,5,4,15,5
14.71,9,4,14,20,13
13.57,16,9,9,7,11
13.75,22,12,4,11,1
14.1,19,12,22,4,1
11.76,3,14,25,5,1
11.7,14,4,9,13,15
12.41,18,10,0,13,8
11.21,12,16,3,10,18
11.94,21,1,6,5,15
12.87,14,6,11,8,14
11.91,21,5,9,12,6
12.16,9,15,21,16,9
11.04,20,6,19,4,16
14.54,15,9,14,0,13
12.02,3,11,28,16,10
14.98,14,9,21,20,0
13.18,10,17,19,6,7
12.02,11,9,2,4,1
13.68,6,16,5,5,2
