volume,class_1
35,0
33,0
44,0
37,0
41,0
36,0
36,0
38,0
39,0
35,0
38,0
42,0
35,0
40,0
37,0
28,0
50,0
46,0
48,0
40,0
27,0
36,0
27,0
30,1
36,1
42,1
34,1
50,1
28,1
46,1
44,1
46,1
27,1
47,1
43,1
29,1
35,1
36,1
35,1
27,1
44,1
36,1
33,1
37,1
28,1
43,2
39,2
42,2
46,2
49,2
49,2
38,2
33,2
43,2
46,2
32,2
38,2
42,2
32,2
35,2
49,2
47,2
43,2
31,3
39,3
28,3
43,3
34,3
44,3
43,3
47,3
27,3
46,3
42,3
49,3
29,3
48,3
49,3
46,3
31,3
44,3
32,3
48,3
32,3
49,4
49,4
35,4
44,4
47,4
35,4
31,4
35,4
35,4
50,4
32,4
45,4
28,4
33,4
29,4
36,4
43,4
42,4
28,4
39,4
28,4
34,4
48,4
50,4
25,5
28,5
29,5
46,5
30,5
45,5
36,5
29,5
27,5
37,5
25,5
34,5
32,5
33,5
49,5
43,5
50,5
39,5
38,5
32,5
28,5
50,5
45,5
37,6
29,6
42,6
34,6
46,6
45,6
31,6
49,6
41,6
49,6
27,6
29,6
37,6
45,6
45,7
35,7
26,7
35,7
31,7
27,7
31,7
48,7
28,7
48,7
42,7
30,7
48,7
50,7
35,7
46,7
32,7
35,7
44,7
33,7
27,7
36,8
38,8
50,8
30,8
26,8
36,8
32,8
49,8
32,8
26,8
46,8
44,8
28,8
27,8
27,8
27,8
48,8
25,8
25,9
44,9
31,9
29,9
50,9
49,9
36,9
48,9
32,9
30,9
39,9
31,9
43,9
29,9
44,9
36,9
