bin,item
0,73
1,79
2,92
3,115
4,152
5,7
5,52
5,198
6,197
7,100
7,12
8,184
8,125
8,53
9,65
9,101
10,156
10,133
11,42
12,185
13,161
14,134
14,131
15,160
15,127
16,19
16,5
16,91
17,76
17,111
18,70
18,66
19,168
19,98
20,170
20,171
21,144
21,64
21,104
22,121
22,105
23,162
23,82
24,193
24,148
25,44
25,141
26,142
26,62
27,122
27,38
28,176
28,120
29,172
29,50
30,48
31,108
31,124
32,189
32,186
33,173
33,182
34,95
34,150
34,1
35,196
35,199
36,26
37,11
37,15
38,40
38,167
39,78
39,84
40,36
40,93
41,180
41,99
41,8
41,72
42,140
43,165
43,126
44,103
44,136
45,39
45,143
46,68
46,106
47,55
47,71
48,23
48,51
48,30
49,113
49,155
50,135
50,169
51,174
51,191
52,18
52,6
53,181
53,58
54,21
55,187
55,3
56,107
56,45
57,145
57,29
58,149
58,138
59,154
59,97
60,183
60,112
61,87
61,31
62,59
62,74
63,61
63,49
64,56
65,90
65,151
66,41
66,67
67,57
67,63
68,96
68,130
69,110
69,80
70,179
70,118
71,195
71,190
72,20
73,139
73,114
74,157
74,146
75,194
75,14
76,109
76,22
77,4
77,25
78,60
78,129
79,33
79,37
80,34
80,69
81,86
81,89
82,47
82,132
83,32
83,166
84,13
84,164
85,94
85,75
86,46
86,43
87,117
87,102
88,10
88,123
89,178
89,177
90,35
90,147
91,17
91,188
92,77
92,175
93,116
93,119
94,9
94,2
95,158
95,192
96,159
96,88
97,81
97,0
98,24
98,83
99,85
99,54
100,28
100,27
101,163
101,153
102,16
102,128
103,137
