bin,item
0,0
1,27
2,83
3,151
4,26
5,5
6,173
7,41
7,39
8,154
9,165
10,65
10,59
11,99
12,21
12,18
13,40
14,70
15,132
16,145
17,174
17,171
18,53
18,58
19,113
20,126
21,133
22,15
23,106
24,77
25,121
26,10
27,104
27,114
28,143
28,141
29,123
30,51
30,48
31,62
31,66
31,67
32,195
33,75
34,92
34,95
35,101
35,97
36,153
36,146
37,31
38,100
39,161
40,74
41,112
42,60
42,61
43,19
44,28
44,25
45,167
45,168
45,169
46,90
46,96
47,34
47,36
48,105
49,181
49,184
50,4
50,2
51,164
51,163
52,190
53,191
54,134
54,131
54,137
55,91
55,89
56,107
57,72
57,71
58,93
59,150
59,156
60,180
60,185
61,1
62,3
63,129
63,130
64,198
64,194
65,50
65,47
66,63
67,64
68,196
68,192
69,155
69,147
70,45
71,69
72,152
72,144
73,172
73,177
73,170
74,178
74,182
75,46
76,111
76,103
77,142
77,140
77,139
78,157
78,158
79,6
79,13
80,115
80,118
80,119
81,183
82,188
82,187
83,197
84,159
84,160
85,11
86,94
87,35
87,29
88,124
88,122
89,199
89,193
90,136
91,33
91,38
92,138
93,9
93,7
94,43
94,52
95,56
95,57
95,54
96,117
97,186
98,17
98,14
99,20
99,16
100,24
100,22
101,79
101,76
102,135
103,37
103,32
103,30
104,8
104,12
105,109
105,108
105,110
106,116
107,162
108,179
109,189
110,175
110,176
111,125
111,120
112,128
112,127
113,86
113,81
113,88
113,84
114,49
114,44
115,149
115,148
116,68
116,73
117,98
117,102
118,78
119,80
119,82
119,85
120,166
121,23
122,42
123,55
124,87
