bin,item
0,171
0,169
0,127
0,121
1,144
1,145
1,146
1,139
1,104
1,105
2,177
2,158
2,160
2,176
2,161
2,159
2,157
2,174
3,184
3,181
3,168
3,170
3,172
4,51
4,87
4,86
4,92
4,42
4,88
4,52
5,193
5,189
5,194
5,15
5,11
5,12
5,191
5,7
5,186
5,192
6,40
6,37
6,4
6,2
6,1
6,39
6,38
7,0
7,5
7,163
7,3
7,164
7,165
7,6
8,180
8,182
8,183
8,132
8,136
8,129
9,135
9,137
9,130
9,138
9,69
9,73
9,68
9,75
10,80
10,29
10,79
10,77
10,76
10,31
11,148
11,150
11,149
11,151
11,155
11,154
11,14
11,10
12,178
12,28
12,173
12,179
12,32
12,33
12,175
12,30
13,43
13,45
13,133
13,134
13,131
13,48
14,94
14,35
14,93
14,41
14,98
14,36
15,167
15,162
15,166
15,19
15,21
15,18
15,22
15,17
16,116
16,91
16,113
16,90
16,89
16,117
16,85
16,84
17,82
17,78
17,61
17,81
17,59
17,83
17,62
18,54
18,8
18,55
18,13
18,57
18,56
18,58
18,9
19,96
19,97
19,128
19,120
19,95
19,123
20,16
20,26
20,190
20,24
20,188
20,185
20,187
20,25
20,20
20,27
20,23
21,114
21,66
21,119
21,118
21,74
21,115
22,103
22,198
22,109
22,112
22,195
22,199
22,196
23,67
23,71
23,72
23,70
23,65
23,197
24,108
24,101
24,111
24,102
24,106
24,34
24,99
24,107
25,49
25,47
25,46
25,44
25,64
25,60
25,63
25,50
25,53
26,152
26,122
26,153
26,126
26,156
26,125
26,124
27,100
27,110
27,147
27,141
27,140
27,143
27,142
