bin,item
0,196
0,164
1,117
2,42
3,183
4,17
5,53
6,25
6,168
7,9
7,15
7,80
8,65
9,0
10,66
11,133
12,198
12,178
13,136
13,129
13,107
14,122
15,88
15,98
16,99
16,63
17,96
17,125
18,94
18,37
19,185
19,194
20,149
20,29
21,102
21,3
22,52
22,50
23,186
23,74
24,95
24,75
25,192
26,197
26,16
27,109
27,18
28,170
28,167
29,59
29,103
30,12
31,111
31,112
32,35
32,31
33,91
33,54
34,26
34,45
35,135
35,8
35,179
36,58
36,76
36,40
37,159
37,190
38,20
38,62
39,86
39,108
39,46
40,123
40,7
41,4
41,30
42,67
42,177
43,14
43,187
44,163
44,57
45,77
45,34
46,193
46,61
47,162
47,174
48,33
48,148
49,43
49,82
50,180
51,188
51,92
52,51
52,130
53,181
53,55
53,169
54,69
54,141
55,2
55,49
56,32
56,106
57,182
57,173
57,132
58,81
58,78
58,139
59,157
59,60
60,152
60,71
61,73
61,105
62,87
62,10
63,134
63,147
64,48
64,199
65,116
65,13
66,165
66,97
67,137
67,144
68,118
68,83
69,72
69,155
70,138
71,120
71,113
72,11
72,156
73,119
73,22
74,124
74,19
75,89
75,114
76,47
76,176
77,153
77,44
78,23
78,154
79,161
80,151
80,85
81,166
81,142
82,64
82,140
83,191
83,1
84,101
84,158
85,127
85,39
86,121
86,38
87,126
87,36
88,93
89,131
89,160
90,184
90,195
91,79
91,5
92,70
92,145
93,41
93,110
94,68
94,175
95,171
95,100
96,143
96,24
97,189
97,146
98,150
98,128
99,28
99,21
100,27
100,104
101,172
101,115
102,84
102,6
103,90
103,56
