bin,item
0,135
0,128
1,131
1,91
1,195
2,154
2,24
3,23
3,166
3,46
4,17
4,0
5,21
5,7
6,184
6,126
7,86
8,122
9,18
10,73
10,179
11,160
11,182
12,61
12,54
13,105
13,11
14,6
14,85
15,59
15,31
16,60
16,168
16,35
17,8
17,58
18,53
18,68
19,144
19,149
20,158
20,100
21,52
21,70
22,71
23,197
24,15
24,51
25,167
25,159
26,72
26,147
27,62
27,125
27,142
28,173
28,36
29,14
29,9
30,42
30,69
30,192
31,187
31,188
32,29
32,164
33,124
33,49
34,129
35,16
35,177
36,169
36,165
37,171
37,130
38,96
38,92
39,109
39,88
40,103
40,115
41,112
41,108
42,5
42,183
42,156
43,63
43,44
44,45
44,67
45,196
45,55
45,194
46,2
46,117
47,83
47,186
48,106
48,97
49,119
49,74
50,193
50,199
51,34
51,13
52,26
52,99
53,80
53,4
54,110
54,170
55,162
55,198
56,113
56,84
57,150
57,140
58,38
58,155
59,151
59,153
60,133
60,174
61,121
61,12
62,141
62,189
63,107
63,120
64,116
64,19
65,89
65,95
66,66
66,47
67,32
67,30
68,81
68,75
69,114
69,76
70,176
70,143
71,104
71,57
72,40
72,123
73,90
73,56
74,28
74,25
75,148
75,78
76,175
76,134
77,146
77,178
77,191
78,102
78,145
78,64
79,77
79,185
80,3
80,20
81,10
81,138
81,163
82,87
83,93
83,137
84,50
84,181
85,180
85,132
86,152
86,79
87,37
87,157
87,118
88,98
88,94
89,82
89,27
90,39
90,48
91,33
91,190
92,1
92,22
93,101
93,65
94,43
94,136
95,172
95,41
96,161
96,139
96,127
97,111
