bin,item
0,97
1,52
2,177
3,136
4,46
5,198
6,33
7,90
8,89
9,99
9,165
9,170
10,94
10,187
10,194
11,77
11,104
12,62
12,176
13,109
13,86
14,26
14,161
15,119
16,71
17,28
17,140
17,41
18,134
19,32
19,35
19,18
20,11
21,143
22,141
23,152
23,120
24,145
24,160
25,29
25,20
26,105
27,23
27,39
28,54
28,107
29,184
29,5
30,146
30,82
31,65
31,87
32,135
32,58
33,199
33,59
34,67
34,158
35,36
35,153
36,166
36,24
37,126
37,37
37,116
38,84
38,155
39,178
39,180
40,144
40,113
40,121
41,123
42,2
42,130
43,139
43,78
44,47
44,164
45,148
45,49
46,93
46,186
47,169
47,138
48,30
48,48
49,88
49,175
50,16
50,66
50,50
51,10
51,57
52,129
52,43
53,151
53,95
54,69
54,171
55,92
55,168
56,117
56,9
57,3
57,34
58,96
58,73
59,193
59,154
60,163
60,125
61,110
61,189
61,182
61,128
61,197
62,172
62,114
63,162
63,118
64,149
64,38
65,103
65,167
66,14
66,127
67,192
67,174
68,150
68,25
69,79
69,131
70,196
70,68
71,15
71,61
72,51
72,6
73,0
73,142
74,45
74,195
75,27
75,183
76,31
76,159
77,124
77,22
78,60
78,181
79,42
79,64
80,55
80,111
81,81
81,137
82,179
82,147
83,56
83,185
84,72
84,13
85,44
85,40
86,191
86,12
87,133
88,173
89,115
90,156
90,83
91,100
91,157
92,122
92,108
93,75
93,80
94,4
94,17
95,21
95,19
96,112
96,76
97,1
97,102
98,101
98,74
99,190
99,85
100,188
100,106
101,91
101,132
102,63
102,98
103,53
103,70
103,7
103,8
