volume,class_1,class_2,class_3,class_4,class_5
1.67,3,1,0,2,14
1.92,1,1,1,8,17
1.58,2,6,5,6,15
1.86,2,4,4,8,1
4.56,6,7,0,0,2
4.05,4,4,0,0,8
3.55,7,4,1,1,19
1.99,10,1,4,2,19
3.24,6,4,4,1,1
1.2,3,6,2,8,15
4.51,5,5,3,5,8
1.09,5,5,0,0,17
2.8,5,5,3,8,13
1.07,4,0,6,2,12
2.72,10,1,6,3,18
2.85,10,2,7,3,18
1.54,3,2,3,2,18
4.64,2,8,3,1,7
3.17,2,6,7,1,14
4.93,7,6,6,8,2
2.96,5,7,5,1,0
1.77,5,0,6,1,17
2.4,3,4,4,1,13
2.36,7,6,4,0,4
4.14,7,6,1,5,1
3.45,4,2,5,5,0
3.26,0,1,3,9,10
2.91,4,1,4,2,17
1.35,5,8,1,1,12
4.56,6,6,0,0,4
3.62,7,7,3,9,15
4.44,3,3,4,9,3
2.6,7,0,4,4,2
4.05,0,0,5,7,8
3.52,9,5,0,2,0
1.73,8,5,6,5,19
2.29,10,8,5,3,5
4.85,0,5,6,5,11
4.87,3,2,3,2,10
4.63,1,1,5,0,3
2.01,7,3,1,1,17
2.15,0,7,3,9,16
1.87,2,8,0,7,3
2.74,3,1,1,6,7
2.44,5,6,7,1,0
3.67,10,2,4,8,11
1.66,10,1,6,4,3
3.62,7,1,0,5,1
4.22,2,4,3,6,9
1.44,0,6,0,8,0
4.42,3,1,4,3,7
1.72,8,8,0,9,6
3.04,6,7,5,5,16
4.26,5,0,5,9,5
4.51,10,1,4,8,5
2.99,1,5,1,5,18
1.52,5,8,4,9,12
3.73,9,6,1,2,5
3.2,4,1,2,1,7
1.93,10,3,4,9,13
4.04,8,8,4,7,11
3.27,4,1,2,0,1
2.57,7,5,0,4,7
8.33,3,1,5,2,14
5.12,4,1,3,2,13
5.96,1,3,4,0,14
9.72,7,3,2,2,13
7.18,10,6,7,5,3
7.59,7,4,4,8,4
9.36,1,6,6,4,7
9.67,7,8,3,6,8
5.81,5,8,3,3,8
7.84,1,4,0,2,9
5.42,2,4,2,2,19
6.05,10,0,1,6,16
8.92,7,6,3,2,1
9.68,9,4,7,7,1
6.44,2,3,5,8,19
7.9,4,0,5,1,12
6.0,2,3,2,1,5
5.34,4,2,3,5,13
7.12,2,1,2,2,16
5.04,4,5,3,3,8
8.72,6,7,7,3,2
7.04,4,7,6,6,18
8.07,2,8,0,5,13
6.46,1,5,2,9,11
8.68,2,2,7,9,0
8.97,1,8,0,8,1
9.89,8,4,3,3,3
9.61,7,2,7,7,4
6.59,8,0,7,6,17
5.2,4,4,2,5,0
8.99,1,1,2,9,1
7.99,3,6,6,9,5
6.34,7,8,4,9,15
6.3,0,8,6,9,0
5.59,7,4,6,6,14
8.57,2,0,6,5,10
5.9,5,8,6,2,18
7.03,0,3,1,4,1
5.62,0,7,5,0,16
5.22,6,3,1,5,14
7.03,1,0,7,4,16
9.16,0,5,1,9,1
