volume,class_1
29,0
47,0
40,0
38,0
45,0
43,0
49,0
30,0
30,0
42,0
44,0
37,0
42,0
44,0
25,0
32,0
43,0
35,0
25,0
50,0
29,0
35,0
48,0
27,0
42,0
48,0
44,1
27,1
28,1
42,1
35,1
31,1
40,1
38,1
37,1
50,1
43,1
30,1
32,1
40,1
25,1
25,1
31,2
44,2
37,2
42,2
34,2
25,2
37,2
42,2
34,2
43,2
32,2
28,2
39,2
29,2
31,2
30,2
25,2
31,2
33,2
45,2
38,2
48,2
28,3
42,3
38,3
36,3
50,3
30,3
50,3
36,3
34,3
36,3
44,3
32,3
41,3
30,3
33,3
27,3
48,3
47,3
26,3
44,3
49,3
28,3
40,3
42,4
43,4
33,4
37,4
50,4
39,4
47,4
48,4
26,4
47,4
27,4
36,4
42,4
45,4
36,4
46,4
39,4
27,5
45,5
40,5
26,5
44,5
47,5
27,5
44,5
38,5
42,5
37,5
25,5
30,5
35,5
39,5
30,5
36,5
49,5
40,5
33,5
29,5
31,5
25,6
26,6
36,6
44,6
28,6
28,6
46,6
42,6
39,6
31,6
32,6
27,6
25,6
38,6
39,6
40,6
33,6
43,6
31,6
44,6
41,7
30,7
48,7
44,7
32,7
37,7
36,7
43,7
34,7
50,7
34,7
48,8
38,8
34,8
32,8
37,8
40,8
48,8
45,8
46,8
41,8
27,8
37,8
26,8
29,8
31,8
49,8
40,8
26,8
31,8
30,8
29,8
29,8
25,8
48,8
42,8
30,9
50,9
30,9
46,9
30,9
37,9
40,9
27,9
38,9
37,9
48,9
34,9
34,9
30,9
26,9
40,9
35,9
36,9
