volume,class_1,class_2,class_3,class_4,class_5
3.87,1,28,6,0,6
1.18,8,33,8,3,8
3.27,0,29,7,1,8
2.47,1,2,5,0,10
2.62,14,35,6,0,6
3.92,4,4,12,3,1
1.67,5,34,4,8,17
1.4,1,0,10,4,16
1.98,0,28,22,10,20
2.91,14,32,19,1,2
4.54,8,32,9,11,13
1.07,2,37,17,10,7
2.33,4,37,21,1,20
3.17,10,29,8,1,2
1.3,0,38,1,2,21
4.4,4,32,1,4,4
3.86,12,2,4,8,9
1.52,9,9,11,7,3
2.78,2,12,18,2,7
4.09,4,23,5,9,3
3.85,0,0,17,3,8
4.57,7,25,3,2,3
4.95,6,25,11,10,8
4.34,13,8,6,1,17
1.44,1,32,22,2,2
4.2,6,28,20,11,11
4.94,13,17,7,9,12
1.64,7,37,19,1,0
4.03,7,29,3,1,3
2.41,1,5,13,11,16
4.76,8,17,15,10,9
1.51,5,19,8,10,13
3.81,12,0,3,6,5
2.44,0,23,15,8,13
1.44,0,4,2,2,6
4.85,1,15,13,11,14
1.83,10,36,3,2,18
2.16,6,21,1,8,11
1.27,2,0,20,6,14
1.81,13,39,18,7,15
1.27,9,12,16,4,12
3.7,1,25,8,3,2
3.61,9,9,16,4,21
2.99,7,18,19,3,0
1.61,3,0,16,5,2
2.21,3,36,17,10,17
1.76,3,35,13,1,14
2.1,5,0,12,8,19
1.92,7,15,13,4,12
1.64,14,36,19,7,19
1.07,9,28,11,6,17
2.21,3,35,5,11,13
3.12,13,37,0,10,5
1.65,6,14,2,1,3
1.62,8,2,20,5,6
3.55,2,17,6,1,7
4.56,12,8,20,1,15
4.7,5,19,19,3,15
2.21,2,35,0,8,20
4.17,3,3,13,1,4
4.22,6,3,22,11,6
1.95,1,14,18,6,3
2.75,4,37,4,9,3
4.58,8,7,6,1,5
3.03,3,22,0,3,7
2.73,2,37,1,4,11
4.16,11,25,15,1,8
2.94,9,20,21,11,11
4.33,6,3,2,5,12
1.05,1,0,10,9,10
3.91,12,29,20,6,11
1.62,10,0,16,11,21
1.44,13,22,3,1,0
3.4,2,10,13,6,21
3.92,4,6,11,7,14
2.71,6,7,4,6,10
4.64,5,35,6,9,11
2.57,7,9,11,6,0
2.55,14,5,12,6,13
3.46,5,14,20,2,2
1.02,11,7,16,6,18
3.12,12,23,16,9,5
1.04,11,11,9,5,16
3.68,0,1,4,5,8
3.52,4,33,0,11,19
1.4,12,22,6,2,9
1.73,0,19,19,1,20
1.41,5,21,19,9,0
3.29,1,5,3,8,15
3.57,7,4,11,1,19
4.67,4,2,15,11,20
1.98,14,30,11,9,17
2.82,8,1,17,2,8
1.33,0,35,1,10,21
3.06,10,14,14,3,9
1.03,9,0,8,6,4
3.07,9,24,3,4,12
4.7,9,7,9,10,17
4.2,5,38,18,4,15
3.84,0,20,8,5,0
2.29,14,30,19,2,0
2.38,2,9,13,11,2
1.47,9,21,2,4,13
2.43,3,4,10,5,3
1.49,4,37,21,11,17
1.96,14,17,4,0,0
2.36,2,22,12,6,5
3.04,0,0,1,2,14
4.35,11,26,4,4,1
1.09,11,13,11,3,3
1.0,8,7,3,0,11
2.83,2,9,4,5,20
1.94,12,35,19,1,9
4.08,1,17,2,11,9
4.13,1,36,22,7,15
4.57,5,25,13,6,16
1.42,5,38,8,8,14
2.41,14,6,3,5,19
3.19,5,14,6,3,19
4.51,13,21,21,5,13
2.55,10,13,18,1,2
2.4,14,29,1,10,4
4.9,9,18,1,8,9
4.41,0,22,16,10,14
4.51,11,21,14,2,15
3.9,0,38,7,1,13
3.04,12,38,20,1,14
1.82,14,10,9,11,14
1.95,0,6,10,6,11
3.39,7,29,18,10,6
4.8,14,20,3,1,2
4.62,12,8,12,2,0
2.71,5,20,11,2,0
1.38,6,3,21,2,7
1.69,11,37,2,3,13
1.28,3,30,3,2,19
2.72,8,25,4,9,8
1.78,11,10,11,0,2
2.11,5,31,16,5,13
2.37,4,26,18,9,5
1.85,10,7,11,11,13
1.57,5,30,15,1,20
2.4,9,18,9,5,2
4.47,7,23,18,8,8
3.84,2,28,14,3,15
4.5,14,18,6,4,18
3.71,10,2,17,7,8
1.82,9,5,15,0,5
3.42,8,7,2,3,20
1.9,6,31,12,4,4
1.36,3,8,9,6,0
4.91,1,9,22,6,21
1.41,11,30,4,6,17
4.26,2,34,2,5,18
1.71,6,36,14,11,3
4.72,4,29,4,2,12
4.09,0,38,7,8,21
3.34,14,24,17,2,18
2.16,1,14,12,1,9
2.09,2,8,16,7,8
3.3,11,39,17,5,5
2.24,4,39,17,9,19
1.79,8,39,22,3,12
1.17,9,2,19,11,12
3.04,12,12,15,9,21
3.53,11,29,7,2,2
1.47,5,8,13,4,6
3.59,10,30,21,1,9
4.78,3,37,18,1,11
3.16,4,25,1,4,0
1.32,3,32,20,1,19
2.8,10,33,10,2,9
1.33,6,17,22,1,4
2.87,5,17,17,0,16
2.97,0,2,8,9,20
3.97,4,21,4,11,8
3.25,12,13,21,8,9
3.8,10,0,14,3,17
3.82,6,1,14,3,14
4.99,3,38,20,3,19
3.2,4,6,19,6,20
1.46,8,4,1,1,0
1.68,14,34,6,1,20
3.38,0,31,22,6,17
4.83,3,22,8,0,19
1.63,0,27,2,3,10
3.47,11,29,15,5,14
2.63,10,30,14,3,13
1.78,0,26,13,10,21
2.86,12,37,8,5,2
4.54,9,34,18,6,16
4.1,2,9,1,3,21
2.93,5,15,22,0,9
2.91,12,39,14,9,0
1.16,11,36,18,9,7
1.59,13,16,10,7,15
3.14,3,4,12,6,0
2.58,7,30,1,8,2
4.52,14,5,11,4,1
1.42,2,4,20,5,21
1.7,14,10,5,4,18
3.08,8,10,15,0,4
4.22,2,20,14,2,15
3.87,13,38,22,5,21
2.08,4,14,10,8,17
2.15,0,34,1,7,2
2.78,14,25,11,0,0
1.24,13,22,20,10,9
1.82,4,9,11,1,14
2.54,7,37,10,8,8
4.36,2,4,22,5,9
4.98,8,32,4,10,0
4.35,4,18,13,2,13
2.05,9,22,5,2,12
2.68,11,31,15,1,15
2.93,8,8,14,11,5
1.53,3,38,16,5,20
2.58,9,39,22,0,3
4.31,4,30,11,7,4
1.08,13,29,17,2,6
1.55,12,4,14,10,20
3.77,1,38,21,3,18
3.11,14,11,5,1,13
2.96,1,20,8,11,10
4.6,2,35,3,4,18
1.22,13,27,12,9,0
4.84,7,24,0,11,21
4.96,10,29,2,9,20
2.92,2,18,11,9,17
4.27,14,31,14,3,2
1.11,13,5,11,6,16
1.97,8,9,11,6,5
1.0,7,23,20,3,3
1.18,11,7,22,6,17
5.0,0,7,9,2,1
2.41,8,10,6,5,14
2.14,14,29,19,10,10
3.63,5,38,6,4,2
2.46,9,29,7,1,12
1.83,6,24,16,8,2
3.43,12,30,11,8,17
2.48,7,23,17,11,21
3.47,13,27,12,6,7
2.63,13,30,15,2,3
4.18,5,20,9,11,21
4.85,3,5,19,7,9
2.4,5,35,15,2,19
1.26,10,9,8,11,0
2.41,13,31,17,7,10
1.08,6,13,11,10,3
8.78,6,3,20,2,5
6.01,11,21,18,10,5
5.86,2,31,14,3,18
8.02,12,17,1,10,5
5.65,3,12,4,3,14
7.67,1,4,17,8,16
6.75,6,30,22,2,6
6.19,10,14,22,6,9
7.29,4,13,3,3,20
5.75,9,38,4,3,0
9.74,12,29,5,5,13
9.59,10,8,22,0,21
10.0,14,15,20,6,20
5.92,12,38,22,2,3
5.17,5,13,12,7,18
7.87,13,29,8,0,7
7.53,1,23,12,4,19
5.02,12,18,11,3,9
5.27,14,25,16,10,8
8.3,14,23,7,2,16
8.37,1,36,17,11,11
6.94,5,25,19,4,18
8.88,4,20,1,11,21
7.5,11,15,11,3,4
5.78,3,18,6,0,15
5.9,6,5,10,3,6
5.4,9,0,1,11,12
5.76,14,14,20,7,7
5.9,13,28,19,5,9
9.6,11,25,14,6,16
9.43,10,38,22,8,3
5.42,9,0,2,3,4
5.38,0,10,0,5,12
5.52,10,31,22,11,19
7.22,7,10,13,4,5
9.51,5,38,2,8,16
8.15,12,9,18,8,15
6.99,14,27,10,8,4
7.93,3,21,11,10,12
8.83,4,33,20,5,4
9.83,14,20,12,9,2
8.54,5,17,4,11,19
9.83,2,16,2,8,16
5.73,13,11,5,1,9
9.33,11,23,8,2,15
6.75,7,19,14,4,16
6.33,12,33,22,4,14
9.49,10,26,13,6,6
9.78,0,23,17,0,5
7.98,14,17,2,5,17
6.7,2,33,15,4,16
5.43,3,34,6,6,14
9.71,4,19,7,4,21
5.38,12,8,19,3,18
6.0,8,23,6,7,4
7.32,5,17,16,6,19
8.6,14,32,21,6,9
5.23,5,36,14,0,7
8.66,12,39,21,4,4
8.28,9,13,17,9,4
7.65,6,23,10,3,11
6.18,3,18,0,4,18
5.24,1,16,2,0,3
6.64,12,35,4,11,19
7.98,14,3,0,9,18
9.82,5,2,9,5,7
5.47,1,24,14,10,2
9.71,2,28,1,9,5
6.99,3,7,8,10,13
8.3,2,18,0,9,19
5.83,4,23,3,5,16
7.54,3,22,20,11,13
7.44,3,4,22,4,16
8.98,13,27,0,0,20
6.36,6,32,18,5,20
7.58,8,37,2,6,0
5.82,5,37,8,3,5
9.01,0,5,14,10,13
7.62,1,39,10,2,17
5.03,6,3,17,9,21
7.5,5,6,15,3,13
6.21,0,24,14,9,0
7.3,3,22,22,5,1
9.65,0,25,2,11,17
6.72,7,7,11,7,6
9.72,2,21,10,1,2
6.49,14,37,3,8,12
6.18,14,39,2,5,13
5.78,5,37,9,8,14
9.34,10,1,19,10,21
8.16,13,16,1,10,0
8.77,13,24,11,0,0
8.88,8,17,18,5,12
7.48,8,33,6,5,7
5.61,5,0,11,8,2
8.89,8,34,19,5,14
7.36,14,16,9,11,2
6.49,5,21,6,10,3
9.05,5,13,4,9,0
6.19,2,4,19,2,19
5.9,7,30,13,11,0
9.96,7,10,7,8,15
6.72,12,3,6,4,8
8.3,1,12,8,10,7
9.6,14,39,13,4,16
7.35,3,13,17,0,14
7.25,10,28,0,11,19
7.51,14,34,15,10,0
9.1,13,10,20,9,0
6.84,8,19,9,10,0
8.53,13,37,22,10,3
6.47,6,21,9,9,10
9.95,8,28,4,4,9
6.33,4,31,15,9,21
9.12,2,12,9,3,12
5.29,8,22,19,8,18
8.03,1,18,17,1,14
8.19,2,19,18,3,1
8.26,5,29,3,2,8
6.14,13,39,10,9,10
5.97,1,14,10,6,3
6.67,14,24,14,7,17
7.21,9,6,21,0,5
