volume,class_1,class_2,class_3,class_4
4.17,53,67,74,23
2.69,64,45,11,46
3.14,75,76,14,2
4.4,5,5,67,29
4.58,25,54,40,53
1.17,43,23,38,2
1.26,56,7,46,48
3.13,34,48,63,42
3.55,27,76,3,41
4.91,8,51,45,20
2.11,41,6,70,51
1.16,15,18,60,2
1.37,24,19,11,1
4.53,44,75,12,6
3.3,2,31,73,49
4.08,12,15,40,46
4.59,39,1,6,10
4.0,55,62,0,24
3.4,29,35,40,20
2.5,16,27,19,42
1.28,20,63,76,14
4.73,76,24,60,17
1.89,29,78,73,54
1.21,15,25,55,18
1.9,21,26,53,14
1.12,32,60,87,40
4.54,49,34,88,3
1.44,7,57,86,35
2.46,60,28,31,51
4.57,68,55,83,12
1.72,65,79,19,2
4.4,1,20,35,45
1.07,48,74,86,1
1.79,45,23,39,47
3.96,54,77,58,30
2.79,7,79,7,52
2.66,53,24,3,16
2.5,9,76,65,2
2.3,10,66,74,41
4.07,29,18,16,12
3.99,43,45,23,2
2.09,73,62,44,6
2.16,18,82,71,53
2.3,28,18,87,50
4.71,4,84,15,39
4.94,0,14,31,48
2.21,70,19,39,35
2.33,6,64,61,6
2.25,21,72,24,51
2.05,73,28,47,14
3.87,66,32,1,22
3.97,50,37,43,14
2.62,4,79,87,0
1.27,43,37,1,54
3.69,17,56,32,11
3.58,50,77,31,8
2.35,21,20,63,32
4.78,37,33,6,28
3.61,44,26,51,52
1.93,14,45,53,52
4.72,74,80,37,11
1.15,0,5,31,39
1.98,19,22,74,30
4.33,72,60,78,41
4.52,45,80,30,7
1.1,24,67,30,21
2.08,57,18,61,0
4.46,30,46,34,3
4.64,37,53,71,4
3.19,12,75,76,15
4.76,41,0,87,28
4.81,42,15,5,19
2.16,54,81,25,5
2.2,37,70,3,45
4.61,4,39,53,38
1.17,70,84,70,4
4.14,42,49,0,44
3.99,50,49,41,23
1.89,30,39,32,7
1.94,65,61,86,48
3.13,41,52,0,5
1.18,51,52,87,16
3.96,9,63,28,48
1.47,55,22,12,19
4.87,45,3,45,33
4.86,69,20,37,1
1.89,24,83,59,7
4.65,5,74,31,27
4.99,73,11,37,41
3.85,28,4,59,8
1.67,68,35,62,49
4.5,36,51,56,23
1.91,26,6,85,48
3.61,72,42,22,22
4.02,39,25,54,37
1.49,60,64,24,39
4.4,74,11,24,52
4.72,0,78,63,23
2.36,1,63,47,44
2.05,49,13,65,29
2.53,66,16,3,47
2.64,26,73,86,47
2.75,72,76,28,35
2.09,33,42,4,5
4.72,62,3,58,20
1.07,60,24,29,29
2.75,38,52,71,44
4.94,6,5,26,21
3.65,24,38,68,23
1.86,33,10,27,21
4.64,34,54,7,16
1.6,9,25,35,53
1.97,34,58,10,48
3.36,17,54,36,14
2.57,69,67,65,47
3.08,28,40,9,47
2.27,10,84,39,5
4.83,54,38,83,33
3.15,20,63,55,18
4.84,34,49,59,21
4.79,15,22,48,53
1.84,56,66,16,30
1.27,3,5,65,20
3.88,18,82,11,1
2.06,47,58,80,44
3.24,46,78,71,54
3.85,54,41,33,31
4.02,56,46,43,43
4.81,33,52,49,51
1.54,37,25,19,12
4.17,57,17,33,52
2.58,39,20,48,29
1.89,68,40,14,19
1.02,66,1,53,5
3.19,34,26,82,46
1.25,62,30,18,4
3.49,33,8,59,34
1.32,33,72,31,15
4.55,20,46,49,29
2.11,68,17,59,36
1.01,11,50,43,12
3.09,50,36,15,1
1.75,52,36,72,28
2.42,38,81,59,31
4.86,68,37,35,4
1.38,76,61,86,29
4.33,45,78,12,38
4.29,71,40,22,43
2.84,14,2,6,17
3.79,64,57,33,52
4.96,51,83,15,54
1.3,8,48,80,26
3.31,3,39,57,0
4.26,64,46,20,30
3.32,61,17,63,23
2.69,0,35,58,16
2.84,18,72,29,7
1.55,51,58,29,38
3.9,74,7,63,32
4.51,59,66,40,11
3.49,30,21,30,2
1.43,6,68,27,28
3.48,5,8,41,40
2.22,70,67,19,31
3.99,14,7,66,51
4.52,20,49,40,54
2.08,30,8,49,12
2.45,34,12,50,54
1.16,74,17,53,45
3.43,70,18,56,23
1.99,34,1,78,47
1.08,73,55,19,11
4.91,2,48,79,43
1.55,4,38,17,4
4.53,14,64,66,27
2.97,27,44,9,7
1.56,2,44,67,38
4.02,39,16,82,36
1.23,27,81,73,12
1.62,76,9,52,32
2.68,8,40,68,22
4.57,63,1,79,38
3.42,73,39,58,37
2.72,34,6,5,48
1.31,68,49,54,36
4.51,66,77,17,25
2.98,24,1,45,18
2.65,31,46,24,2
2.2,67,48,76,9
3.71,21,48,39,46
