volume,class_1
84,0
150,0
177,0
131,0
33,1
131,1
104,1
81,1
173,1
46,1
60,1
92,2
120,2
98,2
85,2
141,2
172,3
170,3
158,3
128,3
6,3
25,3
16,3
92,3
164,3
112,4
19,4
135,4
178,4
71,4
189,4
153,5
199,5
63,5
196,5
102,5
28,5
26,5
93,5
145,5
71,6
6,6
10,6
186,6
49,6
91,6
135,6
8,6
36,7
11,7
36,7
87,7
111,7
129,7
115,8
96,8
132,8
52,8
176,8
109,8
192,8
135,8
29,9
154,9
96,9
128,9
108,9
113,9
17,9
24,9
170,9
172,9
189,9
12,9
192,10
197,10
142,10
198,10
11,10
85,10
102,10
22,11
71,11
63,11
184,11
1,11
57,11
96,11
36,11
122,11
97,12
123,12
110,12
95,12
74,12
65,13
3,13
77,13
73,13
161,13
126,13
94,13
108,13
49,13
75,14
37,14
50,14
43,14
83,14
177,14
183,14
14,15
123,15
91,15
11,15
129,15
141,15
146,15
87,16
126,16
91,16
12,16
50,16
86,16
52,16
153,17
175,17
159,17
89,17
142,17
39,17
43,17
68,17
64,17
115,17
96,17
114,17
22,18
55,18
44,18
105,18
17,18
144,18
161,18
189,18
17,19
140,19
17,19
33,19
177,19
121,19
186,19
4,20
129,20
167,20
13,20
181,20
155,20
134,20
162,21
197,21
106,21
111,21
90,21
95,21
22,22
23,22
8,22
116,22
172,22
154,22
185,22
131,22
51,22
139,22
107,23
46,23
39,23
160,23
90,23
144,23
143,23
80,23
139,23
73,24
80,24
132,24
189,24
93,24
42,24
113,24
115,24
6,24
49,24
47,24
17,24
174,24
193,24
4,24
161,24
