volume,class_1
62,0
85,0
57,1
99,1
66,1
82,1
74,2
91,2
66,2
70,2
61,3
82,3
78,3
93,3
90,3
50,3
51,3
71,3
97,3
51,4
65,4
91,5
96,5
54,6
88,6
88,6
58,6
55,6
50,6
66,7
86,8
65,9
97,9
99,9
98,9
57,10
66,10
74,10
84,10
69,10
90,10
83,11
68,11
71,11
61,11
68,11
87,12
54,12
77,12
65,12
91,12
69,13
75,13
72,13
73,13
80,13
78,14
55,14
54,15
92,15
54,15
87,16
56,16
53,16
72,17
51,17
97,17
82,17
83,17
69,18
88,18
92,18
65,18
79,18
59,18
66,18
70,18
57,19
62,19
89,19
83,20
59,20
61,20
70,20
78,20
74,20
50,21
85,21
52,21
76,21
58,21
53,22
83,22
56,23
93,23
94,23
67,23
63,24
85,24
81,24
60,24
81,24
79,24
87,24
83,24
54,25
85,25
84,26
92,26
65,26
67,26
99,27
59,27
71,27
56,28
72,28
74,29
70,29
88,29
67,29
51,29
88,30
75,30
97,30
90,30
62,31
87,32
96,32
88,32
93,33
82,33
81,33
54,33
79,33
92,33
84,34
93,34
85,35
58,35
70,35
100,35
65,35
80,35
98,35
86,35
54,35
86,36
59,36
80,36
81,36
96,37
63,37
59,37
73,38
71,38
84,38
79,38
99,38
60,39
58,39
80,39
75,39
70,40
57,40
88,40
68,40
93,40
54,40
54,41
61,41
100,41
83,41
66,41
92,42
69,42
78,43
59,43
76,44
91,44
63,44
84,45
85,45
96,45
91,46
59,46
97,46
52,46
65,46
82,47
97,47
90,47
51,47
56,48
50,48
90,48
91,48
63,49
99,49
62,49
65,49
