volume,class_1,class_2,class_3,class_4
1.87,8,4,1,10
2.58,11,8,8,22
2.87,9,4,1,19
4.32,16,5,11,2
1.85,2,9,12,13
3.82,23,12,6,12
2.08,0,5,6,3
1.4,19,17,0,2
3.02,2,9,1,1
3.04,8,17,6,23
3.7,21,18,11,26
2.86,21,4,5,13
2.16,7,14,11,19
1.45,11,18,5,6
4.71,8,18,8,6
1.43,11,15,9,2
3.08,3,7,11,18
1.28,7,14,8,15
4.73,0,17,6,7
4.55,0,10,8,19
4.91,7,13,11,15
4.86,1,1,13,14
1.94,19,11,3,10
3.06,8,7,9,3
4.15,20,13,1,25
3.92,23,18,2,4
4.86,2,15,6,19
1.99,8,9,7,8
4.98,8,14,3,21
1.9,4,11,4,13
4.34,7,1,13,0
1.34,4,0,4,21
2.64,10,7,5,9
3.75,7,9,5,0
4.13,12,9,5,22
3.32,10,8,1,7
4.75,10,11,6,19
2.05,5,4,13,24
3.27,4,17,1,16
3.83,11,10,1,9
3.81,2,13,8,9
3.27,4,0,13,18
1.26,9,11,11,22
3.12,13,7,8,26
3.51,11,7,11,26
2.59,18,4,11,23
2.55,6,9,12,23
1.54,14,8,13,1
3.86,5,13,9,3
4.8,18,0,7,2
4.91,5,16,2,17
1.73,14,14,9,23
4.21,4,9,3,3
3.82,21,11,8,11
2.91,4,2,3,15
2.31,22,9,10,8
4.02,13,17,8,3
4.17,5,13,8,22
3.5,0,17,2,2
3.01,4,4,6,20
1.24,2,7,13,24
1.13,7,15,9,23
1.17,3,10,1,5
4.13,1,0,0,18
2.62,19,2,4,2
2.44,10,14,3,4
3.09,21,10,8,1
1.07,11,12,9,6
2.95,5,3,7,2
4.28,22,18,4,5
2.76,6,5,5,17
2.1,14,8,1,11
3.49,7,1,9,23
3.84,20,15,4,12
1.9,15,8,11,13
4.63,17,11,12,17
4.78,1,16,9,21
3.46,17,3,13,0
3.3,7,5,7,8
2.42,9,18,1,7
3.74,18,18,0,10
2.37,2,6,2,25
1.14,0,3,5,6
3.72,19,17,5,20
3.39,0,4,5,22
4.37,18,11,9,25
2.67,1,11,10,17
4.95,13,12,0,13
2.62,5,13,8,2
5.0,11,8,11,20
1.97,6,13,9,0
4.45,11,2,7,11
2.93,15,0,3,11
4.51,13,10,1,8
2.83,0,11,13,0
1.28,19,5,6,0
3.79,9,5,7,17
1.51,20,10,11,16
1.15,8,4,6,10
1.38,20,5,1,22
4.51,3,12,9,16
3.66,5,12,8,12
4.01,15,13,8,14
4.51,21,2,12,19
3.03,5,2,9,24
1.49,17,16,2,6
3.45,7,16,2,6
2.75,23,7,6,24
1.61,4,4,0,20
3.22,11,2,7,11
3.01,11,17,2,19
2.33,10,6,8,23
4.73,14,0,3,8
1.49,1,10,1,9
3.92,11,10,8,2
4.33,10,16,9,9
4.79,17,15,1,8
1.3,3,18,1,18
1.97,11,11,11,14
4.02,2,15,8,14
2.49,18,3,8,24
4.58,13,11,3,6
4.36,7,12,4,3
4.42,8,0,12,20
3.22,17,15,6,22
1.78,10,8,2,13
1.21,5,0,2,11
3.69,1,15,13,21
1.53,8,17,7,2
1.32,8,9,11,6
4.06,17,5,3,2
1.7,23,0,4,22
3.29,14,0,0,16
1.28,15,15,8,1
3.58,13,9,5,18
2.03,18,5,7,21
1.8,19,7,13,22
1.41,19,8,2,6
4.85,9,16,10,19
1.84,1,10,2,2
2.1,8,16,3,23
3.59,10,5,10,11
2.85,18,5,2,15
2.68,20,3,0,14
1.36,7,2,5,20
4.53,7,0,3,18
4.25,23,1,6,5
2.81,17,11,11,17
2.82,6,12,9,20
3.03,22,8,7,13
3.36,8,2,11,7
3.59,22,6,3,0
4.54,7,13,12,7
4.22,2,15,9,26
1.65,10,1,10,8
1.07,12,14,12,14
2.14,2,2,2,6
2.19,15,1,7,1
4.91,11,2,4,7
2.04,1,8,7,3
4.93,1,2,10,19
2.61,19,2,0,1
2.44,15,5,11,17
4.84,18,10,1,5
1.65,6,14,4,15
1.91,23,8,5,0
4.78,5,0,11,8
4.11,0,16,6,16
1.84,2,17,3,7
4.27,15,1,7,6
3.39,3,11,8,3
4.85,0,5,3,3
3.47,23,12,10,24
3.57,6,17,7,12
3.74,9,18,2,15
2.93,20,12,8,25
3.78,21,12,11,11
1.34,7,11,6,14
2.72,1,13,2,16
4.01,18,8,5,17
3.77,20,14,4,14
1.12,1,5,3,5
1.62,3,11,1,6
2.63,20,9,8,25
1.19,18,12,2,8
2.71,10,0,3,5
3.27,7,18,9,7
2.24,5,0,3,10
3.51,10,12,12,0
1.04,5,8,6,4
2.06,7,14,4,17
1.06,15,13,12,10
2.09,20,5,2,13
3.57,7,15,5,16
3.3,11,1,5,3
3.43,9,17,3,25
1.94,13,12,6,12
2.51,11,10,12,13
2.11,9,3,3,17
4.3,22,2,1,19
3.66,3,3,13,25
3.48,15,15,2,21
3.65,20,0,10,18
2.81,9,4,13,23
3.79,17,14,2,26
3.18,19,7,13,16
1.54,22,12,3,25
3.91,12,0,6,15
1.59,23,4,6,16
4.62,13,8,5,25
4.55,22,9,11,25
2.03,4,14,12,9
4.55,11,2,7,21
1.93,2,5,0,24
2.57,12,6,1,8
4.65,6,17,10,10
1.99,16,5,4,17
4.01,4,15,3,8
1.46,12,12,10,12
2.72,12,6,13,0
4.59,3,9,2,2
3.95,17,15,3,17
2.32,15,5,5,15
4.49,15,13,1,2
1.14,10,14,11,5
2.24,4,4,8,25
3.25,3,3,2,22
2.47,9,16,6,8
3.27,17,11,3,16
1.35,0,14,10,18
4.56,4,14,11,9
2.47,23,2,3,0
4.27,0,17,6,19
2.29,12,11,5,1
4.94,1,14,10,22
3.73,9,3,8,0
3.38,21,0,0,22
3.17,0,13,9,24
4.24,4,6,5,9
3.16,15,9,4,26
1.7,17,5,1,21
4.6,21,3,11,25
3.47,14,0,3,8
1.91,13,4,0,9
3.61,10,12,0,7
1.45,21,0,3,12
1.15,13,15,5,2
4.07,13,9,7,12
4.23,0,3,12,14
4.34,9,14,2,12
2.79,13,3,8,5
3.05,11,8,11,23
1.12,22,18,7,12
2.7,11,2,4,1
4.2,3,18,4,5
4.16,8,17,7,2
4.74,18,9,6,8
1.41,14,2,6,14
2.97,8,17,1,14
2.03,7,10,0,19
2.25,0,8,8,16
1.42,8,13,13,10
1.2,22,6,11,14
4.39,0,11,13,6
1.13,20,10,10,13
3.4,4,2,11,16
4.33,12,10,12,17
1.27,10,10,7,2
2.91,15,15,0,7
3.7,21,10,10,10
2.11,1,5,13,1
4.19,20,2,6,13
2.63,3,16,13,13
4.34,5,6,2,9
2.85,20,18,11,13
1.91,17,12,1,1
4.43,19,7,9,16
3.94,1,1,0,13
3.29,17,6,5,26
1.39,20,0,3,19
4.39,21,1,8,18
4.43,22,11,0,15
2.13,23,17,3,20
2.73,8,15,10,9
2.17,11,9,0,22
3.35,10,14,7,3
1.67,10,14,2,14
3.17,22,5,5,20
1.59,18,13,1,7
4.09,19,12,9,8
1.12,4,6,3,13
3.74,5,9,10,19
1.27,6,2,11,26
1.82,19,9,8,7
3.46,13,18,8,18
3.62,6,8,12,7
3.54,8,6,6,3
3.99,17,1,9,3
2.76,5,14,10,24
3.07,6,17,6,26
1.49,16,18,4,16
2.16,20,13,7,18
2.36,9,3,1,4
1.02,0,16,6,17
3.77,23,15,10,13
2.16,4,0,4,10
4.22,7,10,1,13
5.0,7,12,12,25
1.38,2,7,12,24
2.25,0,1,4,12
3.96,21,17,5,22
3.1,14,15,3,2
1.54,0,8,4,24
1.95,15,8,4,11
1.34,19,13,1,18
1.29,19,4,8,8
1.49,20,15,0,3
2.14,5,7,6,4
2.73,23,8,5,8
1.52,16,1,6,19
1.46,11,16,3,19
3.85,14,16,1,17
1.44,20,15,5,15
1.17,4,1,6,14
2.17,0,9,8,8
3.66,5,10,10,1
3.19,14,18,7,10
1.86,14,6,10,10
4.07,15,13,9,22
3.24,3,0,1,0
2.85,5,10,11,8
1.09,17,15,7,22
1.2,16,0,9,17
2.22,12,16,6,5
4.43,21,4,0,3
3.5,23,12,1,21
4.7,6,2,1,26
2.11,20,0,8,14
1.29,7,10,9,19
1.98,15,5,10,11
3.43,11,6,4,18
1.48,22,15,10,12
2.23,11,5,7,4
1.51,23,1,3,26
3.73,1,17,10,8
4.63,16,8,9,6
4.75,7,11,2,10
2.82,16,7,4,2
4.8,20,9,2,13
3.34,1,7,3,23
3.58,2,7,7,6
4.77,21,14,11,2
3.72,10,11,2,22
2.66,3,10,0,21
3.5,15,11,1,13
3.11,3,12,11,11
3.87,13,14,0,2
3.4,10,7,11,21
2.84,5,7,2,4
3.59,5,6,13,6
4.02,7,15,1,19
3.09,12,17,8,10
2.05,18,8,13,14
1.75,0,3,0,20
