volume,class_1
81,0
95,0
13,0
41,1
79,1
29,1
15,1
88,1
4,2
95,2
31,3
55,3
89,4
47,4
52,4
75,4
56,5
65,5
41,5
26,6
42,6
5,6
56,6
40,6
56,6
55,6
57,6
12,7
23,7
94,7
58,8
70,8
52,8
39,8
68,9
5,9
67,9
24,9
72,9
24,10
12,10
28,10
10,11
44,11
27,11
44,12
56,12
9,12
56,13
50,13
26,14
56,14
51,14
29,15
31,16
71,16
16,16
50,16
100,17
14,17
8,17
21,17
10,17
97,18
15,18
90,19
84,19
82,19
19,19
39,20
30,20
68,20
36,20
95,21
79,21
90,21
14,21
38,21
94,21
8,22
9,22
66,22
64,23
2,23
36,23
31,24
98,24
3,25
52,25
85,26
97,26
22,26
90,26
71,26
37,26
25,27
8,27
34,27
72,27
69,27
2,28
63,28
27,28
3,29
11,29
15,30
35,30
89,30
30,30
97,31
39,31
15,31
50,31
1,31
22,31
96,31
30,32
89,32
93,32
48,32
88,32
35,32
50,32
73,33
80,33
18,33
45,34
37,34
43,34
74,34
66,35
94,35
19,35
54,35
78,35
61,35
84,36
84,36
93,37
1,37
56,37
73,37
13,37
63,38
69,38
52,39
82,39
89,39
22,39
97,40
46,40
54,40
8,41
62,41
99,41
67,41
71,41
88,41
89,41
44,42
59,42
58,42
12,42
54,42
30,43
86,43
64,43
95,43
39,43
49,43
86,43
37,43
60,44
28,44
72,44
39,44
20,45
2,45
59,45
44,45
56,45
3,45
70,45
98,45
82,46
98,46
57,46
90,46
81,46
97,46
84,46
87,47
82,47
12,48
36,48
12,48
3,48
50,48
42,49
37,49
