volume,class_1,class_2,class_3,class_4
1.02,2,0,36,15
2.98,14,1,28,12
1.66,5,10,28,6
2.62,6,9,16,25
4.65,0,0,31,24
1.84,13,5,20,15
4.29,15,9,12,23
4.28,5,8,5,3
1.1,13,0,34,24
4.19,14,10,36,22
2.86,14,6,7,25
2.99,7,8,23,12
4.61,15,8,27,7
4.09,9,4,0,28
4.2,3,7,26,11
1.48,7,0,21,5
1.29,5,0,34,16
4.2,1,7,18,19
4.67,5,8,23,23
3.94,1,6,12,4
3.46,8,5,41,6
4.34,0,5,25,11
3.99,14,5,27,4
2.62,9,5,1,1
4.1,3,8,7,7
1.97,14,4,12,18
2.74,15,6,23,15
4.65,14,7,6,30
3.63,10,1,23,5
2.54,8,0,40,29
1.11,2,3,0,25
1.71,9,3,14,14
1.19,6,3,12,12
3.12,11,4,14,16
3.56,3,5,5,12
3.45,7,8,18,15
4.15,12,10,21,21
3.98,1,3,7,16
3.35,10,9,32,7
1.55,0,2,0,2
3.08,3,9,26,26
1.86,3,0,26,4
2.91,5,6,27,30
2.52,2,2,18,28
2.95,15,8,14,18
1.54,12,5,37,24
2.96,3,1,22,18
1.19,4,9,6,15
3.98,11,5,9,0
1.92,2,2,34,12
2.52,4,4,30,30
3.41,2,2,9,0
3.37,9,8,17,6
3.0,13,7,6,26
3.74,4,2,25,24
4.94,4,8,21,14
1.46,14,3,15,22
1.68,5,1,36,23
1.04,0,10,31,22
4.85,2,10,23,14
2.24,8,0,11,10
4.23,2,3,35,9
2.15,2,4,15,21
2.87,2,0,32,22
2.29,11,2,3,9
2.64,11,0,28,18
2.71,3,3,1,23
3.16,6,1,21,1
2.98,8,4,12,9
2.68,8,2,20,10
3.96,4,4,16,2
3.01,1,2,3,4
4.7,12,4,25,10
3.81,8,1,15,13
2.27,2,2,36,4
3.09,1,4,24,9
4.37,7,9,0,28
1.92,14,0,25,23
2.02,11,2,9,24
1.26,4,7,27,4
4.37,5,6,13,17
4.41,1,3,17,23
1.29,13,3,25,30
1.57,5,2,13,27
3.37,5,6,26,28
4.95,4,6,35,9
2.07,6,6,19,6
4.64,7,3,27,29
4.13,1,7,28,28
3.45,9,4,33,30
2.87,15,4,27,1
4.21,15,6,16,25
1.64,12,4,3,2
3.37,7,3,23,15
4.53,8,6,38,3
3.05,5,10,31,11
3.03,7,7,32,4
1.13,12,0,5,12
1.85,4,0,25,27
2.56,14,5,33,14
2.77,11,5,40,18
4.96,11,10,31,20
2.06,3,2,25,9
1.1,3,2,35,16
4.27,3,9,20,0
1.8,11,4,32,12
3.66,5,1,38,2
4.37,13,10,28,17
1.79,0,4,7,16
4.22,13,3,25,0
4.13,13,2,42,27
2.87,11,0,2,0
2.26,3,0,32,13
3.85,6,3,16,12
1.45,15,7,13,23
4.04,6,10,31,26
4.74,10,0,25,14
3.91,13,6,27,8
4.78,2,3,32,4
2.84,5,5,23,7
1.12,11,4,23,30
2.35,13,5,33,30
2.15,10,6,27,1
2.26,10,2,11,25
2.62,10,9,24,20
8.41,15,3,6,22
5.4,13,3,42,19
8.71,5,0,14,14
6.29,3,6,21,20
6.46,3,0,22,6
5.29,14,6,22,3
7.96,1,0,18,0
6.4,4,1,24,19
8.83,14,9,30,7
5.86,12,8,23,3
5.23,5,7,10,14
7.18,10,0,2,24
6.53,13,0,40,18
6.1,6,3,14,30
