volume,class_1,class_2,class_3,class_4,class_5
4.63,15,22,1,5,25
2.57,15,22,4,13,3
3.96,8,17,1,13,21
3.36,6,22,5,5,19
1.58,2,2,6,10,2
3.82,19,15,1,13,4
4.89,20,24,4,5,0
2.21,4,8,7,10,0
3.77,17,24,5,2,23
4.06,5,0,7,7,19
1.36,3,3,0,12,10
3.97,14,5,5,5,8
4.66,12,17,6,8,19
1.73,12,13,2,6,11
1.76,2,7,2,2,1
4.88,12,2,1,7,12
2.43,16,6,5,3,18
1.9,0,20,2,2,25
4.69,13,10,2,10,11
1.0,13,3,4,4,1
4.97,19,22,6,11,25
1.69,3,9,5,8,13
2.05,15,9,1,13,10
4.98,11,9,1,0,24
4.07,0,2,4,0,16
1.5,10,23,2,12,11
4.65,9,6,2,6,24
3.85,9,19,6,1,19
3.96,11,14,2,11,3
2.29,6,21,0,0,18
3.85,2,12,7,8,12
3.5,7,2,2,12,16
3.46,6,1,0,6,9
2.32,20,3,0,4,21
2.71,11,0,1,2,9
2.21,6,1,3,12,6
1.8,7,8,4,8,18
3.46,2,19,5,0,5
1.75,19,4,7,12,25
2.95,13,17,3,13,20
2.07,16,5,7,6,1
2.13,15,7,4,1,6
1.01,15,13,7,5,23
2.35,7,3,1,8,24
4.99,5,12,5,12,10
2.63,10,20,6,3,9
3.98,12,14,6,10,5
3.48,3,10,5,8,15
3.19,11,17,0,0,15
1.2,14,11,7,13,11
4.57,9,8,5,4,6
4.22,11,1,7,5,20
1.61,5,0,2,6,0
3.98,8,20,1,3,21
3.11,3,13,5,2,18
2.44,0,24,0,11,11
4.74,0,13,1,1,2
3.28,14,2,5,0,4
1.84,5,20,4,4,15
4.84,15,0,1,12,12
1.44,12,4,0,4,21
1.02,15,21,0,2,17
3.05,12,3,1,13,17
2.38,4,13,1,3,18
2.8,0,9,1,9,14
2.05,20,13,1,8,22
2.82,17,8,0,11,23
2.76,3,22,4,2,14
4.36,4,3,4,13,16
4.08,20,10,0,13,9
3.37,10,16,7,12,13
4.3,17,11,5,12,6
2.24,10,19,4,11,3
1.36,2,15,0,0,10
3.83,12,10,3,4,24
3.01,8,9,4,5,16
3.33,17,8,5,0,5
2.5,2,19,2,2,2
2.49,15,24,7,13,25
3.49,14,7,6,2,2
1.3,20,9,6,0,3
2.81,17,12,0,1,2
4.85,15,15,7,5,25
1.35,4,2,6,7,14
4.3,18,1,3,3,16
1.1,19,6,6,1,13
1.59,17,22,0,3,16
2.32,3,7,6,13,17
2.7,3,24,0,1,20
1.95,7,0,1,12,15
2.33,4,7,0,3,12
3.29,8,11,4,2,23
1.53,14,23,4,10,16
3.73,4,1,4,3,5
1.9,2,22,7,10,15
1.71,13,4,7,11,7
4.7,4,7,6,9,7
3.63,20,0,4,2,3
2.83,8,4,7,9,11
4.21,13,17,2,13,1
1.93,13,10,3,11,1
2.87,14,20,4,4,7
4.01,6,3,4,0,14
