volume,class_1,class_2,class_3,class_4,class_5
2.02,20,2,1,15,12
3.99,17,9,8,11,5
3.94,19,2,2,18,15
4.75,18,0,0,2,11
2.06,9,0,0,8,1
2.08,14,7,2,4,18
4.53,16,3,3,3,5
4.16,13,3,8,1,17
1.36,22,0,5,13,17
3.32,14,6,4,1,0
1.1,22,8,8,14,3
2.55,11,9,5,0,7
3.38,7,1,3,17,12
2.02,4,6,4,19,17
4.83,18,7,8,7,11
2.2,3,10,6,1,7
1.69,1,6,1,12,17
3.29,13,8,1,2,17
4.85,4,1,4,20,18
4.61,14,0,6,0,16
1.09,4,3,2,10,2
3.64,13,5,6,2,16
3.35,16,10,1,2,8
2.99,4,3,7,19,7
1.06,17,1,6,0,6
3.95,21,3,6,0,10
3.77,13,10,1,14,14
2.93,12,10,7,8,16
3.35,14,6,7,19,18
2.65,5,1,0,1,8
1.58,4,2,3,0,17
4.4,2,8,0,7,3
1.69,22,5,8,17,10
3.02,19,0,5,8,1
4.73,12,4,1,0,12
3.68,10,6,4,8,8
2.43,6,5,8,6,15
1.51,19,6,5,0,15
3.91,7,6,2,9,10
2.67,3,1,5,17,6
3.25,12,7,4,1,17
3.34,16,2,3,4,15
3.31,0,1,2,9,0
1.69,22,3,3,2,11
4.69,0,6,3,19,15
1.57,7,7,1,7,2
4.97,0,8,7,2,5
3.35,6,3,0,16,3
3.79,17,0,5,18,13
4.52,1,7,7,4,13
2.28,12,4,1,14,1
2.91,9,10,4,19,13
3.27,5,5,4,0,10
4.11,1,7,3,13,4
4.5,8,5,0,16,9
4.89,22,4,5,18,11
1.49,1,8,0,15,4
1.7,9,6,2,8,14
4.42,21,8,7,1,1
2.66,1,7,1,0,0
1.63,22,7,2,16,13
1.05,8,6,4,20,15
4.56,21,3,7,19,11
3.74,21,1,0,6,9
3.14,7,2,1,15,2
4.95,9,2,5,7,12
3.69,11,10,8,9,7
3.01,4,8,1,11,0
4.16,21,0,1,20,18
4.39,5,4,3,9,4
3.19,0,0,8,3,4
4.64,18,7,5,9,1
1.84,1,0,3,11,15
1.34,3,8,1,20,4
2.81,0,5,1,1,5
1.78,19,5,4,15,18
1.02,6,0,1,19,3
1.36,22,8,0,15,14
1.04,10,4,8,18,0
1.77,13,8,8,18,9
3.03,10,9,6,14,9
4.41,18,0,0,5,15
4.24,18,8,0,16,14
3.6,2,3,7,8,4
1.42,17,4,6,5,17
2.63,3,6,5,3,15
1.06,5,1,3,3,14
2.75,5,3,3,8,6
3.08,7,5,4,3,6
2.86,0,4,8,7,3
3.11,8,10,4,20,8
2.2,18,6,7,10,4
4.21,16,0,3,0,13
3.54,23,10,3,1,5
4.3,13,10,7,18,10
3.47,1,5,1,5,11
2.84,17,0,7,10,4
1.65,13,8,7,4,9
3.52,0,3,8,9,7
2.27,17,6,2,14,18
3.91,19,1,7,4,13
1.28,21,3,2,20,5
3.68,1,1,3,13,17
2.42,14,5,7,11,8
4.29,22,3,4,18,8
1.45,20,8,3,17,2
2.75,8,7,3,10,11
4.8,14,6,6,17,1
2.54,16,5,2,0,2
3.33,3,7,7,7,18
3.35,2,1,4,9,14
4.79,6,2,7,12,9
2.17,18,1,8,7,17
1.74,20,10,2,18,15
1.57,12,6,7,17,0
4.21,5,3,3,7,2
1.49,10,8,0,19,1
2.05,17,0,1,11,6
1.05,10,7,5,18,8
1.73,15,2,4,6,18
1.24,12,3,8,18,15
4.55,15,8,7,20,18
1.18,9,1,2,19,1
4.18,15,3,7,3,18
3.77,9,6,2,9,13
2.57,5,3,8,12,17
3.75,1,9,3,6,16
2.63,13,6,8,17,0
2.84,13,10,6,12,6
3.76,19,7,1,13,17
2.95,4,5,3,11,6
1.16,7,10,8,5,6
1.31,5,0,7,16,10
2.63,22,2,1,13,12
1.98,15,8,0,8,5
3.15,0,8,4,8,7
4.2,6,10,5,15,16
4.73,20,7,2,2,7
3.37,23,9,1,14,7
3.45,6,0,5,12,13
4.24,21,1,6,17,5
4.0,7,9,3,12,1
2.59,8,3,0,12,17
2.01,11,1,7,8,1
4.05,0,0,8,10,17
4.23,12,2,5,19,8
1.33,3,9,0,14,9
1.3,4,3,3,18,5
1.72,20,9,8,8,2
1.13,13,5,6,7,6
3.7,17,7,0,10,13
4.06,22,9,4,4,15
2.39,16,9,8,4,12
3.13,13,5,5,9,12
4.17,14,1,6,12,12
2.41,4,10,8,5,6
4.67,10,7,7,9,9
4.57,20,0,2,5,13
1.44,23,2,0,11,11
3.04,23,1,1,10,14
1.87,4,9,2,7,4
3.98,8,5,5,3,4
2.61,3,9,7,13,10
3.54,12,5,1,16,1
3.54,11,10,3,9,1
4.73,6,3,7,2,10
2.87,3,4,7,20,18
1.74,8,0,8,7,14
1.62,20,7,2,17,4
1.1,20,2,2,3,18
1.03,15,8,0,14,15
4.84,0,5,6,3,2
1.84,4,9,6,20,3
2.57,5,4,7,17,4
1.9,4,8,5,1,5
1.24,21,7,8,9,6
1.68,4,9,8,3,1
4.02,10,1,1,17,12
3.5,5,1,5,4,18
1.27,12,0,5,10,7
1.21,12,7,7,0,4
3.1,9,9,3,4,0
1.59,10,9,8,6,12
1.5,1,3,0,8,13
1.9,16,4,6,3,13
3.17,5,5,0,1,12
1.2,7,0,5,15,0
4.2,16,2,8,19,7
7.65,5,0,5,18,8
9.85,16,9,1,4,6
5.23,2,6,0,11,7
9.71,19,2,2,16,18
9.65,15,4,3,10,7
5.49,19,1,4,5,1
8.83,21,3,6,14,4
6.95,15,5,8,12,7
9.46,0,5,6,12,6
7.79,18,7,4,10,7
9.69,6,10,3,20,6
7.41,4,1,6,18,17
9.29,6,6,1,20,9
8.5,4,7,4,17,11
8.84,6,3,7,18,17
5.14,21,3,6,3,8
9.08,9,3,8,5,9
9.03,2,8,6,14,15
9.02,13,8,6,6,2
5.59,23,10,7,8,9
9.13,18,7,6,19,11
6.12,18,6,8,11,12
7.05,13,2,2,17,8
6.32,15,1,4,4,3
5.67,4,8,7,8,7
8.0,2,2,8,1,14
9.1,13,10,5,0,13
5.83,20,3,6,13,16
5.84,9,4,6,4,13
6.2,6,10,2,3,9
7.02,18,4,4,11,11
6.61,13,0,1,2,5
7.36,22,0,7,3,13
5.87,18,8,2,15,17
5.08,11,7,6,12,13
9.59,12,2,6,11,17
5.9,9,1,5,1,6
9.89,11,1,5,1,6
9.85,7,1,1,19,11
8.81,15,3,4,17,0
8.93,12,0,0,15,8
