volume,class_1,class_2,class_3,class_4,class_5
2.14,6,6,1,19,13
3.25,4,13,1,9,3
1.85,9,8,7,14,10
1.33,21,9,13,2,15
1.41,6,0,9,12,27
2.59,10,15,9,28,0
2.68,19,18,7,8,22
4.93,3,5,7,32,18
4.95,20,0,13,24,10
3.07,3,1,8,22,11
1.12,1,14,9,1,11
2.47,10,0,9,20,4
2.96,11,7,3,8,11
3.68,9,18,1,4,8
1.01,18,18,12,33,28
4.39,19,16,6,33,14
1.99,8,16,2,19,9
1.61,12,16,2,5,0
3.03,18,18,1,0,17
3.42,9,7,5,13,22
1.05,15,18,7,6,18
3.93,1,17,5,16,18
1.55,1,9,7,31,3
3.45,3,0,2,1,18
2.51,9,21,0,16,3
3.58,14,18,9,28,6
1.22,20,10,12,33,2
2.91,6,3,9,4,0
3.67,0,8,4,16,8
1.65,17,2,1,4,22
2.35,14,14,7,13,16
2.02,7,15,2,0,3
2.77,17,17,7,12,18
1.42,1,6,6,31,22
2.18,3,10,5,21,12
4.27,8,5,3,15,17
4.97,16,1,9,11,14
4.58,13,9,9,14,21
2.8,20,17,13,8,23
2.98,18,0,4,10,14
3.98,18,7,1,23,4
3.33,12,20,12,22,23
3.28,0,14,0,22,1
1.65,21,20,4,6,6
1.04,14,4,3,13,13
4.42,13,14,4,30,0
1.11,9,14,5,16,22
2.77,10,13,2,17,8
2.58,7,19,4,5,0
4.04,10,19,12,16,20
4.42,16,4,9,26,5
1.73,17,13,2,4,14
1.35,20,15,6,5,19
2.64,16,6,13,12,26
3.48,14,6,2,14,29
2.69,14,2,8,29,6
4.72,8,3,0,14,27
1.61,16,12,11,5,19
1.63,0,12,13,18,9
3.5,18,12,4,17,22
4.93,3,3,1,20,20
2.94,21,2,6,25,2
3.62,13,11,8,22,24
3.8,1,12,11,16,23
1.92,0,19,8,2,5
2.94,8,18,1,20,4
5.0,11,21,10,23,27
2.14,10,20,1,13,24
3.59,14,13,2,13,24
1.02,6,19,1,1,13
2.49,16,4,4,21,25
2.93,16,20,12,20,9
4.17,14,13,3,9,27
1.45,5,8,10,16,29
4.06,20,18,8,6,11
3.67,12,13,12,16,4
2.54,12,5,10,19,10
2.44,0,8,5,8,28
1.66,13,0,6,15,3
1.43,21,0,4,8,27
4.16,1,21,6,29,11
2.51,10,5,11,14,18
1.34,0,13,8,33,24
2.75,4,20,11,15,25
3.96,14,0,3,9,1
2.99,13,12,7,19,17
3.51,5,10,10,20,15
2.47,18,9,6,26,23
2.06,14,6,13,17,17
3.28,7,5,10,15,25
1.21,5,0,13,15,13
2.35,9,14,0,25,4
3.39,11,15,9,5,16
3.79,15,13,6,30,0
3.81,2,12,9,18,13
4.16,6,18,11,8,22
2.02,7,7,6,32,15
4.28,17,15,12,5,19
2.27,14,17,8,10,10
2.96,14,21,5,17,12
2.31,21,6,7,8,9
3.75,18,16,10,10,11
3.36,18,21,7,27,21
4.52,19,9,0,27,2
4.18,10,1,2,19,13
3.56,9,18,11,20,28
3.67,11,14,12,27,18
4.92,15,4,13,32,20
2.2,12,7,11,22,17
1.93,20,10,6,32,6
1.73,14,1,9,7,6
2.62,10,19,5,15,7
3.48,18,14,3,19,13
2.3,5,1,2,5,13
1.02,4,12,5,31,3
3.55,9,14,7,31,29
2.99,19,17,13,18,22
2.92,11,5,11,12,5
1.74,15,7,0,7,10
2.13,6,8,12,19,0
4.55,3,9,9,4,11
1.59,13,18,5,6,24
2.85,5,10,10,24,22
4.49,9,9,3,31,10
3.67,19,6,12,33,26
6.05,20,8,10,10,4
8.86,19,21,4,29,6
8.94,9,2,4,19,6
5.82,16,1,2,20,26
7.49,1,11,13,3,18
8.53,10,14,1,23,20
5.88,8,5,10,31,25
8.65,18,21,9,10,7
9.93,3,3,8,3,14
9.36,14,18,9,18,21
6.46,21,9,0,19,26
7.11,11,19,10,19,19
8.29,8,10,2,10,1
7.99,11,0,12,16,19
6.12,16,20,4,19,2
5.9,20,9,2,2,23
7.18,9,19,8,15,19
8.71,2,8,0,3,14
9.01,5,8,6,26,9
8.27,13,15,7,2,12
7.75,14,16,13,6,27
7.71,6,8,2,4,6
9.22,7,10,4,14,15
6.52,1,13,4,25,8
8.79,18,9,5,7,5
5.89,17,17,0,18,14
7.96,1,20,3,23,23
9.82,16,6,7,6,9
7.26,20,3,13,23,13
5.37,16,13,6,21,3
7.54,20,20,10,13,15
8.28,10,8,13,17,6
5.29,3,17,3,27,28
9.1,16,19,12,6,7
8.95,21,4,8,33,29
9.54,17,7,12,15,16
5.33,14,13,12,1,29
6.89,7,6,4,11,26
5.7,3,21,8,31,2
5.73,19,20,7,6,7
9.92,18,13,6,26,28
8.41,17,15,9,13,1
7.42,21,12,5,31,28
5.4,2,15,13,7,8
9.11,5,12,12,11,15
7.97,9,1,6,28,3
7.03,10,19,9,9,9
6.46,10,8,2,10,11
5.47,8,5,6,22,27
7.24,0,9,1,15,4
6.11,15,10,11,6,9
8.21,12,5,3,6,16
8.64,16,21,0,14,29
9.61,19,18,7,9,10
6.6,6,15,2,21,8
7.98,19,11,12,14,9
6.35,17,13,1,27,20
6.16,13,4,9,8,6
8.67,15,3,6,5,22
9.89,7,0,2,27,16
9.1,17,16,7,13,16
6.0,11,2,7,24,6
7.94,2,4,1,21,14
9.4,16,8,5,3,2
5.7,14,20,13,19,23
6.18,9,6,6,32,28
7.9,13,15,10,13,8
5.11,8,14,6,7,4
7.09,4,0,13,21,4
9.78,1,17,0,31,27
5.01,10,7,11,20,9
7.22,2,11,13,13,3
9.79,8,8,9,28,5
6.48,11,8,13,4,1
9.65,19,8,3,23,21
9.82,14,11,6,19,0
9.38,17,1,6,15,4
7.38,14,8,0,27,24
9.2,2,19,5,22,3
8.06,5,16,4,6,27
8.07,8,7,0,19,13
10.0,3,5,10,12,10
6.03,19,9,7,24,22
9.01,14,5,0,27,29
9.27,15,15,12,23,28
5.04,4,6,5,22,29
6.46,16,16,4,3,8
8.03,21,12,13,6,12
7.55,8,7,13,27,10
7.84,19,6,9,12,19
7.39,11,11,8,32,15
7.96,15,15,3,1,18
9.12,2,6,0,16,22
7.39,11,18,4,16,16
