volume,class_1,class_2
84,0,6
17,0,0
4,0,23
96,0,16
93,0,11
8,0,22
76,0,24
79,0,11
85,1,20
22,1,16
14,1,19
89,1,20
89,1,16
75,1,15
6,1,1
96,1,10
15,1,6
8,2,8
90,2,17
1,2,12
84,2,17
94,2,5
91,2,22
92,2,22
4,2,16
84,2,12
19,2,21
87,2,10
11,2,4
79,2,11
22,2,7
95,2,0
98,3,21
88,3,14
16,3,19
12,3,15
19,3,19
20,3,7
5,3,21
19,3,3
85,4,19
10,4,5
83,4,13
100,4,9
16,4,3
19,4,14
2,5,7
17,5,14
94,5,2
87,5,12
17,6,13
96,6,5
89,6,12
8,6,23
98,6,9
85,6,12
17,6,24
19,6,6
94,6,7
14,7,15
76,7,4
5,7,24
1,7,19
78,7,10
5,7,18
11,8,2
3,8,20
76,8,15
90,8,15
19,8,13
75,8,17
80,9,11
13,9,24
11,9,16
15,9,6
84,9,7
95,9,4
83,10,16
7,10,14
100,10,2
88,10,24
11,10,7
92,10,23
78,10,12
3,10,14
11,10,21
75,11,0
23,11,14
4,11,22
100,11,24
80,11,6
6,11,10
79,12,9
13,12,18
87,12,9
22,12,21
14,12,5
97,12,8
15,12,11
5,12,18
92,13,1
19,13,21
11,13,10
7,14,24
95,14,22
96,14,7
20,14,13
25,15,10
87,15,20
9,15,19
22,15,10
89,15,20
8,15,1
92,15,11
12,15,0
10,15,17
25,15,2
22,16,9
84,16,20
16,16,10
98,16,9
99,16,3
7,16,5
10,16,8
3,17,2
77,17,4
96,17,14
76,17,14
98,17,22
76,17,2
80,17,8
100,17,13
6,17,17
6,18,1
9,18,11
9,18,21
13,18,19
14,18,5
12,18,4
10,18,13
80,18,23
24,19,5
16,19,22
10,19,9
5,19,8
76,19,6
20,19,24
82,19,8
84,20,7
83,20,12
80,20,23
78,20,20
11,20,0
13,20,6
18,20,18
100,20,5
90,20,3
23,20,4
78,20,4
12,20,8
84,20,13
90,21,21
16,21,4
8,21,3
99,21,1
9,21,11
18,21,1
1,21,15
13,21,13
3,22,1
22,22,3
20,22,8
98,22,0
87,22,12
3,22,16
9,22,1
23,22,15
85,22,17
19,22,18
2,22,18
15,22,0
83,23,3
9,23,23
7,23,0
25,23,17
23,23,18
11,23,20
84,23,2
24,23,23
23,24,19
99,24,22
91,24,18
18,24,16
92,24,9
94,24,15
9,24,23
7,24,6
92,24,2
11,24,3
88,24,17
