volume,class_1,class_2,class_3,class_4,class_5
3.14,21,17,42,25,7
3.69,17,1,40,0,2
3.02,24,7,22,0,13
4.48,0,4,7,32,3
1.41,19,11,43,11,17
1.92,34,8,4,6,3
1.02,7,17,26,2,21
1.05,25,21,14,10,8
1.65,5,16,16,12,4
1.58,23,21,0,36,4
2.46,4,19,5,3,11
2.2,31,8,36,18,21
4.95,14,12,32,4,2
1.39,17,20,10,34,13
1.66,8,26,23,33,2
3.13,27,23,45,28,6
1.25,9,28,41,29,2
3.92,27,25,27,15,15
2.23,7,30,19,4,15
2.4,5,7,3,31,20
3.01,28,29,36,10,3
2.29,1,2,35,25,12
3.72,17,12,43,5,16
1.07,20,11,6,24,11
1.71,16,0,11,33,1
3.38,7,13,10,4,18
1.32,33,26,2,1,6
4.63,10,16,13,24,2
4.12,6,24,34,16,12
4.71,3,5,27,1,17
2.59,16,19,30,9,15
1.52,21,5,40,34,22
2.95,24,8,23,16,17
1.91,10,14,26,17,5
3.35,6,11,39,19,14
4.27,24,9,33,9,3
4.57,31,22,23,31,16
4.11,12,10,6,8,6
4.86,23,8,29,32,12
2.21,24,7,20,17,12
4.57,14,6,33,5,17
4.1,13,2,7,11,5
4.12,16,16,16,23,8
3.36,24,23,37,8,7
3.65,24,20,24,17,14
4.87,13,21,28,34,19
1.42,34,14,45,36,4
1.58,27,5,6,29,17
1.26,6,29,4,18,20
4.51,2,12,1,24,9
4.72,6,29,35,5,8
2.11,34,27,34,35,11
1.15,24,2,36,35,17
4.01,24,25,45,30,21
3.09,1,29,6,4,17
2.58,10,16,19,6,18
1.59,10,25,1,21,13
3.3,32,15,0,1,4
1.54,30,9,4,15,11
2.94,32,16,13,23,4
1.1,4,29,15,15,15
4.53,19,15,31,14,17
1.9,7,10,9,37,4
1.88,24,30,38,32,5
4.26,4,8,26,28,19
4.3,14,4,3,13,10
1.17,28,19,30,30,16
2.22,26,26,9,9,20
2.16,14,18,16,4,21
1.37,33,19,9,33,8
4.1,30,5,13,23,16
2.77,28,28,0,10,7
1.36,8,13,2,4,6
3.36,9,4,19,33,16
4.11,13,23,30,7,2
3.47,18,31,31,2,12
1.96,25,16,3,31,13
3.45,26,7,44,0,2
4.41,30,29,23,27,1
4.84,8,19,28,13,2
2.0,28,19,38,32,22
2.69,19,16,36,29,5
2.19,17,4,36,32,4
3.25,28,14,19,3,8
1.92,30,2,16,31,4
2.38,24,24,37,10,18
3.09,3,25,16,21,19
3.76,26,3,38,0,4
3.84,25,18,9,27,21
1.62,1,23,14,27,15
3.83,9,3,13,13,9
4.35,12,29,11,21,21
2.43,19,30,1,3,6
1.55,8,17,19,22,1
2.09,7,30,45,10,12
2.07,26,2,43,13,7
4.44,33,18,40,18,16
3.82,9,3,10,32,13
2.72,13,14,8,9,14
3.26,16,23,41,21,20
1.78,4,12,33,3,11
1.6,30,6,17,27,1
2.5,1,29,32,4,9
1.65,7,28,44,21,20
2.03,18,9,45,10,7
3.0,19,11,12,29,9
3.51,3,10,40,21,21
3.84,2,21,39,13,0
4.23,28,4,24,22,2
2.25,32,27,6,5,1
3.62,5,13,42,13,18
2.81,10,5,2,29,18
2.5,19,17,21,30,6
3.4,20,2,45,3,9
4.36,9,4,31,11,15
2.85,8,20,43,10,7
4.88,23,3,24,0,19
4.09,20,5,43,17,18
1.54,3,16,43,17,9
4.04,4,18,15,37,15
4.63,22,24,29,34,7
2.94,25,22,35,34,11
1.33,17,10,6,21,20
1.16,15,31,29,33,10
2.74,5,6,3,13,17
9.59,4,12,21,24,14
5.73,30,9,8,17,13
9.94,13,8,33,21,11
8.67,34,3,36,28,7
7.53,13,15,7,9,16
5.37,17,0,6,10,6
9.73,0,11,34,14,12
8.55,7,31,4,9,15
9.82,3,27,5,34,1
9.78,25,16,31,30,4
9.65,14,21,42,25,9
5.64,25,4,10,28,11
6.54,26,1,13,27,14
7.13,30,30,15,14,6
9.12,31,2,36,26,10
9.03,7,16,37,22,12
7.84,18,13,12,24,7
9.67,29,23,40,36,14
5.03,11,6,10,28,18
5.97,17,23,22,21,4
6.47,10,11,28,0,5
7.08,14,25,20,21,4
9.68,34,22,15,16,19
6.41,9,23,46,22,16
5.99,21,27,8,32,9
9.56,8,29,7,17,17
6.99,24,0,7,36,11
7.84,1,10,27,28,7
8.37,33,13,13,28,12
8.74,4,22,5,33,14
6.65,8,23,25,0,22
9.87,3,15,32,6,11
8.43,14,14,14,17,18
9.07,30,5,1,25,19
6.28,31,21,24,25,21
6.36,8,22,33,25,14
8.73,23,6,39,17,20
7.13,34,12,41,15,0
5.35,29,17,6,1,6
7.36,9,5,11,5,6
8.07,30,24,32,15,11
9.02,25,3,9,1,21
8.8,30,6,9,35,7
5.96,7,23,46,13,15
9.54,28,10,21,34,7
7.84,33,10,42,35,15
5.58,21,29,27,5,14
9.72,15,20,11,19,20
6.06,6,20,28,14,21
6.95,20,5,32,9,17
5.91,22,19,12,14,2
8.11,15,20,32,30,9
9.11,20,10,36,15,15
5.08,16,23,6,17,22
6.62,23,26,17,16,17
7.08,2,28,2,30,7
5.64,18,6,17,7,15
6.36,24,13,41,24,18
7.06,20,20,3,19,20
8.59,31,15,5,18,13
8.62,31,26,41,4,6
6.02,30,19,5,35,21
7.71,14,1,33,23,7
8.38,17,22,23,3,15
7.69,27,19,1,20,6
7.52,34,22,46,37,3
9.12,33,30,20,1,10
8.77,21,29,32,29,19
9.71,16,4,37,0,2
5.62,32,22,3,2,14
9.67,29,6,34,8,1
8.67,12,10,41,12,9
6.16,30,17,39,2,14
8.05,9,18,45,2,2
5.49,11,13,43,7,1
8.09,29,18,35,6,14
9.31,5,24,26,3,6
7.81,34,18,3,1,11
8.93,24,2,11,26,20
6.16,33,29,15,19,4
5.64,12,24,41,37,17
9.22,12,0,45,29,14
9.03,34,12,2,8,19
7.08,21,18,10,25,12
6.92,7,4,41,30,18
5.4,10,25,13,19,1
9.09,13,8,39,12,19
8.55,18,3,27,17,2
8.96,6,23,39,35,1
8.96,34,0,43,30,6
8.91,0,26,33,32,20
