volume,class_1,class_2,class_3,class_4
1.97,63,9,62,39
3.34,70,12,75,16
2.28,40,34,30,33
1.96,58,30,12,58
4.43,59,7,38,18
2.99,12,14,53,13
4.01,31,9,5,57
4.47,16,3,44,6
1.79,45,33,23,25
2.09,52,24,63,14
2.47,27,12,79,48
1.77,30,33,78,49
1.96,51,18,9,35
4.37,63,22,70,46
1.39,28,36,45,29
1.39,60,0,28,21
4.33,58,1,54,50
2.51,42,23,9,25
3.42,17,32,23,45
1.84,27,0,61,5
2.22,59,6,16,56
3.85,65,37,52,44
4.34,44,27,34,63
3.92,43,9,50,25
2.85,10,26,22,51
3.08,55,19,20,48
3.29,35,29,40,44
3.71,55,22,60,5
4.63,21,22,32,21
2.76,47,18,44,58
1.03,80,21,30,30
2.29,18,30,56,60
1.18,48,10,0,53
3.99,57,18,66,60
3.4,75,11,11,47
2.52,76,38,23,15
4.24,25,8,44,18
3.66,37,14,32,8
1.04,65,9,31,35
1.31,49,33,81,61
1.64,68,22,80,57
4.35,45,8,6,2
4.71,7,11,0,63
3.59,50,26,22,53
3.77,63,1,8,27
4.72,3,13,66,27
1.96,7,22,19,63
2.5,68,7,81,5
3.68,75,12,64,3
4.03,14,22,37,6
2.95,80,17,51,46
3.84,44,24,60,34
3.98,54,20,8,12
3.64,82,30,34,1
3.28,51,8,25,25
1.34,3,21,26,17
3.27,46,25,61,32
2.25,52,7,21,64
2.83,7,26,23,21
4.46,4,28,29,50
3.16,65,26,9,21
2.77,8,24,21,42
4.01,66,20,47,38
4.58,4,33,44,65
2.09,15,29,4,25
4.17,17,39,19,13
2.9,47,38,68,50
4.58,45,22,74,14
2.17,80,34,49,41
3.78,50,15,52,20
4.88,35,31,67,38
1.94,29,29,14,12
1.87,59,7,64,54
2.07,65,13,13,23
2.47,34,29,42,29
1.52,47,34,14,56
1.91,79,32,61,37
3.1,61,13,74,5
4.38,26,20,70,47
4.64,33,9,7,13
3.25,43,30,60,11
4.37,69,2,29,39
1.84,49,1,1,31
1.17,65,31,67,37
2.15,4,30,50,22
4.74,29,20,73,9
3.66,24,28,21,4
4.17,62,17,16,67
1.18,75,19,64,3
2.64,38,31,75,60
2.36,14,16,58,62
2.62,54,21,31,19
3.21,81,3,27,16
4.75,16,7,35,5
1.77,20,8,39,25
1.33,70,30,17,2
2.26,69,5,11,28
1.22,19,21,68,57
3.29,57,37,41,9
1.4,70,1,60,52
2.72,37,37,18,58
3.75,82,14,56,67
3.41,18,10,46,47
3.02,56,1,60,0
3.07,34,35,69,66
1.73,35,1,80,16
4.04,81,12,50,14
1.06,23,29,77,8
1.83,66,22,45,49
2.47,26,17,3,14
3.18,56,0,25,2
2.04,1,34,13,10
3.53,55,15,72,31
2.89,29,22,29,44
1.7,24,38,56,5
4.81,63,0,21,50
3.69,3,33,77,10
2.28,50,21,47,21
3.84,68,38,15,5
3.96,48,31,48,53
3.6,31,19,52,52
2.26,14,19,2,14
3.45,4,4,45,9
3.5,65,3,15,54
3.02,68,10,5,58
3.29,39,11,70,63
4.32,33,0,10,46
4.88,60,30,52,26
3.95,24,17,58,17
2.52,43,23,61,21
4.94,59,17,27,38
1.78,11,14,79,44
4.86,3,35,2,30
3.96,46,23,69,12
3.29,59,22,2,6
1.85,55,13,27,40
4.45,2,12,49,4
3.45,50,30,14,47
2.6,81,28,54,11
2.18,11,0,16,21
4.13,8,28,31,5
3.27,72,1,0,1
4.0,43,31,76,7
1.72,28,34,78,31
1.79,9,17,9,3
4.23,17,25,23,62
2.4,53,24,11,46
2.37,54,26,58,21
3.92,23,17,73,56
2.71,21,29,6,60
4.47,40,19,38,56
4.33,62,37,72,50
4.26,67,32,74,32
3.23,78,28,75,59
2.4,7,19,12,51
1.33,25,24,27,55
3.06,26,20,37,8
3.79,53,30,38,8
1.93,32,33,3,59
1.77,3,2,10,41
4.05,13,28,49,63
1.65,55,9,41,37
1.24,50,38,18,26
3.35,21,2,63,58
1.17,39,35,17,59
2.83,14,24,30,44
4.12,38,2,8,49
3.21,27,23,22,34
