volume,class_1,class_2
150,0,8
32,0,2
162,0,1
174,0,6
193,0,1
169,0,8
20,0,3
174,0,7
160,1,6
5,1,9
4,1,7
21,1,9
197,1,1
167,1,7
15,1,6
164,2,4
182,2,3
42,2,0
193,2,1
2,2,9
9,2,5
194,2,6
22,2,8
41,2,2
5,3,0
188,3,9
26,3,0
4,3,1
194,3,5
151,3,6
193,3,5
19,4,0
17,4,5
164,4,0
166,4,5
196,4,3
33,4,5
2,4,6
163,4,0
175,4,4
24,4,1
8,4,8
15,5,9
43,5,6
175,5,4
159,5,4
185,5,4
48,6,5
18,6,8
166,6,9
163,6,5
196,6,7
186,6,7
150,6,1
186,6,7
3,7,7
168,7,1
50,7,1
14,7,2
174,7,5
155,7,3
176,8,6
151,8,4
165,8,0
31,8,4
35,8,1
6,8,9
14,8,4
158,8,0
6,8,7
15,8,8
156,8,7
195,9,0
196,9,0
6,9,1
44,9,9
195,9,0
155,9,6
49,9,6
4,9,8
192,9,2
170,9,2
182,10,5
176,10,2
177,10,1
29,10,9
192,10,7
31,10,4
33,10,9
4,10,8
175,10,9
172,10,1
180,10,0
34,11,4
161,11,3
162,11,9
174,11,4
7,11,3
172,11,0
30,11,2
165,11,8
42,12,8
2,12,9
2,12,1
156,12,6
25,12,5
156,13,4
164,13,2
174,13,2
13,13,1
184,13,3
151,14,2
175,14,2
26,14,5
40,14,3
159,14,7
20,14,0
39,14,7
197,14,2
178,15,7
50,15,3
25,15,6
21,15,3
178,15,2
184,15,3
181,15,3
156,15,3
170,15,6
21,16,2
14,16,4
171,16,9
179,16,8
5,16,4
181,16,7
196,17,7
10,17,6
46,17,0
152,17,5
150,17,6
194,17,9
23,17,8
170,17,7
23,17,9
2,17,3
35,18,7
14,18,9
168,18,2
7,18,8
174,18,8
179,18,1
174,19,4
7,19,2
168,19,4
182,19,4
49,19,3
151,19,5
7,19,6
164,19,6
11,19,6
153,19,8
177,19,5
174,20,8
159,20,4
7,20,0
192,20,4
196,21,1
196,21,1
159,21,2
184,21,3
47,21,4
162,21,0
17,22,3
182,22,2
177,22,1
10,22,2
37,22,5
28,22,2
196,22,6
151,22,5
179,23,0
152,23,0
197,23,9
38,23,1
182,23,7
198,23,8
46,23,7
196,23,9
47,23,8
41,23,3
19,23,3
173,24,7
12,24,0
46,24,8
167,24,9
26,24,5
8,24,5
180,24,6
30,24,8
39,24,3
3,24,5
