volume,class_1,class_2
20,0,11
80,0,7
12,0,2
83,0,1
79,1,16
77,1,14
79,1,15
8,1,6
9,1,10
98,2,0
17,2,3
86,2,11
96,2,18
91,2,23
10,2,11
98,2,18
21,2,21
76,2,7
91,3,3
8,3,18
79,3,23
97,3,7
93,3,9
84,3,10
87,3,1
7,3,23
9,3,10
23,3,20
13,4,3
17,4,14
84,4,1
98,4,20
7,4,21
82,4,0
86,5,19
21,5,16
93,5,13
97,5,7
22,5,13
80,5,9
14,5,19
90,5,6
8,6,24
90,6,8
94,6,5
19,6,14
21,6,8
10,6,20
79,6,9
99,6,21
83,6,4
78,6,17
97,6,6
99,6,21
8,7,14
81,7,20
90,7,0
77,7,19
2,7,16
94,7,5
10,7,18
95,7,6
11,7,24
10,7,19
94,7,18
16,7,13
98,8,12
15,8,20
78,8,22
90,8,13
8,8,17
90,8,24
15,8,7
8,8,5
20,9,2
5,9,12
23,9,10
21,9,24
88,9,17
100,9,11
13,9,17
22,9,18
24,10,9
90,10,15
24,10,1
8,10,16
86,10,16
100,10,19
2,10,14
23,10,17
4,10,22
100,11,13
5,11,0
84,11,22
11,11,8
75,11,8
7,12,4
75,12,23
75,12,22
12,12,13
82,12,13
22,12,15
13,12,12
10,12,6
1,12,9
5,12,14
78,12,2
92,12,4
93,12,3
3,13,14
75,13,21
100,13,24
88,13,15
1,13,6
25,13,12
89,13,2
14,13,6
95,13,4
98,13,1
87,13,10
14,13,9
92,14,20
99,14,14
19,14,12
7,14,15
5,14,6
24,14,4
84,14,4
94,14,20
5,14,3
12,14,0
75,14,11
99,15,12
8,15,7
8,15,13
12,15,16
91,15,7
94,15,23
99,15,24
16,16,4
2,16,19
15,16,17
21,16,12
78,16,5
82,16,8
93,16,12
97,17,10
22,17,21
87,17,24
3,17,11
100,17,0
5,17,8
15,17,16
14,17,0
12,17,10
80,18,18
95,18,23
100,18,16
21,18,8
88,18,2
92,18,24
23,18,21
14,18,19
10,18,23
92,18,22
7,18,11
4,19,18
14,19,5
20,19,8
23,19,1
20,19,3
80,19,5
8,20,21
8,20,19
81,20,1
92,20,15
82,20,2
3,20,0
21,20,11
89,21,10
21,21,22
21,21,9
93,21,2
93,22,15
88,22,2
85,22,7
90,22,15
82,22,3
18,22,5
91,23,20
15,23,22
23,23,17
24,23,23
14,24,5
77,24,22
75,24,3
83,24,1
97,24,17
98,24,4
85,24,9
