volume,class_1
23,0
19,0
19,0
36,0
1,0
18,0
43,1
12,1
7,1
19,1
17,1
14,1
43,1
26,2
40,2
49,2
40,2
17,2
9,2
20,2
35,3
1,3
45,3
12,3
33,4
20,4
48,4
18,4
50,4
1,4
33,4
11,5
31,5
30,5
13,6
22,6
20,6
28,6
18,6
30,7
7,7
11,7
35,7
2,7
41,7
46,7
25,7
8,7
38,7
43,8
15,8
31,9
7,9
10,9
7,9
18,9
22,9
33,10
6,11
25,11
46,11
5,11
34,11
40,12
12,12
2,12
23,12
21,12
49,13
17,13
24,13
29,13
18,13
42,14
32,14
33,14
49,14
32,15
43,15
37,16
27,16
17,16
48,16
2,17
38,17
34,17
2,17
26,17
49,17
14,18
42,18
27,18
10,19
44,19
8,20
13,20
1,20
40,21
40,21
29,22
5,22
3,22
39,22
20,23
22,23
22,23
38,24
35,24
30,24
45,24
19,25
10,26
9,27
35,27
34,27
22,28
37,28
21,28
28,28
12,28
43,28
10,28
5,29
19,29
40,29
18,29
39,29
4,29
50,29
8,29
47,30
39,30
19,31
46,31
43,31
25,31
16,31
23,31
38,31
50,32
10,32
32,33
23,33
31,34
11,34
13,35
50,35
18,35
10,35
7,35
49,35
28,36
39,37
18,37
10,37
28,37
13,38
8,38
43,38
14,38
26,39
23,39
15,39
24,39
26,40
1,40
19,40
9,41
47,41
14,41
40,42
13,42
41,42
29,42
11,42
5,43
49,43
39,43
48,44
40,44
3,44
4,45
10,45
23,45
46,46
12,46
41,46
31,46
22,47
13,47
2,47
47,48
29,48
25,48
43,49
36,49
49,49
30,49
21,49
6,49
