volume,class_1,class_2,class_3,class_4,class_5
3.38,2,20,47,6,1
2.16,15,18,1,12,1
4.84,0,16,12,18,11
1.15,4,5,11,12,10
1.39,5,18,9,9,13
2.94,15,31,2,1,13
4.35,4,1,1,21,6
2.25,6,25,16,3,8
1.94,2,12,13,4,10
4.11,10,27,28,18,4
3.13,13,18,18,10,4
2.65,15,32,7,6,7
4.79,10,30,32,0,6
1.23,9,14,47,19,6
4.85,12,30,35,19,0
1.16,13,14,47,15,12
4.92,8,8,21,0,6
2.5,13,33,20,2,11
2.29,15,15,32,5,12
3.29,10,6,4,4,3
2.4,2,16,17,9,1
1.88,15,21,15,15,0
3.54,5,16,30,5,5
3.31,0,12,26,4,3
2.25,4,26,11,16,7
3.11,3,13,45,7,5
2.91,2,14,10,4,8
4.93,15,3,43,13,11
1.59,13,31,9,8,5
3.12,0,25,5,2,2
4.48,10,18,45,11,1
1.09,7,27,19,5,10
3.43,13,32,40,3,2
4.77,2,29,2,10,4
2.84,14,14,1,16,9
4.5,1,16,35,1,4
4.55,1,16,46,17,12
4.4,15,12,48,4,13
4.78,13,7,34,4,10
4.65,12,18,43,11,1
2.0,2,10,33,18,0
1.16,2,34,17,3,2
4.31,14,28,3,16,7
2.63,10,24,40,2,10
4.25,7,16,32,21,9
2.75,5,31,26,5,9
2.07,11,16,1,13,8
3.64,2,25,20,10,11
1.33,1,24,44,10,0
2.1,2,4,26,0,5
2.86,8,27,34,9,6
2.74,9,0,1,12,8
4.96,15,9,38,19,0
2.23,12,17,24,2,7
1.1,3,13,15,9,2
2.85,5,32,36,21,6
2.07,1,1,37,3,4
1.18,11,7,32,0,11
3.12,5,22,16,13,3
1.93,2,5,15,17,2
4.0,3,13,34,21,4
4.07,15,17,1,21,6
1.82,5,5,2,3,4
4.67,9,15,37,12,9
2.43,5,31,38,1,7
2.64,4,12,20,2,9
1.74,5,28,43,14,4
4.98,10,3,41,1,11
4.47,7,27,33,17,4
4.34,0,9,30,5,10
4.55,5,11,24,14,2
2.64,5,32,46,11,13
1.18,11,7,10,3,1
1.46,15,22,7,11,6
1.58,13,7,47,17,5
3.09,13,23,2,15,2
3.06,4,4,46,9,7
2.83,11,22,43,21,3
2.59,15,18,29,7,3
3.87,5,26,34,17,13
4.66,7,26,16,17,0
1.65,10,33,47,16,10
1.51,9,5,16,20,12
1.2,14,24,31,15,2
2.21,3,26,31,15,5
2.7,4,12,14,19,4
3.94,1,2,16,13,11
1.27,8,22,15,6,8
3.81,6,0,42,8,8
2.42,15,1,13,21,1
2.91,5,20,2,0,1
4.26,10,0,5,9,1
4.98,10,11,26,0,2
4.87,10,5,24,13,13
4.92,7,19,23,20,13
1.89,9,2,43,15,11
1.73,1,15,1,8,2
4.08,8,25,16,15,6
4.45,1,16,49,5,3
1.44,1,33,20,5,2
2.15,4,31,40,11,10
4.44,10,22,18,19,6
1.53,2,20,13,18,12
2.39,4,15,22,4,8
1.76,10,17,16,4,5
4.28,12,20,25,9,2
3.95,10,30,33,2,5
3.52,15,5,7,1,13
4.21,11,0,23,15,10
4.0,5,19,18,3,8
2.93,1,31,29,9,1
4.94,2,12,34,19,12
2.48,1,8,38,15,6
3.1,10,34,26,1,6
3.75,12,6,14,12,7
2.89,0,2,25,11,8
3.54,7,18,32,9,9
1.67,3,0,8,7,6
2.67,3,27,22,5,13
4.3,12,6,33,1,7
3.76,11,1,46,8,9
2.83,0,29,11,6,5
1.64,15,27,44,6,11
3.14,11,21,22,6,5
2.55,12,27,48,3,11
4.1,5,7,43,21,0
2.7,1,15,35,2,10
3.26,14,19,27,13,0
1.13,8,19,1,5,6
3.38,15,32,4,11,13
2.13,10,27,33,8,6
4.52,2,8,15,20,10
4.07,9,31,42,19,12
2.94,11,9,37,7,2
3.03,8,20,49,13,6
2.49,8,0,47,15,12
2.79,4,14,13,16,10
2.42,1,32,25,1,11
3.96,9,0,45,11,12
2.73,1,4,16,11,13
1.15,0,7,35,12,5
1.7,10,11,25,18,2
3.79,4,31,27,20,12
3.58,4,15,27,3,5
4.39,9,10,39,3,7
3.57,13,32,35,19,4
3.4,4,18,38,1,12
1.67,1,11,44,11,11
2.23,6,13,33,8,0
1.74,14,19,26,16,5
2.59,14,4,18,18,9
4.96,8,5,17,2,2
4.96,0,0,16,16,3
1.1,10,26,44,17,9
2.98,6,28,36,17,8
1.58,0,14,16,7,10
1.63,12,25,41,5,12
3.35,7,7,45,19,13
4.03,8,28,41,1,10
3.63,10,7,15,5,6
4.58,0,12,27,3,11
1.24,5,5,41,10,8
2.22,9,16,32,13,11
2.62,5,24,46,3,7
3.78,7,34,47,21,1
4.25,10,12,36,2,5
3.64,12,13,49,13,9
3.64,1,2,19,8,9
4.28,4,22,13,2,5
4.37,5,25,19,20,11
4.16,4,30,41,15,12
4.16,10,4,24,13,8
1.19,7,27,7,11,1
3.42,15,25,26,6,1
3.86,3,29,14,19,3
2.29,4,25,41,7,2
3.7,11,14,2,3,7
2.26,13,32,2,14,6
4.72,6,22,23,12,13
4.91,1,26,33,8,7
1.8,2,29,34,3,0
1.7,8,29,2,2,6
4.77,4,31,1,14,1
1.6,9,21,48,6,12
2.75,0,25,9,1,1
1.91,2,10,46,15,4
4.24,14,23,30,19,2
4.42,11,23,5,15,5
1.22,13,19,9,20,8
1.67,12,16,46,10,13
1.49,0,5,23,0,7
2.68,1,20,48,0,7
3.84,2,31,40,17,10
4.5,8,25,13,19,7
2.07,4,31,29,9,2
3.11,1,12,32,2,1
2.3,9,23,48,13,11
2.47,7,10,23,9,8
3.75,2,10,18,8,3
4.73,14,16,32,16,0
3.97,0,29,2,5,10
4.11,12,25,11,5,2
3.55,9,22,27,17,3
4.78,6,21,25,9,3
3.95,7,6,45,18,6
1.61,13,2,4,20,8
4.72,15,24,10,6,5
4.75,0,28,41,21,12
3.49,15,5,3,10,10
1.73,14,20,17,14,6
4.06,1,9,4,0,10
3.86,13,28,13,16,6
2.0,8,18,14,15,10
2.17,1,20,18,20,3
2.25,15,18,26,14,8
1.25,1,10,29,0,10
3.39,12,33,27,6,8
3.05,7,9,43,3,11
2.2,11,1,10,1,2
3.51,3,12,49,7,10
1.06,10,2,29,1,9
2.52,4,3,11,6,5
4.78,4,7,39,5,13
2.05,12,19,41,16,13
1.31,1,25,21,0,4
3.29,8,21,47,3,9
1.18,8,13,13,0,10
3.66,13,7,27,2,4
1.42,11,4,6,0,9
1.55,3,17,11,14,11
2.28,6,21,3,9,2
1.02,5,16,9,18,6
3.57,15,9,11,3,8
2.96,13,27,37,14,13
4.72,2,27,41,15,8
3.26,4,8,18,4,13
4.66,0,4,46,3,6
3.36,13,8,21,3,3
4.49,10,2,15,5,9
4.43,15,3,5,13,9
2.75,0,30,34,6,2
2.56,6,34,4,18,7
3.09,10,19,25,11,3
2.3,14,2,29,4,1
2.9,11,10,43,15,12
2.84,8,16,7,12,9
2.02,0,10,44,16,13
1.46,7,28,26,10,7
2.65,2,28,16,19,0
1.59,5,25,35,20,8
4.61,12,32,36,8,6
3.04,1,27,35,21,3
3.65,1,19,31,18,12
2.49,10,9,0,9,10
2.96,1,33,41,0,7
3.33,5,13,19,20,3
4.43,11,8,10,17,8
2.22,13,2,17,19,11
2.83,6,31,4,5,10
3.38,0,3,36,1,0
3.04,6,29,12,5,10
1.73,11,27,38,18,8
4.18,1,10,10,14,5
3.03,4,22,46,5,11
1.57,5,5,24,19,0
4.51,9,6,12,1,13
1.43,1,21,28,19,5
4.87,11,22,42,11,0
1.63,1,1,31,7,5
4.95,7,4,28,10,3
1.0,1,12,42,12,8
3.82,6,18,39,18,12
2.31,11,1,34,18,0
2.44,10,19,5,16,4
3.37,10,21,32,12,3
4.61,0,5,45,12,10
2.79,9,33,10,2,1
1.71,12,29,42,6,0
3.77,7,23,36,5,7
4.65,11,22,35,4,1
1.99,14,34,27,9,13
3.73,13,21,9,1,2
3.68,0,25,16,20,5
3.1,11,6,48,12,7
2.8,1,21,48,16,8
1.72,1,9,24,21,3
3.25,5,25,48,14,5
1.19,4,25,43,17,9
3.07,0,20,21,10,11
3.5,11,14,40,19,6
3.14,14,9,33,14,5
2.77,4,34,2,17,9
1.78,12,8,17,14,9
1.68,0,25,44,11,7
2.8,3,1,18,1,4
4.2,5,34,49,1,12
