volume,class_1,class_2
31,0,24
36,0,22
38,0,14
26,1,9
30,1,21
38,1,13
40,1,24
35,1,20
40,1,12
40,1,1
36,1,7
43,1,10
27,2,2
34,2,7
45,2,20
38,2,1
41,2,22
34,2,10
46,2,19
36,3,16
26,3,15
34,3,1
25,3,21
38,3,0
41,3,2
28,3,8
28,3,14
28,3,17
37,3,9
43,3,8
44,3,3
29,3,16
47,4,8
34,4,12
35,4,15
28,5,19
33,5,10
43,5,9
25,5,13
25,5,21
31,5,21
27,5,22
42,5,15
43,6,0
39,6,8
30,6,11
37,6,9
39,6,4
50,6,1
44,6,15
50,6,5
41,7,0
34,7,14
32,7,11
45,7,23
46,8,18
43,8,11
43,8,3
29,8,16
39,8,20
43,8,12
31,8,21
47,8,13
30,9,17
41,9,18
29,9,6
36,9,13
26,9,3
40,9,0
35,10,2
30,10,20
50,10,15
41,10,3
44,11,16
27,11,6
43,11,9
31,11,1
50,11,8
45,11,16
41,11,14
39,12,23
35,12,19
38,12,24
42,12,12
41,12,7
36,12,1
41,12,8
34,12,1
28,12,23
39,13,12
40,13,12
43,13,3
31,13,21
48,13,22
49,13,1
41,14,0
36,14,13
48,14,19
42,14,24
38,14,9
31,14,6
42,14,8
26,14,2
25,15,11
41,15,6
34,15,15
49,15,7
47,15,16
48,16,5
38,16,0
28,16,4
47,16,19
49,16,7
46,16,18
36,16,12
34,17,3
49,17,24
29,17,8
27,17,24
45,17,18
29,17,7
33,17,6
41,17,5
34,17,5
27,17,2
46,17,4
42,18,0
33,18,15
34,18,20
45,18,11
48,18,11
35,18,10
32,18,20
25,18,12
38,18,13
36,18,14
48,18,10
46,18,6
45,19,23
31,19,4
27,19,4
42,19,15
26,19,24
28,19,18
43,19,4
36,19,19
27,19,16
31,19,21
40,19,5
49,19,4
31,19,17
35,20,19
48,20,2
47,20,17
40,20,3
31,20,13
30,21,2
31,21,23
38,21,5
28,21,14
32,21,17
43,21,7
25,21,17
27,21,5
32,21,24
28,21,9
32,21,17
41,22,2
48,22,22
26,22,6
35,22,18
41,22,18
39,22,11
27,22,14
47,22,10
41,22,18
37,22,3
27,22,6
41,23,14
25,23,22
32,23,22
39,23,20
25,23,9
29,23,13
41,23,21
28,23,20
33,23,4
48,23,11
45,23,10
39,23,23
34,23,0
33,23,17
41,23,23
46,24,19
32,24,5
39,24,7
29,24,22
49,24,23
39,24,16
34,24,10
