volume,class_1,class_2
70,0,1
63,0,23
96,1,22
93,1,22
59,1,5
98,1,24
57,2,9
66,2,18
75,3,5
60,3,20
97,3,2
88,3,4
99,3,1
90,4,14
69,4,20
54,4,10
69,5,22
54,5,24
84,6,23
64,6,2
51,6,2
71,7,3
81,7,2
85,7,4
88,7,6
95,8,7
100,8,5
95,8,17
90,8,3
95,8,11
83,8,18
99,9,7
88,9,11
74,9,21
68,9,22
100,9,23
93,9,22
90,9,13
90,9,22
100,9,21
66,9,24
97,10,8
56,10,1
83,10,24
66,10,3
98,10,17
65,10,4
79,11,14
66,11,0
62,11,13
55,11,7
90,12,20
78,12,2
59,12,16
63,12,24
60,12,23
79,12,22
58,13,13
83,13,9
75,13,7
96,13,18
83,14,19
99,15,5
85,15,9
99,15,18
68,15,23
83,16,5
60,17,3
99,17,3
99,17,0
78,17,19
70,18,2
69,18,5
57,19,3
95,19,14
54,19,11
59,20,14
66,20,6
56,20,21
81,20,20
87,21,7
84,21,17
63,22,6
64,22,17
97,22,4
51,22,19
60,23,14
90,23,15
77,23,15
65,23,10
96,24,19
78,25,9
91,25,20
93,25,12
57,25,19
58,25,1
88,26,17
55,26,4
63,26,14
54,27,13
95,27,15
89,28,15
65,28,6
98,28,22
51,28,6
60,28,16
90,28,5
64,28,13
63,28,12
63,29,10
59,30,23
57,30,1
92,31,4
80,31,12
51,31,24
69,32,8
93,32,1
92,32,21
57,32,9
78,33,3
73,33,0
92,33,15
96,34,6
59,34,11
71,35,9
80,35,18
72,35,4
57,36,18
51,36,11
91,36,7
58,36,2
58,36,16
85,36,7
65,36,10
82,36,12
89,36,8
65,36,14
83,36,14
74,37,11
78,37,16
91,37,1
64,37,20
93,38,19
66,38,16
65,38,21
64,38,11
58,38,1
57,39,0
77,39,17
97,39,17
87,39,15
50,39,15
53,39,12
60,40,10
94,40,5
81,40,20
78,41,16
86,41,20
98,41,17
87,41,18
90,41,12
87,41,11
70,41,15
100,41,8
81,42,6
76,42,16
58,43,0
79,43,18
88,43,10
78,43,21
80,43,24
85,43,6
81,44,8
77,44,23
67,44,9
71,45,0
74,45,10
64,45,10
65,45,0
93,46,13
78,46,12
55,46,13
74,46,19
72,47,21
60,47,8
50,47,8
73,47,12
52,47,19
87,48,21
51,48,16
77,48,23
58,48,4
90,48,7
54,48,24
70,48,0
64,49,3
84,49,9
92,49,8
63,49,2
99,49,13
