volume,class_1,class_2,class_3,class_4
2.35,16,8,3,21
3.4,22,7,7,8
2.19,17,19,4,11
1.95,15,9,0,12
4.2,27,16,17,17
2.34,14,20,1,27
2.62,9,1,17,16
2.43,22,19,10,0
3.7,27,9,15,31
2.96,9,13,16,33
4.45,26,3,9,27
4.09,0,20,5,17
1.33,20,12,12,9
2.86,1,2,10,5
4.18,26,2,0,32
1.08,19,4,16,26
2.6,20,15,0,17
4.55,24,4,14,16
3.2,10,7,14,8
4.88,8,4,3,4
1.56,7,9,10,0
4.16,30,18,2,18
4.48,8,9,1,9
2.98,22,7,10,13
3.0,26,18,8,23
2.03,21,15,0,10
1.34,13,12,13,8
1.69,19,21,14,21
1.35,22,20,0,24
4.76,15,1,2,6
1.77,31,23,8,11
3.99,8,22,10,9
3.58,17,3,9,24
3.03,16,13,0,6
1.73,1,4,8,29
2.91,2,3,0,13
2.24,2,4,12,24
2.01,1,10,7,17
1.83,21,5,11,28
1.52,1,0,9,30
2.52,30,19,0,2
1.09,2,10,1,14
4.05,2,10,5,1
3.16,4,8,5,29
2.59,23,10,13,24
2.13,11,13,5,15
2.27,20,14,10,2
2.56,0,4,12,31
4.16,13,10,1,9
3.71,11,23,8,8
3.54,20,6,17,6
2.16,27,7,1,20
3.05,12,2,0,26
1.93,21,17,12,2
4.61,11,11,17,3
3.46,10,20,10,8
4.42,11,23,2,23
3.76,31,9,11,18
1.18,13,12,0,20
1.7,0,7,12,6
4.97,8,23,7,6
2.36,29,11,12,18
4.67,24,6,9,11
2.1,7,4,3,26
1.63,12,16,10,17
3.84,6,17,2,11
3.22,21,14,5,22
1.79,15,22,14,6
1.82,12,22,6,21
4.36,16,8,4,33
1.63,11,12,16,16
2.54,0,2,1,0
1.73,1,2,3,19
3.82,8,17,7,6
2.8,13,18,16,2
2.96,1,20,9,22
1.87,27,15,0,33
4.27,31,4,10,21
1.05,16,12,7,22
4.44,13,8,3,32
4.26,5,4,12,0
1.27,21,21,16,27
2.74,11,0,13,15
2.62,9,3,11,11
2.67,28,20,11,2
1.21,15,2,9,4
2.47,14,1,11,8
4.42,6,5,10,3
2.71,17,0,16,17
3.75,1,17,10,26
3.31,20,4,8,20
2.72,11,3,13,0
3.44,20,23,5,12
1.23,19,21,3,34
1.82,14,22,16,13
4.66,31,0,5,13
2.82,15,22,4,0
2.04,2,10,4,26
5.0,7,10,0,34
2.01,6,4,16,25
2.15,9,14,5,5
1.73,4,0,0,32
2.29,18,2,9,0
3.32,29,23,13,33
1.48,12,9,7,8
4.01,31,7,14,26
3.86,11,9,13,23
1.28,11,1,7,18
2.89,17,6,0,16
1.44,8,3,12,17
4.35,16,15,9,2
2.03,18,11,12,14
4.85,31,9,4,18
3.66,23,10,11,14
2.58,6,3,1,26
3.09,20,22,13,26
3.14,7,17,13,30
3.39,6,1,17,29
2.25,11,12,10,22
1.69,2,11,15,21
4.92,13,2,7,13
1.76,16,13,10,30
2.94,7,11,0,16
3.1,23,5,9,0
2.1,26,22,5,34
2.27,2,10,5,30
1.76,10,4,9,28
4.07,17,11,1,2
3.77,21,1,17,13
3.05,23,15,13,25
3.85,14,10,15,3
2.29,6,10,11,22
3.39,0,4,16,15
3.61,24,7,7,7
4.78,9,6,9,30
1.72,29,17,16,5
4.71,26,4,0,17
3.42,17,12,8,28
2.45,17,8,8,25
4.84,4,22,15,7
3.04,19,22,16,16
2.84,28,12,13,24
1.41,28,20,10,29
1.1,26,4,12,15
1.42,2,15,9,31
3.25,2,16,4,4
3.93,9,6,16,28
1.69,4,21,1,22
4.12,2,15,17,15
1.25,3,10,2,7
4.38,30,4,0,15
3.55,8,18,10,18
3.58,4,22,12,32
4.78,1,7,15,6
1.68,21,14,11,32
3.43,5,7,16,23
3.13,13,2,9,0
3.61,28,6,8,16
2.44,4,5,4,30
4.74,13,21,14,0
1.81,29,16,14,7
1.11,3,14,11,28
4.58,14,18,8,27
4.18,23,15,9,32
1.09,23,5,5,6
2.79,13,20,1,12
1.53,13,2,0,1
2.28,10,15,5,13
4.49,25,12,15,9
1.28,6,5,10,22
1.45,26,6,5,5
1.48,20,22,16,34
1.28,16,20,0,23
1.98,26,4,4,2
1.92,20,11,11,19
1.4,13,22,10,11
1.13,25,6,15,33
2.96,6,22,2,15
3.91,21,9,11,28
4.08,5,20,1,10
1.78,30,10,11,18
3.35,1,7,16,24
1.55,10,0,12,9
1.1,20,4,17,7
4.91,19,6,5,16
2.43,10,3,11,2
4.51,9,21,1,15
4.97,19,5,14,16
4.82,19,17,17,5
2.51,22,12,8,29
1.02,4,22,1,31
2.59,29,7,3,7
4.78,16,22,3,5
1.0,22,18,7,20
2.69,19,1,1,2
4.05,9,12,2,23
2.82,23,16,13,2
4.94,25,10,7,20
1.8,20,2,7,26
3.91,31,15,16,33
3.5,21,20,8,29
1.64,11,23,6,8
1.16,14,20,6,22
4.68,3,11,12,19
1.35,8,21,12,20
1.04,5,10,17,31
4.84,1,11,12,16
4.82,16,22,16,31
2.5,20,5,8,1
1.95,4,13,6,13
2.21,13,13,3,14
3.97,3,6,13,32
2.66,0,5,8,7
3.72,5,19,1,0
1.32,30,7,5,13
3.1,3,12,8,17
2.16,4,18,14,26
2.89,30,22,11,28
1.6,10,3,2,18
2.98,10,11,9,34
3.64,3,23,5,28
1.26,12,1,13,32
2.89,14,19,5,27
2.65,23,18,4,7
2.5,29,18,13,5
3.11,29,12,11,1
2.82,21,7,4,16
2.71,22,8,6,19
1.66,11,8,2,1
4.01,12,7,13,15
4.8,12,20,1,22
4.02,12,21,2,6
3.9,2,7,4,18
4.51,21,0,14,26
1.21,27,20,16,33
4.32,1,2,5,19
3.05,6,13,9,14
3.54,7,0,1,32
2.86,7,7,13,15
3.48,21,3,16,14
1.41,21,21,2,33
2.56,28,19,7,29
3.25,28,6,8,20
4.5,6,14,0,34
2.88,2,6,6,10
2.83,25,2,0,19
1.91,25,8,4,13
1.05,8,7,6,13
4.76,5,15,3,10
