volume,class_1
37,0
49,1
2,1
48,1
38,2
7,2
16,2
15,3
21,4
13,4
38,4
29,5
10,5
34,6
31,6
23,6
27,6
25,6
15,6
19,6
14,6
13,6
22,7
19,7
11,7
18,7
17,7
6,8
1,8
18,8
22,8
23,8
25,9
20,9
7,9
1,9
4,9
44,9
34,9
13,10
32,11
37,11
24,11
30,11
8,11
44,12
7,12
22,12
40,12
7,13
45,13
48,13
38,13
46,14
33,15
5,15
19,15
22,15
19,15
28,15
22,15
29,15
11,15
6,15
44,16
32,16
33,16
41,16
25,17
44,17
35,17
24,18
33,18
45,18
21,19
16,19
50,19
17,19
13,20
19,20
31,20
28,21
16,21
13,21
31,21
8,21
26,21
48,21
14,22
37,22
19,22
42,22
49,22
39,22
5,23
36,23
4,23
6,24
41,24
21,24
38,24
8,24
3,24
15,25
10,25
14,25
4,26
8,26
42,26
29,26
11,26
24,27
34,28
11,29
11,29
6,29
41,29
15,30
43,30
45,30
5,30
26,30
48,30
22,31
13,31
6,31
38,31
47,31
40,31
48,32
15,32
33,32
6,33
25,33
49,33
20,34
16,34
25,34
17,35
11,35
27,35
43,35
9,36
37,36
20,36
35,36
26,37
27,37
4,37
48,37
13,38
2,38
4,38
1,39
7,39
13,39
4,39
25,39
38,39
35,40
21,40
20,40
36,40
44,40
13,40
29,40
25,40
14,41
49,41
27,41
27,42
29,43
15,43
29,44
29,45
18,45
29,45
2,45
30,45
30,45
23,45
12,45
38,45
1,46
7,46
30,47
41,47
4,47
1,48
49,48
21,48
16,48
13,48
22,49
41,49
28,49
27,49
34,49
19,49
29,49
