volume,class_1,class_2,class_3,class_4
1.77,8,3,0,23
3.56,11,0,9,20
1.2,15,17,8,20
3.25,9,2,7,6
4.95,19,11,10,9
3.22,10,8,6,2
1.59,24,0,9,9
1.72,19,15,1,22
3.54,2,16,10,13
2.04,1,4,10,28
2.86,15,5,1,17
1.24,12,0,6,1
1.06,12,6,7,28
2.01,21,16,0,8
4.4,3,14,0,30
3.44,9,13,3,17
4.69,13,11,1,36
2.49,8,13,0,28
2.1,3,8,10,34
4.11,8,7,9,18
2.26,11,9,6,3
2.89,5,7,8,10
1.06,20,0,4,1
1.21,19,13,8,5
2.46,10,0,2,27
4.07,7,12,9,15
4.63,8,9,7,10
1.91,19,7,9,17
4.29,12,3,10,15
4.31,0,13,5,14
4.0,17,15,10,0
2.84,16,9,10,24
3.47,22,3,2,24
4.92,10,0,0,35
4.05,5,7,1,2
4.12,4,16,8,19
2.8,12,0,6,4
4.69,10,2,7,20
2.68,21,15,7,6
3.0,6,6,5,15
3.05,12,0,4,6
1.36,0,7,3,22
2.66,5,14,7,22
2.11,21,9,7,30
1.21,3,3,6,10
1.16,12,10,5,6
3.92,22,12,4,5
1.55,7,0,6,36
1.16,16,11,9,12
3.98,15,1,10,2
3.77,22,7,2,32
2.69,5,0,3,36
3.05,19,10,7,6
2.19,20,2,9,33
2.72,13,13,9,31
2.85,22,15,3,31
1.72,7,0,4,13
2.69,9,14,4,32
4.1,20,5,1,23
2.54,10,13,5,22
4.4,16,2,10,32
1.03,24,10,0,14
3.06,9,2,10,2
3.65,8,6,5,8
1.76,2,11,3,33
3.61,18,1,8,15
1.18,9,9,1,3
4.86,7,9,2,31
2.6,0,13,6,3
1.31,16,7,5,11
4.73,11,0,10,36
3.07,23,12,9,0
1.01,17,13,1,7
1.51,3,7,7,22
1.65,22,0,3,0
3.19,18,8,3,32
4.45,6,8,6,26
1.69,21,4,4,20
2.54,11,4,1,11
2.66,6,9,4,36
1.17,21,7,4,7
1.72,12,3,1,36
2.77,6,1,5,11
3.41,11,1,5,35
4.17,0,9,5,2
3.41,0,8,6,13
3.14,8,17,7,21
4.28,4,9,1,27
1.72,18,2,8,27
2.1,6,8,0,23
3.25,7,11,2,27
1.67,23,15,2,31
3.8,11,2,10,36
1.56,10,7,7,8
1.19,2,2,6,2
4.92,6,6,3,9
3.47,19,2,3,1
2.34,1,5,4,8
1.42,12,15,9,23
1.29,19,2,10,3
2.7,18,8,10,13
4.51,7,0,7,27
1.07,23,17,6,1
4.94,15,4,0,22
3.27,22,14,2,5
1.69,6,2,6,7
1.62,20,13,10,32
4.66,3,14,6,16
4.08,20,2,1,33
4.43,13,17,1,27
4.41,5,3,1,25
4.45,19,12,3,10
1.0,17,9,3,34
2.49,22,3,7,12
4.13,19,1,9,2
4.5,14,4,2,7
2.21,0,2,4,0
3.5,17,14,7,23
4.01,21,4,7,7
3.39,6,2,7,28
1.58,16,9,2,22
4.55,2,14,0,12
3.24,8,7,5,19
2.57,22,4,2,36
1.48,5,1,4,16
1.31,13,9,9,34
2.46,12,17,6,12
