volume,class_1,class_2,class_3
1.54,23,1,3
2.59,9,4,2
2.0,18,5,2
3.94,4,7,8
1.71,21,0,11
4.0,16,5,11
1.14,1,3,7
3.62,12,2,5
4.67,22,5,10
2.53,8,0,4
3.01,15,5,3
2.94,17,5,10
3.93,11,2,7
2.33,16,1,11
2.54,21,2,0
3.82,0,5,1
3.82,3,1,10
4.39,23,5,5
2.1,20,4,6
3.63,7,0,6
4.85,3,7,3
2.24,23,7,8
1.03,12,3,10
1.43,17,3,2
1.62,8,0,9
4.74,24,2,8
2.69,10,3,6
3.18,23,5,10
2.22,3,7,4
3.05,5,4,11
4.9,15,4,1
4.81,19,2,9
3.98,18,3,10
2.54,8,7,7
3.87,16,3,4
2.0,6,6,7
1.2,24,2,7
4.85,14,3,9
3.79,4,0,2
2.91,21,4,3
4.74,2,3,3
4.66,15,7,3
4.91,0,6,3
1.86,14,4,9
4.82,3,0,6
3.05,23,3,4
4.04,10,0,1
4.16,24,6,10
2.68,11,6,8
2.37,11,5,3
3.61,11,5,6
2.76,23,7,10
2.09,14,1,2
3.36,10,5,6
2.33,23,1,7
3.3,12,4,1
4.14,8,6,1
1.44,2,0,6
4.43,6,0,6
2.02,10,7,1
2.67,10,4,8
3.4,2,3,5
2.28,18,7,4
4.34,18,0,3
3.37,16,0,0
4.31,11,7,4
1.49,17,3,10
4.84,20,0,2
2.58,24,0,2
1.28,11,0,9
4.97,7,1,0
4.42,5,1,8
4.14,0,3,8
2.78,22,6,5
2.22,1,4,5
3.96,1,3,5
4.69,22,5,9
4.63,22,1,11
1.76,2,1,0
2.64,21,1,8
3.03,8,1,6
1.63,0,6,8
3.0,17,6,3
1.34,2,7,11
4.29,24,3,4
1.36,7,0,2
3.02,9,4,11
1.43,4,2,1
2.73,3,7,2
1.58,12,7,8
3.11,23,1,9
1.33,18,5,0
2.75,4,6,2
4.73,5,3,9
3.96,21,1,3
2.19,10,0,5
1.41,22,0,6
2.84,1,7,4
2.6,16,2,0
2.73,6,0,6
4.29,23,1,10
1.93,10,5,8
1.36,17,1,0
2.88,14,0,2
4.19,0,3,7
1.63,19,7,9
1.81,20,5,1
3.85,8,4,1
2.69,14,4,6
4.56,10,1,7
2.75,0,0,11
3.48,1,1,11
1.27,10,1,10
2.82,23,3,6
4.0,5,0,0
4.57,3,0,8
4.92,24,2,1
1.65,6,7,0
4.49,14,5,5
3.78,3,5,2
1.56,0,1,5
1.04,9,2,9
3.91,23,7,4
4.45,2,1,9
1.47,12,6,0
4.84,15,3,6
2.52,13,4,7
2.24,21,3,10
1.91,4,6,4
3.45,0,0,10
1.66,15,7,11
1.44,12,0,10
4.52,17,7,6
2.99,21,1,7
3.89,3,4,2
1.63,10,1,6
3.93,6,6,9
1.29,18,7,3
4.17,24,2,6
1.82,19,2,4
4.32,21,1,4
1.84,6,5,3
2.72,3,6,8
2.76,17,0,10
1.11,7,4,3
1.28,3,5,6
2.58,5,5,10
2.32,19,6,1
2.02,19,6,2
3.3,9,0,0
1.85,3,6,3
2.68,3,0,8
3.82,0,3,11
1.72,7,6,4
3.35,23,3,11
1.96,19,0,1
2.64,4,5,4
4.18,23,5,2
4.14,19,2,2
3.82,18,6,5
2.43,0,6,3
1.54,9,1,0
3.41,15,2,8
2.75,12,7,10
3.42,8,4,9
1.36,3,3,8
1.24,13,0,3
4.83,22,0,4
1.69,17,4,4
4.72,12,0,1
3.3,17,7,7
1.14,18,4,9
1.49,3,3,10
3.94,20,3,8
2.34,21,5,7
1.98,12,3,6
1.13,18,7,11
3.85,23,7,3
1.52,24,1,11
1.95,5,1,1
1.64,9,6,0
2.56,5,4,5
4.21,7,2,3
4.54,8,5,3
1.39,5,6,0
4.07,21,2,9
4.43,4,3,8
3.46,16,0,2
7.74,4,4,11
7.91,7,2,9
9.28,23,3,10
9.26,8,5,11
8.95,11,5,5
5.07,6,5,4
9.2,5,3,3
9.93,12,2,9
7.56,8,2,6
9.32,12,0,4
9.77,9,3,7
9.3,9,0,0
8.18,2,6,1
7.8,1,0,3
7.17,9,2,8
7.53,11,4,10
9.31,14,7,9
8.63,20,7,5
6.4,19,3,2
6.76,3,7,0
8.92,0,3,11
7.02,22,1,10
5.94,21,4,8
6.23,18,7,9
6.64,17,1,8
9.24,0,5,11
8.54,17,1,8
9.36,8,2,1
7.64,2,7,4
5.74,19,4,9
7.56,24,4,9
8.14,7,7,11
8.93,5,4,10
5.67,20,3,10
9.22,3,6,1
6.97,14,5,1
5.02,10,5,0
9.3,20,2,1
5.8,11,0,5
8.58,13,0,5
7.44,12,3,10
6.58,15,3,8
7.02,6,3,4
7.05,16,4,11
8.82,3,4,4
5.75,21,6,7
8.29,11,1,10
9.69,8,2,5
6.02,11,0,10
6.25,5,2,7
13.79,16,1,3
12.34,9,3,9
14.37,6,3,11
11.87,12,6,5
10.05,9,3,10
11.74,10,6,3
12.43,17,6,3
14.55,4,7,8
12.98,19,5,1
10.79,22,6,5
13.58,6,5,2
10.62,7,1,7
