volume,class_1,class_2
49,0,0
37,0,28
74,0,45
65,0,38
55,0,8
58,0,0
55,0,42
62,0,35
74,0,32
72,0,27
70,0,48
42,0,3
55,0,30
65,0,42
61,0,7
59,0,26
56,0,14
42,0,29
72,1,19
68,1,6
64,1,46
61,1,10
75,1,35
42,1,36
41,1,20
45,1,26
47,1,31
57,1,11
59,1,18
59,1,49
46,1,4
39,1,22
57,1,2
72,1,6
69,1,36
43,1,17
51,1,17
74,1,21
38,1,22
46,2,45
67,2,40
58,2,43
70,2,21
54,2,7
44,2,7
38,2,41
62,2,17
51,2,22
43,2,36
61,2,1
70,2,5
54,2,33
53,2,5
40,2,34
42,3,28
54,3,23
38,3,37
52,3,29
44,3,47
61,3,42
37,3,20
68,3,46
72,3,1
62,3,28
55,3,48
59,3,43
69,3,13
56,3,29
44,3,35
58,3,10
48,3,39
74,3,21
58,4,22
61,4,18
59,4,15
66,4,4
62,4,7
39,4,8
57,4,25
37,4,44
64,4,15
46,4,31
39,4,11
70,4,21
47,4,39
64,4,14
64,4,49
65,4,32
74,4,23
74,4,8
44,4,37
65,5,42
58,5,34
38,5,16
59,5,14
49,5,31
66,5,19
48,5,10
53,5,37
57,5,48
74,5,5
61,5,1
70,5,40
62,5,30
72,5,25
64,5,49
68,5,20
49,5,44
72,5,16
45,6,27
47,6,24
72,6,37
64,6,25
41,6,27
67,6,49
68,6,39
67,6,3
54,6,17
71,6,10
50,6,40
62,6,1
58,6,11
45,6,6
49,6,32
51,6,33
52,6,5
61,6,2
60,6,3
73,6,41
72,6,12
64,6,45
38,6,11
61,6,43
41,6,6
40,7,12
66,7,45
69,7,14
74,7,39
58,7,38
37,7,9
55,7,26
44,7,16
52,7,47
64,7,2
66,7,38
73,7,13
59,7,31
60,7,26
56,7,30
54,7,19
37,7,23
66,7,24
58,7,24
67,7,32
43,7,41
63,7,18
71,7,0
73,7,16
60,7,46
67,8,47
65,8,33
71,8,38
72,8,13
73,8,46
58,8,44
65,8,30
62,8,9
49,8,47
38,8,28
64,8,41
57,8,24
38,8,34
48,8,18
71,8,20
49,8,9
48,8,36
37,8,35
42,8,44
75,8,4
44,8,3
71,8,34
52,9,0
72,9,23
73,9,43
40,9,27
50,9,12
43,9,12
65,9,15
68,9,40
73,9,33
61,9,13
55,9,19
64,9,48
60,9,8
43,9,29
38,9,4
55,9,15
59,9,2
56,9,9
51,9,25
