volume,class_1,class_2,class_3
2.5,3,9,14
1.32,1,14,29
4.97,3,2,20
1.45,3,17,28
1.7,14,18,4
4.81,10,1,13
3.81,13,19,12
3.3,14,5,1
2.74,15,11,2
3.95,17,16,15
4.13,4,7,18
1.24,12,23,22
2.74,6,15,14
4.82,1,3,14
3.1,16,2,2
2.13,13,22,6
3.73,1,20,19
3.95,7,9,11
3.44,6,11,15
1.36,6,20,7
2.94,7,4,22
1.45,2,7,29
3.94,12,13,5
1.89,6,1,1
4.13,3,9,12
2.62,17,19,20
2.48,12,8,27
2.77,15,10,2
2.53,17,15,27
2.05,10,17,22
1.67,14,20,17
1.53,16,16,27
4.9,4,6,16
3.0,9,10,3
2.49,9,23,26
1.21,7,7,5
2.53,8,8,12
4.88,3,19,2
3.67,3,1,15
2.28,8,21,10
4.49,10,0,26
1.33,9,8,16
3.44,16,22,10
3.37,7,18,10
4.03,12,12,12
4.19,16,11,23
4.68,10,9,17
4.63,10,17,5
1.99,7,4,11
3.04,11,12,23
1.47,4,10,0
4.69,12,19,8
2.71,1,21,28
1.67,7,5,21
2.26,14,6,29
1.74,4,3,22
1.31,3,7,9
1.2,17,25,27
2.78,3,24,17
2.39,6,23,9
1.05,17,8,23
3.11,12,25,14
3.21,15,24,0
4.41,1,1,20
2.75,3,21,5
2.47,16,12,10
2.95,11,8,27
4.74,3,11,24
4.09,4,25,2
2.46,16,6,10
3.41,6,25,2
1.7,5,24,5
1.65,7,17,8
3.55,14,25,11
4.13,10,20,21
2.57,1,13,19
3.73,1,14,11
2.11,5,20,20
4.35,1,3,28
2.61,9,20,4
3.85,10,13,19
1.94,6,6,22
2.11,0,13,24
3.98,4,8,1
2.22,5,7,7
4.95,14,15,25
4.68,16,14,7
4.82,6,23,10
2.5,12,0,1
2.24,7,20,29
2.3,8,4,26
3.83,1,11,22
2.95,11,21,19
4.83,1,7,29
1.41,11,21,28
3.67,13,24,2
4.31,15,21,18
4.63,5,0,29
2.45,16,12,14
2.24,11,8,7
1.74,1,6,12
4.23,12,0,5
4.95,11,6,14
4.71,11,19,6
2.42,17,5,9
4.94,12,9,17
2.27,3,24,23
1.77,10,7,26
3.66,13,15,19
4.16,14,14,28
2.55,4,12,23
4.08,5,24,13
1.38,14,22,13
3.62,17,5,28
3.27,8,17,8
2.21,6,19,2
3.71,1,4,22
1.5,2,0,7
3.04,6,16,4
1.61,3,16,4
3.05,16,5,14
2.38,15,18,28
4.02,12,24,4
3.03,7,25,22
1.95,14,22,27
5.23,12,6,20
6.37,5,18,13
9.11,3,15,15
9.28,4,7,0
7.87,4,7,25
6.85,9,6,24
6.68,3,8,24
5.09,15,19,11
7.21,13,6,10
9.95,0,8,27
5.82,7,18,24
5.3,11,6,2
8.75,13,16,22
9.08,5,12,26
5.49,11,24,3
9.96,11,13,18
9.1,17,18,24
8.7,12,0,7
5.42,3,0,15
9.2,0,18,26
6.52,0,19,25
9.85,14,5,20
7.36,7,3,11
8.07,11,2,2
6.25,10,18,26
6.33,7,8,11
8.48,14,10,0
5.89,6,0,8
6.19,2,20,28
8.31,8,0,25
6.04,11,19,27
6.11,17,9,2
8.53,1,4,4
7.95,14,2,27
9.76,9,12,28
7.86,7,23,25
9.33,6,5,21
7.93,7,17,18
9.12,13,17,16
9.72,15,4,24
7.33,6,23,10
6.53,12,16,28
7.24,10,10,28
9.35,16,0,12
9.98,5,4,29
9.83,4,17,0
8.36,0,20,27
6.76,8,14,17
5.5,3,11,25
5.81,12,18,10
5.66,5,8,7
6.3,12,24,23
8.27,8,12,6
5.84,0,2,5
5.78,13,25,8
6.14,7,16,1
9.2,13,18,13
9.79,7,5,22
9.73,1,6,23
7.16,14,12,5
8.68,8,21,25
9.36,10,7,25
8.47,6,23,25
8.45,5,8,13
8.62,7,5,15
6.03,0,12,12
7.62,16,20,6
6.38,12,10,10
6.25,2,22,27
9.23,12,2,14
6.2,5,21,12
6.01,8,12,2
9.07,1,1,14
8.75,14,17,24
8.71,15,23,9
6.74,6,17,7
6.72,10,1,13
7.21,11,25,22
9.01,12,18,13
6.24,10,23,9
8.86,0,9,15
8.83,7,6,14
7.37,13,0,13
8.12,1,21,4
5.56,10,18,21
7.52,0,24,17
9.81,6,11,14
9.09,6,10,22
5.07,6,24,0
6.02,3,8,23
7.54,0,13,5
8.52,3,1,7
5.18,4,24,18
9.18,12,16,29
6.08,15,10,14
7.06,17,10,23
6.91,4,2,5
5.39,2,14,16
7.92,8,7,16
9.5,9,22,2
6.62,1,18,2
9.08,6,13,22
5.03,10,14,3
5.11,13,0,2
5.71,4,6,8
9.69,11,2,14
5.1,9,8,14
8.23,13,12,26
9.6,15,24,16
6.83,10,12,24
5.4,17,3,0
5.71,8,22,28
5.39,15,3,7
7.73,16,11,5
9.81,15,24,10
9.51,2,12,17
6.72,6,16,12
8.65,14,2,0
8.29,1,22,4
8.87,15,1,0
7.79,8,13,8
5.82,6,19,13
6.93,9,24,3
6.81,4,17,3
8.09,8,0,9
7.94,15,19,20
9.77,5,16,16
5.02,7,10,27
6.5,6,4,10
10.0,14,24,7
8.43,12,24,17
5.18,5,10,6
9.59,6,13,21
7.81,0,7,5
6.01,6,3,22
9.18,13,19,5
8.65,10,18,27
6.57,9,6,10
6.18,7,19,16
9.64,14,20,14
7.43,11,17,21
6.16,6,5,28
5.39,0,25,19
8.83,11,25,28
6.48,14,6,24
8.18,1,21,5
8.75,11,4,6
7.27,2,5,7
6.09,14,24,17
5.43,7,12,25
8.85,11,12,17
7.45,12,25,3
7.31,12,7,28
9.32,2,15,10
6.46,15,23,26
6.69,6,9,16
9.2,7,22,14
6.68,16,21,14
7.15,17,0,7
7.5,11,10,4
7.43,6,16,22
9.59,10,9,23
6.04,16,6,8
7.08,1,3,0
5.64,12,14,14
9.64,1,24,15
5.53,7,17,14
6.43,9,6,16
7.14,6,24,3
7.42,15,3,18
5.53,15,14,25
7.35,10,0,4
8.39,9,0,27
9.21,0,0,12
6.59,13,7,17
8.35,3,18,15
8.01,7,19,17
7.22,3,21,21
9.89,8,12,28
8.49,0,18,4
7.31,14,24,19
9.52,16,11,16
5.02,5,17,12
7.66,1,3,4
6.27,7,1,5
8.66,9,6,29
7.3,17,14,15
9.12,15,20,8
7.81,9,8,8
8.55,1,2,25
9.8,9,12,7
6.94,5,18,7
7.47,11,19,29
6.94,11,20,15
6.86,5,5,25
5.06,14,7,15
6.72,10,18,23
5.12,8,23,24
5.87,5,11,27
5.37,5,4,17
6.27,5,18,29
8.06,15,22,26
8.09,16,14,27
9.24,2,11,13
7.44,0,15,23
6.95,1,6,3
6.12,16,15,20
5.99,13,7,6
7.78,3,20,16
7.42,12,8,16
7.76,5,11,8
9.28,15,19,25
5.53,11,14,18
5.38,17,19,16
7.53,13,15,15
8.03,13,12,29
5.58,13,19,3
5.03,14,14,16
6.29,11,5,17
6.47,5,23,10
5.46,2,1,29
7.68,9,3,11
7.41,12,25,16
7.32,14,20,12
9.21,17,24,29
7.82,3,22,7
7.32,2,16,29
9.93,2,13,14
5.01,2,23,20
9.36,13,16,0
9.33,11,8,7
6.18,1,20,22
7.19,15,12,3
9.33,12,16,29
6.68,9,22,15
7.41,5,17,25
6.82,13,7,9
7.15,16,4,6
5.49,15,22,6
5.54,16,0,11
5.68,1,19,13
5.35,8,21,28
7.37,8,3,17
6.49,7,13,0
8.82,11,5,23
7.67,17,2,18
5.56,3,12,1
8.32,0,25,26
7.39,8,8,3
6.64,0,20,21
13.74,1,12,4
11.51,5,9,11
12.83,14,23,14
12.08,8,19,3
11.85,8,8,5
11.71,5,4,22
14.76,3,16,11
13.42,15,10,5
13.0,5,16,25
12.02,12,6,21
11.71,2,5,13
13.57,8,22,14
11.45,1,10,28
11.87,13,5,13
13.69,9,6,13
13.84,1,14,2
12.97,10,3,21
14.63,12,6,4
11.2,14,14,17
12.08,2,4,29
12.76,11,10,19
13.87,0,24,8
13.17,2,17,27
13.62,7,20,2
11.08,0,2,2
10.09,10,5,24
13.32,8,6,15
14.95,16,14,14
14.16,10,0,5
14.09,3,17,1
14.2,6,24,23
13.14,8,24,5
11.13,5,13,5
11.11,6,5,19
13.94,2,2,13
12.97,14,11,18
12.47,7,24,24
13.06,14,4,3
12.93,0,23,14
14.93,12,14,18
13.48,2,18,6
14.8,9,8,13
13.03,1,7,12
14.19,1,8,21
14.38,13,0,27
11.79,10,20,20
12.06,8,19,12
12.36,1,7,10
14.09,12,14,22
14.76,17,11,24
11.21,5,23,22
11.98,2,9,4
11.68,3,10,24
13.78,13,22,16
11.87,12,6,3
14.46,13,2,26
11.36,4,19,29
10.69,15,21,17
13.43,8,6,0
12.47,13,15,23
14.7,15,8,3
12.15,12,17,18
12.4,4,8,13
11.27,9,18,21
11.92,8,16,8
10.63,2,21,2
10.72,4,24,27
14.29,8,4,23
14.31,9,20,23
10.06,5,12,19
12.59,0,17,24
14.65,7,7,2
10.07,2,1,9
13.82,15,8,25
12.95,15,21,21
13.6,5,10,23
12.04,3,7,3
12.93,9,23,25
14.21,13,9,22
12.36,5,24,23
14.67,10,9,10
13.63,11,17,5
14.16,5,5,9
13.23,17,16,11
12.26,17,17,5
11.48,13,25,18
12.1,13,16,3
10.61,13,13,29
12.01,13,12,16
11.0,1,17,8
11.23,14,2,17
14.95,7,17,29
12.65,1,6,11
14.02,17,11,12
12.76,15,5,2
11.37,8,4,6
10.52,14,10,13
12.58,0,13,12
11.17,5,4,1
13.51,8,3,29
13.13,10,13,23
15.0,5,21,10
13.94,7,1,13
11.42,12,5,11
14.27,9,9,19
11.38,4,14,28
12.88,0,8,15
13.97,16,2,15
14.51,16,16,16
11.4,12,10,19
14.57,12,6,2
10.96,9,7,21
11.43,15,16,11
14.97,10,15,1
14.24,6,22,10
