volume,class_1,class_2,class_3
1.23,29,0,21
2.31,13,3,1
1.2,25,3,28
2.13,33,7,21
4.3,32,7,7
3.44,19,4,0
3.25,37,1,25
2.99,37,11,1
1.11,4,9,15
1.61,10,2,9
4.73,37,8,7
1.23,30,5,17
4.02,3,3,34
2.09,12,8,0
2.11,37,5,27
3.53,29,5,34
4.05,19,5,7
2.95,37,2,10
2.05,7,7,16
2.29,20,9,2
1.05,29,9,29
2.59,8,3,0
3.95,15,4,10
4.95,34,8,22
2.72,19,11,28
4.75,37,8,19
2.2,32,12,4
3.4,29,12,21
3.08,15,11,8
1.3,33,0,22
3.92,12,5,4
1.86,37,8,8
1.09,11,9,4
2.23,2,11,21
4.41,27,5,32
3.53,34,0,11
4.43,28,6,20
4.79,20,8,2
3.18,8,3,23
4.88,33,12,9
3.91,31,5,7
3.46,14,8,15
4.48,7,10,14
4.4,4,12,8
3.54,32,3,2
2.84,20,0,3
4.72,33,8,21
2.0,4,6,30
3.97,30,8,0
1.29,16,1,29
3.44,0,0,0
2.57,14,9,3
4.47,34,9,29
2.26,1,3,34
3.1,5,2,17
3.02,22,11,20
1.25,10,3,22
1.98,8,10,34
4.32,27,12,11
2.1,37,9,26
2.71,31,11,19
2.48,18,6,16
2.78,16,12,18
4.15,8,10,28
1.48,11,6,8
1.97,13,11,8
2.2,26,8,14
3.1,21,6,22
1.44,39,5,20
3.55,21,3,20
1.46,24,0,30
4.51,3,2,3
3.5,26,8,26
2.69,23,1,8
4.32,13,0,29
1.03,1,1,18
2.42,28,6,30
1.38,22,0,32
3.81,37,9,27
1.18,8,8,27
4.94,22,11,25
1.89,37,2,3
3.21,31,7,26
3.39,25,10,19
1.98,17,8,12
1.88,23,11,12
4.99,3,2,25
4.95,14,10,9
4.77,31,8,16
4.05,32,12,1
4.56,5,0,29
2.81,27,8,34
2.88,10,5,9
4.78,30,11,27
1.82,5,9,22
4.23,20,0,31
2.88,23,1,14
2.37,21,12,22
1.95,4,12,10
3.71,10,4,13
3.15,27,5,34
3.6,3,6,18
2.66,6,4,13
3.17,13,0,25
3.3,11,2,33
1.21,1,11,15
1.39,24,10,20
1.4,17,0,28
3.66,31,12,33
3.37,30,7,27
1.94,12,11,1
1.27,28,3,29
1.2,34,11,21
3.16,22,0,2
3.1,9,5,21
3.24,36,4,1
4.67,14,9,0
3.85,28,5,28
1.84,24,12,23
4.13,14,5,11
4.53,3,3,21
4.77,9,4,13
1.41,23,6,20
3.18,18,10,17
3.58,38,6,9
7.82,33,3,13
8.11,25,2,11
7.95,0,0,15
6.83,36,7,9
5.98,39,1,28
6.8,39,1,16
6.32,4,1,2
8.35,1,0,29
9.02,37,1,17
5.26,35,8,21
5.17,18,7,32
8.44,30,4,4
9.93,36,0,23
7.08,24,4,32
8.85,28,5,1
8.99,13,0,2
8.77,14,4,10
7.6,2,8,32
9.51,2,8,34
5.41,9,5,26
7.66,32,12,4
8.18,4,0,29
9.91,26,1,32
6.34,24,4,2
6.88,37,3,3
7.21,14,1,13
5.46,7,1,24
7.68,34,9,6
6.86,17,5,31
6.71,3,9,22
8.61,15,3,22
5.97,4,2,15
5.16,4,7,32
7.24,27,1,32
8.96,2,5,15
7.16,4,4,17
9.08,10,1,16
9.72,16,1,22
8.8,38,4,19
8.98,19,6,27
9.4,1,10,22
8.52,2,12,34
9.22,39,12,16
9.29,39,11,25
7.78,8,12,6
5.4,35,11,5
7.02,15,0,15
9.51,19,0,6
5.15,39,9,2
8.64,17,8,32
8.58,20,11,13
9.11,6,6,25
9.84,2,0,33
6.79,14,1,31
6.63,10,7,28
6.35,35,0,17
6.2,24,2,3
6.95,26,8,13
7.53,28,5,3
7.37,13,6,31
7.54,33,7,29
7.36,19,7,6
9.15,4,11,15
6.89,23,7,22
6.01,31,5,5
5.05,10,8,5
7.21,27,1,22
7.89,21,7,3
9.96,0,4,29
9.05,12,11,1
5.65,17,9,13
5.52,3,12,15
5.39,13,10,16
5.26,32,0,16
9.74,3,9,0
7.52,11,8,5
8.41,30,12,19
7.34,5,2,32
9.71,6,9,33
6.92,0,1,12
9.53,3,0,1
8.4,32,6,15
6.64,18,3,12
8.58,16,8,4
5.28,29,9,6
5.01,30,8,17
6.84,37,1,11
6.49,14,6,24
8.38,6,3,34
5.28,20,0,16
9.91,17,11,10
6.98,11,5,1
9.04,28,8,33
5.62,21,6,0
5.1,35,9,18
8.31,27,2,17
9.66,15,3,25
6.8,30,5,18
9.74,9,6,10
5.52,31,3,17
5.69,29,2,13
5.9,6,12,17
8.49,10,12,33
8.51,38,7,10
7.19,3,12,31
9.53,4,4,12
8.72,28,6,0
6.89,16,0,12
8.16,4,8,27
5.81,5,8,24
5.56,26,7,5
9.71,32,10,28
5.55,26,12,1
5.34,8,4,1
7.19,2,5,24
6.56,7,4,13
6.36,16,3,23
7.4,19,9,18
5.46,6,2,3
9.82,8,10,5
7.74,25,4,22
7.62,38,4,30
5.2,26,8,28
8.25,20,2,33
9.99,7,10,20
9.95,2,8,5
7.33,25,6,12
9.53,35,4,33
6.1,22,0,6
5.95,21,11,33
9.6,3,11,9
6.9,17,12,5
7.23,4,4,34
5.04,35,9,30
9.89,28,7,12
5.39,24,6,7
8.14,24,8,34
7.61,38,8,1
6.92,20,3,33
7.53,16,6,18
5.31,1,3,25
9.72,1,11,7
5.53,25,10,19
6.28,34,12,24
9.07,30,3,6
5.01,18,2,22
8.03,9,6,30
5.45,23,10,34
8.24,15,7,29
8.57,25,8,7
5.54,30,7,14
7.56,32,12,33
9.14,32,3,34
9.24,38,0,12
7.73,6,11,25
5.61,36,4,1
7.26,6,11,4
7.97,20,11,18
8.89,34,2,27
5.75,0,2,24
8.09,26,0,19
8.41,1,4,13
8.2,28,7,20
8.05,2,6,8
5.0,34,4,18
9.24,32,3,6
9.61,11,8,4
7.15,11,6,32
6.86,36,12,28
9.68,26,10,13
6.71,32,2,23
7.36,26,11,13
5.31,26,11,20
5.44,14,12,28
5.07,11,2,20
8.27,10,4,3
8.76,31,3,19
7.78,33,10,28
6.06,36,1,25
5.78,10,3,8
9.77,29,12,6
5.47,18,9,26
5.39,18,7,11
5.23,3,8,26
7.43,31,10,22
7.3,8,1,0
6.76,35,12,9
8.18,29,1,6
8.63,4,8,29
5.87,39,1,29
8.42,37,9,27
9.64,4,7,2
6.69,14,0,24
7.52,11,12,30
5.82,27,4,3
9.91,23,1,3
5.3,4,4,5
7.13,6,1,18
6.57,12,9,11
7.3,38,11,26
8.61,18,5,30
9.77,5,10,10
7.42,22,12,13
9.48,15,4,16
7.66,18,4,15
6.01,18,1,34
6.96,23,4,8
8.63,37,6,34
7.29,8,3,9
6.19,6,11,26
6.55,25,2,15
6.37,31,1,26
8.75,0,3,14
6.89,36,0,27
9.82,9,3,27
6.31,17,10,20
9.72,29,3,32
7.88,21,9,21
5.45,10,7,1
9.47,13,3,11
6.85,7,5,25
8.56,5,1,21
5.14,12,11,15
5.28,32,1,1
5.56,35,12,7
8.96,15,12,26
8.14,11,11,14
8.35,35,6,30
5.72,9,1,12
8.86,4,7,9
8.28,18,9,5
5.16,33,9,23
6.92,25,11,8
5.37,26,12,30
8.45,38,7,30
6.57,28,10,12
7.03,11,4,6
8.33,17,1,17
8.73,11,3,13
5.75,34,0,3
5.48,28,2,17
9.12,15,9,12
8.23,26,2,8
8.26,12,4,23
6.81,37,1,12
8.37,34,2,10
9.03,29,3,4
5.93,9,1,2
5.92,24,10,20
8.0,28,6,2
13.26,37,10,25
13.2,25,9,23
11.85,9,9,21
11.71,14,0,19
12.81,25,8,18
10.88,22,1,20
14.24,29,9,0
10.4,21,7,8
11.36,19,5,22
14.9,24,4,18
10.56,24,4,32
14.93,8,12,32
13.7,31,3,13
13.56,39,7,4
11.86,16,2,28
12.48,20,10,3
13.08,11,7,5
14.94,2,6,9
13.11,12,8,32
12.58,29,0,6
14.8,18,0,21
12.54,15,11,5
10.24,6,6,12
13.58,30,5,5
14.28,21,5,28
13.23,28,11,1
12.82,9,9,3
14.73,11,11,11
13.8,1,2,30
