volume,class_1,class_2
97,0,24
52,0,9
89,0,22
30,1,19
66,1,10
61,2,19
80,2,15
38,2,8
20,2,8
76,2,4
2,2,19
68,3,20
31,4,16
40,4,0
11,4,12
84,4,6
91,4,3
32,5,3
14,5,1
52,5,19
14,5,17
67,6,13
27,6,22
1,6,7
57,6,8
68,6,11
39,6,8
91,6,10
1,7,17
50,7,14
53,7,2
36,7,15
34,7,21
90,8,12
10,8,19
90,8,24
21,8,11
56,9,13
86,9,6
85,9,10
65,10,20
54,10,14
86,10,17
67,11,11
37,11,20
2,11,14
13,11,17
59,12,15
34,12,1
43,12,24
55,12,22
99,13,17
58,13,5
5,14,16
11,14,3
31,15,10
17,15,0
57,15,18
55,15,7
80,16,20
91,16,16
13,16,13
96,16,5
61,16,5
69,17,21
24,17,20
56,17,3
39,17,8
51,17,2
97,18,21
10,18,12
23,18,15
44,18,18
52,19,7
49,19,13
66,19,4
92,19,23
56,20,0
83,20,15
93,20,1
16,20,24
15,20,23
67,21,1
89,21,7
72,21,17
88,21,18
16,21,14
13,22,10
1,22,16
63,22,11
72,22,24
72,22,9
5,23,10
44,23,6
67,23,18
55,23,1
49,23,14
18,24,21
29,24,4
16,24,16
69,24,2
80,24,16
99,25,16
24,25,2
48,25,19
28,26,13
45,26,11
50,26,11
72,26,23
93,27,5
24,27,13
32,27,21
15,27,18
19,27,2
11,27,1
91,28,21
68,28,3
30,28,23
31,28,9
69,29,23
31,29,22
42,29,2
91,30,6
99,30,12
44,30,4
52,30,4
15,30,0
61,30,17
70,30,23
70,31,20
20,31,13
50,31,3
80,32,0
27,32,12
59,32,8
71,33,6
29,33,12
79,34,1
26,34,7
16,34,5
38,34,0
71,35,22
39,35,19
100,35,4
27,35,4
72,35,6
25,36,3
87,36,24
18,36,6
28,36,7
27,36,2
30,36,9
97,36,18
36,37,11
44,37,2
61,37,9
71,37,15
63,37,15
62,37,24
100,37,9
77,38,1
83,39,10
11,39,9
38,40,14
18,40,7
2,40,20
95,41,8
44,41,3
5,42,21
81,42,14
46,42,13
41,42,23
89,42,14
99,43,17
69,43,5
26,43,10
50,43,15
79,44,8
7,44,19
1,44,18
45,44,12
43,44,0
26,44,23
60,44,18
84,44,5
5,44,6
98,45,22
66,45,16
90,45,9
7,45,24
59,46,22
1,47,11
49,47,7
19,47,22
98,48,20
58,48,12
45,48,5
35,48,4
44,49,21
5,49,0
