volume,class_1
144,0
146,0
83,0
34,1
150,1
149,1
153,1
58,1
192,1
156,2
75,2
149,2
53,3
95,3
94,3
99,4
16,4
69,4
145,4
147,5
162,5
28,5
54,5
68,6
64,6
127,6
3,6
189,6
166,7
184,7
5,7
173,8
6,8
37,8
127,8
66,8
73,9
54,9
182,9
149,9
102,9
102,9
137,10
119,10
80,10
70,10
32,10
57,11
98,11
31,11
105,11
190,12
174,13
45,14
4,14
36,14
37,15
134,15
27,15
101,15
169,16
30,16
16,16
51,16
73,17
85,17
158,17
127,17
36,17
6,18
11,18
77,18
90,18
95,19
22,19
2,19
14,19
83,20
101,20
72,20
41,21
137,21
161,21
115,22
143,22
53,22
114,22
160,22
74,22
76,22
152,22
51,22
108,22
178,23
18,23
75,23
98,23
31,24
149,24
114,24
29,24
186,25
107,25
53,25
33,25
150,25
28,25
85,26
4,26
23,27
194,27
150,27
88,27
15,27
118,27
16,27
163,28
134,28
82,29
84,29
193,29
116,29
122,29
6,30
178,30
170,30
82,30
99,30
90,30
7,31
116,31
64,31
137,31
190,32
14,32
162,32
168,32
117,33
19,33
150,34
167,34
196,34
63,34
25,34
142,34
197,34
73,34
64,34
198,34
79,35
13,35
36,36
97,36
105,36
199,36
89,36
47,37
106,37
80,37
112,37
154,38
43,39
174,40
4,40
156,40
76,40
3,41
133,41
187,42
42,42
200,42
144,42
78,42
17,42
18,43
55,43
95,43
177,44
37,45
38,45
160,45
181,45
159,45
138,45
164,45
174,46
132,46
76,46
43,46
6,47
97,47
79,47
118,48
186,48
200,49
64,49
142,49
8,49
91,49
40,49
