volume,class_1,class_2,class_3
9,0,7,6
15,0,8,7
50,0,1,4
144,0,4,5
137,0,8,5
96,0,5,7
103,0,5,9
96,1,5,1
83,1,5,0
14,1,7,8
67,1,8,5
20,1,5,0
105,1,4,8
111,2,4,8
142,2,9,0
130,2,7,0
116,2,1,7
11,2,9,7
32,2,1,4
133,2,6,9
119,3,2,5
138,3,9,2
36,3,7,0
94,3,0,3
3,3,3,7
117,3,7,0
80,3,7,2
48,3,1,5
15,3,6,2
51,3,9,8
1,3,2,7
38,3,1,7
148,4,8,9
67,4,0,9
80,4,0,9
137,4,4,7
38,4,6,1
122,4,8,5
130,4,6,5
9,4,5,6
25,4,1,3
149,4,4,8
4,4,8,4
61,4,4,1
149,4,2,7
125,4,8,5
44,4,2,1
60,5,9,8
83,5,9,0
48,5,5,8
66,5,2,1
123,5,9,2
96,5,4,7
128,5,3,5
69,6,5,9
141,6,8,4
74,6,1,4
40,6,9,6
83,6,0,9
132,6,7,2
32,7,3,1
101,7,6,9
149,7,6,1
12,7,6,9
80,7,0,1
93,7,0,5
139,7,0,3
123,8,6,0
15,8,7,8
14,8,2,5
28,8,4,0
30,8,6,6
55,8,0,9
55,9,9,6
147,9,8,9
103,9,8,3
48,9,0,1
93,9,8,6
84,9,4,4
48,9,6,4
46,10,5,0
150,10,9,6
34,10,8,2
11,10,7,9
53,10,4,6
19,11,2,6
36,11,1,7
72,11,2,3
123,11,4,3
4,11,4,0
50,11,8,4
113,12,1,1
51,12,8,6
86,12,3,6
43,12,1,1
35,12,5,2
120,12,4,0
88,12,3,7
6,12,0,3
22,12,2,1
61,13,3,0
111,13,5,6
116,13,9,9
133,13,3,7
113,13,0,7
93,13,0,4
48,13,6,3
139,13,3,2
112,13,1,1
93,14,6,3
52,14,9,3
54,14,9,0
136,14,0,6
70,14,7,3
70,14,7,2
51,14,7,2
75,14,1,0
87,14,8,5
14,14,1,6
37,14,1,5
118,14,0,1
92,14,8,6
75,14,2,1
142,15,4,9
109,15,2,3
15,15,6,7
17,15,4,2
130,15,6,4
39,16,4,4
126,16,2,6
2,16,4,2
23,16,5,3
19,16,8,4
55,16,5,5
25,16,9,8
3,17,7,7
34,17,6,9
138,17,5,4
1,17,3,9
137,17,5,0
111,17,0,0
33,17,9,6
111,17,9,9
85,18,2,2
48,18,5,5
33,18,0,4
108,18,7,2
35,18,5,0
12,18,0,8
119,18,7,8
2,18,6,9
95,19,1,4
92,19,6,1
43,19,2,2
1,19,9,7
5,19,9,3
59,19,8,6
45,19,9,1
103,19,4,4
99,19,6,5
32,20,6,8
148,20,3,8
2,20,2,3
33,20,6,3
61,20,0,4
93,20,1,1
44,20,2,3
18,20,5,0
26,20,7,5
69,21,3,8
89,21,3,2
122,21,9,6
96,21,5,2
119,21,3,9
21,21,3,5
141,21,1,8
2,21,1,4
124,21,4,7
61,22,3,8
28,22,0,8
9,22,1,9
38,22,5,6
23,22,2,0
55,22,3,3
47,22,3,2
36,23,8,2
120,23,2,5
71,23,4,8
137,23,8,1
66,23,0,4
123,23,7,7
21,23,7,3
85,23,3,2
148,24,3,1
130,24,2,8
10,24,2,8
112,24,7,4
147,24,7,7
58,24,3,3
6,24,1,5
