volume,class_1,class_2,class_3,class_4,class_5
2.69,0,23,8,7,28
1.81,10,1,37,12,25
2.9,0,18,26,36,7
4.85,17,23,8,28,35
2.73,2,54,20,16,33
2.35,2,10,20,4,9
4.99,12,13,11,17,28
4.13,16,24,32,34,32
1.88,13,22,4,31,16
3.4,18,27,9,20,34
4.96,4,47,12,2,24
2.81,4,30,6,14,42
1.4,18,11,16,0,56
3.06,21,10,2,18,6
1.65,15,31,35,30,25
1.96,17,49,30,32,28
2.89,5,25,2,20,14
3.93,13,1,28,16,47
4.37,7,17,12,35,27
3.23,18,54,21,28,35
2.61,1,3,4,9,4
4.41,19,53,38,5,48
4.39,0,44,35,18,24
2.02,12,9,25,36,47
3.35,19,13,3,17,21
4.46,0,43,4,16,47
1.23,16,49,31,32,9
1.8,1,14,28,4,18
1.62,4,6,19,18,11
3.85,21,40,20,29,52
1.87,2,49,36,20,4
1.03,10,18,16,1,46
4.83,15,5,6,1,35
1.22,20,42,35,30,46
1.45,15,41,30,16,18
3.3,0,28,20,24,27
4.31,14,45,4,26,55
4.12,14,23,31,23,2
4.11,19,9,28,0,43
2.92,5,9,11,14,34
2.87,0,36,13,15,49
3.17,21,36,21,1,2
3.5,5,14,16,32,54
3.93,7,50,27,23,20
4.2,15,17,30,19,33
2.28,19,46,33,1,21
4.89,4,30,18,22,4
4.28,11,3,35,35,36
3.16,4,43,7,18,11
3.41,13,29,6,8,40
1.23,19,1,33,36,49
2.01,3,36,23,20,39
4.56,18,33,31,31,14
4.91,4,31,6,10,58
4.26,10,15,8,15,9
4.24,13,10,15,25,44
2.99,1,52,14,35,45
3.29,13,46,9,36,30
3.61,8,17,8,26,52
4.23,3,5,34,10,30
1.99,9,43,24,22,13
2.89,3,3,23,29,54
1.03,20,29,19,6,6
1.43,11,22,37,22,33
4.25,13,53,12,15,15
4.6,17,2,16,22,26
4.51,1,29,4,18,28
1.24,19,14,15,29,8
3.95,21,12,33,28,49
2.26,12,14,14,27,3
1.46,0,7,14,29,52
3.05,20,50,24,28,33
4.87,6,39,31,34,12
3.08,19,43,19,34,49
4.55,7,1,31,29,35
4.62,1,16,26,8,33
3.19,12,37,7,31,12
2.87,9,0,8,26,9
