volume,class_1,class_2,class_3,class_4,class_5
2.52,21,9,32,8,42
2.43,26,15,16,19,15
3.99,2,14,15,4,40
2.56,4,20,35,22,18
2.35,16,24,7,8,41
3.22,12,14,41,11,13
1.75,23,0,3,0,13
1.48,28,19,6,15,7
4.36,12,6,5,18,16
2.61,11,21,0,8,3
4.72,11,15,20,0,40
2.39,8,20,5,11,9
2.46,9,18,35,23,20
4.96,8,5,17,6,28
2.13,12,3,23,7,43
1.13,26,24,17,2,16
1.01,16,14,22,11,24
4.27,30,13,28,16,21
1.58,22,10,3,3,37
1.62,24,4,10,9,0
2.01,2,3,1,15,42
4.03,15,18,14,23,29
2.33,9,1,39,5,11
1.09,4,10,1,7,15
1.3,23,16,1,24,29
3.38,34,20,0,3,39
1.1,6,24,33,8,8
1.94,27,5,21,17,12
1.53,22,18,13,19,29
1.85,16,2,13,21,19
3.86,8,21,21,11,19
4.71,15,19,30,17,32
1.99,2,25,33,16,38
2.62,28,0,35,14,32
3.42,20,16,39,0,30
1.54,11,17,1,23,20
2.21,18,19,16,13,18
3.99,22,13,26,2,8
2.65,18,24,27,9,19
2.39,13,9,8,18,3
3.25,11,14,39,21,16
2.87,16,23,4,20,41
4.47,22,6,30,14,31
3.71,4,23,21,14,13
2.85,28,16,34,0,20
2.65,2,12,0,8,36
1.58,20,2,9,24,26
3.84,6,12,7,10,16
2.04,26,21,11,9,30
1.07,10,21,0,13,13
1.57,12,9,26,7,24
3.55,22,18,21,17,3
2.72,20,16,31,21,41
2.4,0,24,31,7,35
3.49,12,17,10,0,13
1.23,10,12,5,8,21
1.82,32,7,23,4,19
1.55,34,6,36,17,12
1.19,9,15,13,1,24
2.29,28,15,32,24,9
3.6,3,18,37,10,8
4.85,18,14,38,3,15
4.93,10,15,25,1,39
1.01,21,22,40,13,4
4.36,21,3,34,23,13
4.82,3,10,9,2,1
2.29,7,0,8,24,8
4.12,29,9,25,16,35
3.09,25,22,27,15,46
2.03,7,24,8,20,43
3.84,26,6,27,13,17
4.16,30,18,15,19,35
2.83,30,16,7,19,27
2.25,13,6,1,7,4
2.62,21,17,5,4,15
4.35,31,25,33,19,2
2.92,1,12,38,24,25
2.78,6,3,25,2,26
3.92,29,15,25,9,24
3.76,12,21,11,16,29
4.9,17,4,17,15,18
3.67,7,7,41,21,13
4.22,14,14,33,12,3
4.36,24,13,31,18,5
3.74,14,11,25,17,37
3.56,31,2,26,17,41
1.16,20,13,1,7,4
2.31,7,17,37,7,18
1.19,23,25,20,18,1
2.7,9,25,24,24,43
4.05,10,18,7,22,1
3.13,22,17,38,4,3
3.61,11,23,15,18,33
3.49,23,12,15,5,27
1.7,21,24,32,6,31
4.84,33,18,31,1,3
2.49,32,22,34,9,22
2.54,30,18,11,17,32
1.85,19,25,40,11,19
1.26,21,18,30,15,14
3.17,25,14,16,5,33
4.41,14,24,20,23,20
2.86,24,6,39,7,22
1.47,22,7,30,20,31
4.57,10,23,11,14,28
1.96,8,20,13,17,41
3.35,24,18,11,13,37
1.5,16,7,13,16,11
3.01,5,25,35,12,8
2.17,23,9,22,18,16
3.6,25,20,10,12,1
1.13,24,11,36,14,30
1.26,2,0,9,7,36
1.05,8,23,1,4,34
4.14,10,21,0,16,12
1.44,3,5,23,12,20
4.96,32,23,28,22,37
1.79,26,21,37,9,11
1.7,17,1,9,22,40
2.39,15,4,39,9,13
4.38,28,13,27,14,9
2.51,7,17,7,22,36
2.24,30,6,9,9,24
1.09,8,2,32,18,15
2.17,30,25,10,7,41
2.5,31,19,37,14,38
2.19,0,2,11,0,29
3.61,9,1,17,5,3
3.06,21,2,19,18,8
1.27,20,8,16,24,16
3.47,27,6,8,19,21
4.44,34,14,20,13,36
1.05,28,22,29,2,5
4.01,15,20,1,1,21
4.04,24,18,26,15,10
3.66,26,7,33,0,22
1.12,28,18,36,14,3
2.17,32,21,38,13,27
1.52,21,15,25,5,6
2.83,15,18,14,1,27
2.19,5,22,38,20,43
1.71,13,4,41,13,3
4.93,0,17,0,21,28
4.52,23,10,33,15,10
2.04,0,2,4,11,18
3.31,5,16,24,7,37
1.21,16,3,34,19,12
4.23,14,19,4,22,22
4.09,21,0,14,24,30
1.79,3,12,21,9,3
3.78,22,21,36,2,22
2.62,9,10,7,21,32
3.16,3,6,40,20,35
4.62,30,5,16,7,27
2.31,23,14,11,21,19
3.37,34,1,1,8,7
1.29,28,0,39,0,18
3.46,14,14,1,6,40
4.9,17,12,10,6,24
1.39,8,14,20,13,20
1.56,3,3,9,13,2
4.84,12,18,13,10,30
1.36,17,7,14,3,21
1.9,18,22,38,12,42
1.13,5,7,11,24,19
1.07,24,12,13,0,36
4.92,21,8,7,11,44
4.32,14,12,15,5,8
3.44,17,6,40,8,28
4.01,10,7,38,6,30
4.48,1,5,34,21,22
3.44,31,24,28,3,14
1.85,14,12,13,24,4
1.85,17,18,16,3,7
4.7,22,20,1,4,38
1.97,30,6,12,7,32
3.11,12,15,13,6,4
4.52,32,12,12,9,45
2.52,27,12,36,9,42
4.03,31,14,14,7,1
3.56,6,20,10,23,31
4.07,7,12,37,20,13
2.6,2,11,5,22,40
1.16,17,4,2,23,7
1.35,21,20,10,14,27
3.71,9,13,7,22,20
1.64,27,9,10,20,41
4.64,17,7,9,22,6
4.2,3,1,39,0,3
1.24,26,1,30,21,2
2.91,1,4,17,14,37
4.93,18,20,15,2,18
1.74,0,6,0,1,10
3.43,4,5,11,17,25
3.24,28,3,6,9,14
3.45,24,9,1,24,33
2.56,32,4,23,4,32
2.39,6,19,17,18,45
2.05,6,2,7,4,45
3.51,20,6,12,17,5
1.68,29,25,11,1,42
3.4,12,16,28,10,43
1.84,13,4,7,8,29
4.98,30,14,41,6,1
2.15,22,2,7,0,20
3.26,30,4,21,1,33
2.95,5,8,21,16,35
3.83,1,4,22,1,17
4.04,0,13,23,17,23
1.44,24,2,14,24,30
2.84,21,19,0,16,12
3.77,20,8,28,7,32
4.56,8,3,19,1,23
3.53,25,18,12,4,0
4.52,16,18,4,7,8
3.03,18,2,33,13,14
2.27,13,8,14,22,24
1.88,18,23,30,20,0
4.57,25,8,26,20,14
2.58,34,17,14,7,25
4.87,24,23,36,19,27
3.98,5,11,6,21,19
2.09,15,14,20,23,46
3.37,10,1,14,9,7
4.74,27,11,20,17,27
3.89,23,22,0,18,33
4.57,5,19,37,22,14
3.61,32,11,11,21,3
4.7,19,0,2,0,43
1.34,13,10,22,18,7
4.67,33,8,0,17,28
3.89,12,25,6,10,8
3.64,11,8,9,19,35
2.45,30,20,28,21,17
3.36,23,13,38,24,39
4.73,18,22,0,12,40
2.1,23,2,28,14,1
4.81,19,21,1,11,12
3.96,16,11,22,7,1
1.31,15,4,19,5,1
4.48,2,7,3,12,12
2.47,31,12,36,1,28
4.5,29,20,5,2,5
2.05,26,16,35,17,38
3.76,15,12,14,14,5
4.93,5,23,1,17,19
2.8,7,12,29,18,10
3.49,17,10,1,19,2
3.86,17,11,38,10,26
2.19,10,17,19,2,18
7.84,12,16,38,5,44
6.01,23,18,3,0,28
7.11,20,8,35,20,25
7.45,24,12,6,3,17
7.19,5,1,3,24,2
6.18,19,24,16,6,20
6.45,29,16,36,24,17
8.18,30,6,4,24,19
8.64,12,1,11,24,16
8.35,7,3,31,6,26
9.49,24,10,6,5,28
8.0,31,19,38,15,32
6.24,3,3,12,8,28
6.58,16,18,11,9,4
9.47,3,14,18,23,16
8.64,16,10,28,20,21
7.74,20,17,6,12,23
7.31,34,22,35,19,15
6.56,7,10,35,12,26
6.27,3,19,4,15,46
9.93,28,13,12,0,10
7.53,8,17,19,22,38
8.37,29,13,27,10,37
7.71,32,12,21,24,28
6.72,6,22,15,11,10
8.87,14,10,31,21,21
7.41,4,4,24,7,34
8.51,19,12,29,9,7
9.4,27,19,39,17,32
8.2,23,19,17,13,28
5.09,34,4,10,7,22
6.48,15,9,34,13,26
6.24,32,10,16,12,26
5.21,1,18,35,11,24
8.64,3,6,29,8,13
9.13,7,5,14,5,0
8.23,34,16,1,9,43
5.53,12,14,14,15,11
7.82,0,19,25,15,43
7.15,22,12,5,19,41
9.6,8,0,33,10,36
9.48,30,23,17,9,42
8.77,3,16,28,4,22
9.5,34,20,2,4,37
6.19,16,16,29,4,42
5.23,1,2,18,16,22
9.48,18,0,11,13,43
7.19,26,15,0,19,41
9.76,4,12,1,9,35
6.43,20,18,5,14,26
7.58,30,2,35,5,26
7.92,11,14,36,17,10
6.07,23,18,12,21,23
5.87,14,24,31,23,45
8.86,19,19,12,10,19
6.35,18,10,11,9,17
6.98,17,0,31,11,2
