bin,item
0,430
0,11
0,88
0,70
1,388
1,105
1,256
1,81
2,367
2,343
2,260
2,116
3,246
3,22
3,181
3,156
4,325
4,251
4,36
4,110
4,18
5,394
5,303
5,92
5,72
6,369
6,189
6,265
6,122
6,196
7,183
7,222
7,243
7,358
8,290
8,204
8,85
8,333
9,413
9,139
9,84
9,62
10,137
10,166
10,114
10,119
11,435
11,21
11,458
11,75
12,429
12,231
12,66
12,124
13,390
13,129
13,8
13,154
14,169
14,43
14,276
14,307
14,111
15,487
15,57
15,100
15,350
16,418
16,51
16,61
16,469
17,140
17,13
17,279
17,142
18,220
18,292
18,226
18,299
19,239
19,63
19,135
19,357
19,54
20,419
20,215
20,20
20,65
21,213
21,327
21,310
21,35
22,498
22,1
22,385
22,56
23,368
23,27
23,91
23,345
23,197
24,448
24,272
24,74
24,24
24,55
25,171
25,151
25,182
25,240
25,32
26,277
26,300
26,128
26,45
27,499
27,174
27,306
27,47
28,366
28,336
28,323
28,238
29,409
29,68
29,332
29,275
30,453
30,254
30,59
30,69
30,31
31,494
31,497
31,64
31,102
32,404
32,347
32,286
32,67
33,147
33,237
33,23
33,158
34,330
34,365
34,319
34,214
34,356
35,344
35,121
35,46
35,170
35,101
36,359
36,131
36,340
36,263
37,490
37,148
37,14
37,232
38,339
38,106
38,326
38,191
39,305
39,334
39,161
39,103
40,493
40,321
40,29
40,233
40,2
41,480
41,28
41,322
41,12
41,99
42,164
42,363
42,284
42,86
43,433
43,257
43,0
43,16
43,9
44,271
44,117
44,241
44,209
44,87
45,459
45,287
45,50
45,123
46,341
46,294
46,195
46,41
47,132
47,198
47,153
47,351
48,177
48,175
48,37
48,144
49,193
49,5
49,295
49,274
50,136
50,267
50,130
50,34
50,15
51,443
51,79
51,134
51,90
51,42
52,252
52,149
52,109
52,98
52,160
53,127
53,152
53,296
53,373
54,474
54,331
54,268
54,107
54,49
55,155
55,146
55,30
55,355
56,376
56,159
56,210
56,94
57,422
57,417
57,157
57,113
58,162
58,361
58,115
58,58
58,80
59,370
59,39
59,52
59,248
59,104
60,342
60,304
60,185
60,372
60,26
61,438
61,78
61,374
61,190
62,227
62,281
62,207
62,225
62,77
63,432
63,17
63,218
63,297
63,7
64,354
64,206
64,362
64,48
65,461
65,71
65,219
65,352
66,291
66,245
66,25
66,280
66,3
67,320
67,168
67,228
67,33
68,410
68,178
68,10
68,95
69,329
69,186
69,202
69,262
125,199
125,83
125,301
125,211
125,312
126,478
126,93
126,138
126,377
127,396
127,4
127,315
127,258
127,293
128,236
128,44
128,201
128,269
128,302
129,496
129,6
129,173
129,421
129,360
130,387
130,224
130,311
130,150
130,200
131,436
131,141
131,364
131,283
131,253
132,462
132,221
132,205
132,313
133,424
133,425
133,247
133,317
133,112
134,414
134,463
134,82
134,471
135,479
135,184
135,188
135,143
135,187
136,395
136,96
136,440
136,223
136,19
137,399
137,163
137,349
137,125
137,235
137,97
138,403
138,449
138,482
138,216
139,492
139,165
139,420
139,180
139,298
140,473
140,126
140,172
140,40
140,316
141,428
141,288
141,382
141,118
141,38
141,133
142,472
142,346
142,468
142,353
142,314
143,393
143,60
143,308
143,145
143,289
143,434
144,378
144,259
144,278
144,380
144,270
145,484
145,456
145,242
145,194
145,383
146,439
146,445
146,324
146,371
146,261
147,441
147,89
147,475
147,176
147,427
148,466
148,408
148,282
148,423
148,73
149,457
149,273
149,476
149,485
149,285
150,470
150,460
150,415
150,179
150,483
151,400
151,391
151,328
151,406
151,467
152,392
152,397
152,335
152,491
152,386
153,416
153,167
153,401
153,192
153,444
154,447
154,486
154,234
154,318
154,53
154,381
155,489
155,375
155,250
155,455
155,203
156,402
156,481
156,266
156,230
156,437
156,348
157,384
157,477
157,208
157,488
157,309
157,120
158,451
158,446
158,212
158,389
158,244
158,465
159,454
159,255
159,337
159,452
159,229
159,464
160,407
160,412
160,431
160,411
160,379
161,398
161,450
161,108
161,426
161,338
161,495
161,405
162,442
162,264
162,249
162,217
162,76
