bin,item
0,55
0,93
0,115
0,255
1,295
1,239
1,37
1,120
2,348
2,175
2,244
2,63
3,282
3,50
3,285
3,4
3,106
4,372
4,128
4,35
4,75
4,17
5,485
5,21
5,224
5,346
6,268
6,25
6,163
6,78
6,15
7,483
7,117
7,27
7,104
7,70
8,137
8,170
8,249
8,79
9,305
9,169
9,76
9,240
9,107
10,367
10,219
10,338
10,122
10,71
11,487
11,156
11,310
11,39
12,231
12,147
12,360
12,315
13,130
13,59
13,29
13,91
13,241
14,349
14,139
14,187
14,9
15,189
15,148
15,201
15,206
16,361
16,74
16,46
16,32
16,283
16,371
17,447
17,325
17,62
17,328
18,284
18,263
18,222
18,89
19,477
19,457
19,0
19,22
20,260
20,65
20,235
20,90
20,24
21,379
21,188
21,157
21,49
22,440
22,173
22,212
22,96
23,366
23,320
23,127
23,72
24,302
24,304
24,337
24,132
25,399
25,98
25,334
25,151
26,134
26,11
26,359
26,61
26,40
27,495
27,210
27,83
27,300
28,364
28,197
28,230
28,247
28,123
29,208
29,204
29,369
29,113
30,237
30,101
30,298
30,291
30,10
31,332
31,314
31,252
31,153
32,183
32,112
32,358
32,64
33,499
33,215
33,28
33,124
34,339
34,368
34,142
34,92
34,48
35,429
35,354
35,217
35,373
36,191
36,155
36,26
36,363
37,443
37,149
37,108
37,6
38,218
38,355
38,42
38,129
39,408
39,167
39,116
39,5
39,23
39,119
40,159
40,229
40,269
40,85
40,277
41,299
41,266
41,287
41,77
42,471
42,102
42,99
42,461
42,38
43,423
43,160
43,181
43,81
43,110
44,469
44,133
44,280
44,114
45,251
45,8
45,82
45,161
45,47
46,449
46,227
46,66
46,174
47,168
47,45
47,327
47,34
47,103
48,233
48,272
48,41
48,57
48,289
49,340
49,186
49,67
49,68
49,43
49,179
50,182
50,286
50,211
50,374
51,460
51,362
51,267
51,111
52,316
52,144
52,198
52,95
53,274
53,343
53,214
53,84
53,20
54,136
54,242
54,345
54,131
55,466
55,258
55,19
55,261
56,497
56,172
56,292
56,97
57,264
57,171
57,87
57,430
58,262
58,162
58,253
58,60
58,7
59,392
59,257
59,250
59,199
60,376
60,86
60,321
60,16
61,333
61,347
61,254
61,306
62,245
62,141
62,352
62,296
62,313
63,427
63,294
63,31
63,88
63,350
64,205
64,307
64,297
64,54
64,13
65,480
65,279
65,121
65,135
65,73
66,467
66,281
66,53
66,1
66,109
67,228
67,308
67,80
67,177
67,33
68,236
68,365
68,165
68,56
69,207
69,326
69,293
69,336
70,468
70,152
70,223
70,14
70,431
71,479
71,52
71,432
71,309
71,278
72,424
72,448
72,125
72,301
72,118
72,105
73,406
73,150
73,395
73,324
73,138
74,481
74,221
74,271
74,58
74,146
74,494
75,456
75,323
75,185
75,453
75,470
76,398
76,455
76,450
76,145
76,441
77,446
77,329
77,220
77,69
77,243
77,438
78,463
78,176
78,44
78,94
78,407
78,464
79,390
79,288
79,404
79,353
79,451
79,195
80,394
80,322
80,126
80,30
80,434
80,381
81,317
81,318
81,330
81,351
81,425
81,473
82,421
82,12
82,356
82,216
82,396
82,143
83,400
83,270
83,414
83,474
83,482
84,418
84,3
84,248
84,225
84,388
84,493
85,380
85,213
85,193
85,416
85,472
86,357
86,393
86,419
86,475
86,401
87,158
87,386
87,341
87,385
87,335
87,377
88,465
88,436
88,140
88,459
88,226
88,166
89,452
89,412
89,312
89,489
89,442
90,444
90,100
90,275
90,426
90,490
90,259
91,384
91,409
91,439
91,154
91,342
92,491
92,256
92,238
92,202
92,311
92,397
93,319
93,417
93,265
93,484
93,370
93,420
94,478
94,200
94,194
94,486
94,232
94,413
95,462
95,391
95,290
95,203
95,273
95,410
96,488
96,435
96,180
96,458
96,36
96,476
97,382
97,402
97,190
97,387
97,331
97,51
97,433
98,422
98,496
98,184
98,276
98,498
98,2
99,383
99,164
99,18
99,246
99,437
99,405
100,375
100,234
100,492
100,445
100,196
100,403
101,389
101,344
101,411
101,178
101,192
101,209
125,415
125,428
125,303
125,454
125,378
