bin,item
0,98
0,96
0,24
0,55
0,36
1,116
1,39
1,113
1,117
2,181
2,165
2,132
2,57
2,167
3,13
3,184
3,28
3,208
4,159
4,35
4,217
4,16
5,125
5,37
5,202
5,54
5,26
6,34
6,66
6,99
6,150
6,21
7,52
7,157
7,56
7,58
7,107
7,0
8,171
8,102
8,227
8,115
9,41
9,152
9,73
9,175
9,158
10,5
10,11
10,241
10,164
10,91
11,49
11,211
11,44
11,188
12,124
12,182
12,64
12,139
13,163
13,67
13,114
13,18
13,22
13,12
14,71
14,170
14,3
14,10
14,162
15,81
15,134
15,7
15,237
15,23
16,78
16,14
16,145
16,168
16,109
17,207
17,45
17,70
17,83
18,204
18,53
18,32
18,48
18,88
19,15
19,61
19,129
19,85
20,147
20,183
20,111
20,135
21,131
21,82
21,74
21,1
21,27
22,8
22,235
22,31
22,178
22,50
23,108
23,174
23,25
23,65
23,106
24,127
24,76
24,156
24,30
24,2
25,63
25,59
25,17
25,225
25,20
26,62
26,121
26,97
26,242
27,110
27,246
27,19
27,186
28,141
28,122
28,43
28,112
28,38
29,68
29,92
29,154
29,103
29,33
35,230
35,79
35,243
35,128
35,160
35,187
36,197
36,177
36,205
36,172
36,142
36,136
37,247
37,195
37,80
37,239
37,120
38,223
38,75
38,190
38,198
38,138
38,6
39,218
39,180
39,248
39,86
39,90
39,104
40,233
40,228
40,105
40,72
40,140
40,231
41,87
41,151
41,209
41,119
41,155
41,193
42,192
42,226
42,161
42,95
42,143
42,199
43,238
43,245
43,93
43,214
43,69
43,47
44,185
44,236
44,196
44,46
44,232
44,84
45,224
45,94
45,126
45,4
45,29
45,194
45,123
45,149
46,169
46,221
46,216
46,133
46,101
46,166
47,144
47,219
47,203
47,229
47,77
47,137
48,60
48,249
48,220
48,201
48,153
48,40
49,146
49,200
49,51
49,244
49,234
49,210
50,215
50,206
50,89
50,212
50,118
50,9
51,222
51,173
51,240
51,213
51,130
51,179
52,189
52,148
52,176
52,100
52,191
52,42
