bin,item
0,20
0,15
0,43
1,112
1,52
1,1
2,49
2,125
2,36
3,167
3,17
3,8
4,137
4,11
4,132
5,50
5,62
5,66
6,182
6,33
6,10
7,32
7,98
7,47
8,38
8,244
8,0
9,109
9,53
9,177
10,136
10,46
10,156
11,147
11,45
11,149
12,227
12,113
13,4
13,83
13,86
14,108
14,42
14,28
14,2
15,76
15,126
15,48
16,34
16,186
16,150
17,195
17,27
17,102
18,225
18,100
19,22
19,198
19,89
20,70
20,115
20,56
21,7
21,217
21,129
22,58
22,153
22,210
23,175
23,145
23,134
24,120
24,160
24,90
25,64
25,78
25,161
26,197
26,181
26,155
27,63
27,238
27,21
28,204
28,111
28,159
29,26
29,114
29,91
29,169
30,183
30,154
30,5
30,72
31,117
31,162
31,232
32,187
32,171
32,170
32,79
33,223
33,191
33,51
34,116
34,85
34,158
34,123
35,94
35,82
36,152
36,133
36,24
37,216
37,23
37,80
38,208
38,6
38,31
38,55
39,173
39,206
39,29
40,188
40,127
40,118
40,12
41,59
41,166
41,19
41,245
42,180
42,194
42,176
42,13
43,230
43,40
43,96
43,135
44,243
44,16
44,218
45,144
45,199
45,95
46,178
46,106
46,240
47,69
47,25
47,57
47,235
48,71
48,87
48,237
48,41
49,228
49,140
49,60
49,88
50,67
50,138
50,202
50,110
51,200
51,68
51,185
52,143
52,122
52,234
52,84
53,104
53,215
53,209
54,54
54,130
54,246
54,249
55,190
55,211
55,103
55,44
56,179
56,201
56,39
56,77
57,242
57,165
57,203
58,213
58,231
58,61
58,73
59,192
59,124
59,247
59,92
60,65
60,142
60,248
60,229
61,214
61,236
61,207
61,196
62,75
62,35
63,224
63,184
63,163
64,193
64,141
64,168
65,148
65,3
65,164
65,93
66,239
66,121
66,146
67,212
67,99
67,74
68,220
68,30
68,128
68,9
69,174
69,119
69,205
70,219
70,81
70,107
70,131
71,157
71,105
71,189
71,97
72,151
72,222
72,241
72,14
73,226
73,101
73,221
73,233
74,139
74,37
74,18
74,172
