bin,item
0,22
0,93
1,213
1,123
2,199
2,81
3,208
3,227
4,111
4,183
5,166
5,76
6,206
6,176
7,19
7,84
8,43
8,79
8,101
9,489
9,248
10,49
10,103
11,14
11,102
11,185
12,216
12,173
13,192
13,204
14,64
14,650
15,77
15,233
16,439
16,89
17,222
17,307
18,742
18,45
19,386
19,249
20,256
20,95
21,541
21,219
22,506
22,239
23,676
23,86
24,405
24,240
24,207
25,575
25,180
26,424
26,117
27,642
27,220
27,160
28,167
28,453
29,563
29,32
30,306
30,4
30,154
31,42
31,692
32,451
32,215
33,479
33,31
34,448
34,85
35,665
35,217
36,338
36,47
37,328
37,24
37,41
38,670
38,158
39,365
39,10
40,577
40,157
41,556
41,230
41,394
42,490
42,433
43,696
43,171
43,5
44,414
44,228
44,152
45,72
45,245
45,398
46,532
46,184
46,34
47,309
47,214
47,635
48,355
48,640
49,459
49,147
49,423
50,447
50,132
50,25
51,533
51,145
51,21
52,294
52,48
52,87
53,641
53,544
54,501
54,211
54,201
55,318
55,58
55,270
56,315
56,30
56,130
57,523
57,613
58,491
58,236
58,234
59,590
59,3
59,178
60,755
60,133
60,237
61,644
61,410
62,442
62,572
63,520
63,737
64,416
64,419
65,560
65,693
65,212
66,317
66,549
67,483
67,547
68,800
68,190
68,51
69,552
69,287
69,188
70,503
70,471
70,198
71,555
71,388
71,105
72,726
72,231
72,579
73,617
73,397
73,210
74,392
74,373
75,342
75,473
75,196
76,720
76,229
76,505
77,956
77,654
78,335
78,353
78,1
79,686
79,357
79,602
80,408
80,120
80,320
81,798
81,36
81,37
82,866
82,52
82,67
83,902
83,480
84,564
84,437
84,336
85,334
85,258
86,327
86,581
86,104
87,732
87,349
88,979
88,456
89,819
89,443
90,440
90,571
90,497
91,962
91,146
91,745
91,139
92,275
92,59
92,521
93,845
93,603
94,678
94,369
94,218
95,884
95,668
96,877
96,478
97,515
97,177
97,313
98,947
98,252
99,857
99,251
100,782
100,570
101,999
101,970
102,894
102,700
103,259
103,393
103,70
104,913
104,580
104,163
105,484
105,468
105,519
106,770
106,409
106,247
107,986
107,140
107,557
108,657
108,20
108,502
109,973
109,768
110,422
110,124
110,413
111,848
111,195
111,588
112,792
112,573
112,98
113,591
113,187
113,643
114,952
114,266
114,6
115,843
115,587
116,297
116,372
116,202
117,883
117,624
117,11
118,783
118,684
118,729
119,586
119,593
119,566
120,265
120,432
120,558
121,689
121,333
121,743
122,788
122,736
122,107
123,383
123,314
123,569
124,835
124,126
124,340
125,614
125,411
125,487
126,757
126,626
127,860
127,112
127,545
128,773
128,191
128,292
129,916
129,302
129,116
130,920
130,38
130,404
131,849
131,708
131,80
132,958
132,680
132,378
133,791
133,0
133,565
134,917
134,822
134,108
135,774
135,595
135,638
136,777
136,119
136,606
137,997
137,376
137,161
138,924
138,88
138,763
139,921
139,44
