volume,class_1,class_2
43,0,5
49,0,8
31,0,1
26,0,4
34,0,8
45,0,0
28,0,2
40,1,6
31,1,7
26,1,2
32,1,0
41,1,6
47,1,8
28,2,7
43,2,0
48,3,2
28,3,8
49,3,1
37,4,6
36,4,6
39,4,7
35,5,1
50,5,0
30,5,4
38,5,9
41,5,1
27,5,6
33,6,9
45,6,7
35,6,4
49,6,9
50,6,5
50,6,2
43,7,3
29,7,2
34,7,4
44,7,0
35,7,5
33,8,3
26,8,6
46,8,8
27,8,7
44,8,5
29,8,4
31,8,0
34,9,8
27,9,5
27,9,2
31,9,3
41,10,2
40,10,8
25,10,0
37,11,8
42,11,3
44,11,7
45,11,9
40,11,9
48,11,4
40,11,4
45,12,8
41,12,4
44,12,0
40,12,5
40,12,1
28,13,1
27,13,2
25,13,7
47,14,1
37,14,5
25,14,7
44,14,5
42,15,0
38,15,0
43,15,9
35,16,1
39,16,2
50,16,4
49,16,7
38,17,9
44,17,1
42,18,0
43,18,2
26,18,3
26,19,3
42,19,0
26,19,5
46,19,3
41,19,3
36,20,3
32,20,1
32,21,0
36,21,4
36,21,6
25,22,1
27,22,2
38,22,5
31,23,8
32,23,1
35,23,2
27,23,2
45,23,5
42,24,5
45,24,2
32,24,0
31,24,5
40,25,0
39,25,8
27,25,7
25,25,5
42,25,8
40,26,9
27,26,6
32,26,3
50,27,9
31,27,5
34,28,5
42,28,8
30,28,8
27,28,6
46,29,8
29,29,6
43,29,2
27,30,9
37,30,4
26,30,5
35,30,2
34,31,4
35,31,8
27,32,0
45,32,7
47,32,5
41,32,7
26,32,1
29,33,6
48,33,9
43,33,7
50,34,0
41,34,9
34,34,6
40,34,7
32,35,6
46,36,2
39,37,6
43,37,5
40,37,5
25,38,3
46,38,7
49,38,9
49,38,1
46,38,9
40,39,3
43,39,4
41,39,8
25,39,7
45,39,4
50,39,8
39,39,1
37,40,6
29,40,8
40,40,0
35,41,9
39,41,6
39,41,9
48,41,4
49,41,3
50,41,3
25,42,0
50,42,9
28,42,6
29,42,4
36,43,9
44,43,3
49,43,8
26,43,3
39,43,3
48,44,0
29,44,1
29,44,1
40,45,7
46,45,3
25,45,3
38,45,7
49,46,4
38,46,4
30,46,4
31,46,2
31,46,7
39,46,9
48,47,2
33,47,9
49,47,6
40,47,1
47,47,2
37,47,1
41,47,3
50,48,7
43,48,1
25,49,6
38,49,4
41,49,6
