volume,class_1,class_2
62,0,6
19,0,0
11,0,2
50,0,5
124,0,9
182,0,8
14,0,0
183,0,4
99,0,1
50,0,7
113,0,7
173,0,5
158,0,1
120,0,1
87,0,9
174,0,0
97,0,5
109,0,6
44,0,2
12,0,5
102,0,3
110,0,7
161,0,9
32,0,4
43,1,4
157,1,4
163,1,4
159,1,1
147,1,4
160,1,8
43,1,4
3,1,3
124,1,0
134,1,7
134,1,1
89,1,3
23,1,8
96,1,4
116,1,4
124,2,0
30,2,3
137,2,2
184,2,2
124,2,4
56,2,5
123,2,1
35,2,7
172,2,3
150,2,8
123,2,7
38,2,6
186,2,5
141,2,3
132,2,7
108,2,7
155,2,2
107,2,9
171,3,7
83,3,5
157,3,0
141,3,8
164,3,0
138,3,5
112,3,6
152,3,9
131,3,2
133,3,1
33,3,9
145,3,8
69,3,8
124,3,0
158,3,5
183,3,8
38,3,6
52,3,3
55,3,4
166,3,5
199,3,7
79,3,9
105,4,4
174,4,0
65,4,2
15,4,6
170,4,3
64,4,1
180,4,6
198,4,5
106,4,1
139,4,1
191,4,4
6,4,1
88,4,3
13,4,8
30,4,1
4,4,5
181,4,5
115,4,2
27,4,7
37,4,1
65,4,2
170,5,1
193,5,8
78,5,6
161,5,4
42,5,5
192,5,6
142,5,9
100,5,2
147,5,3
58,5,9
152,5,3
86,5,3
31,5,8
172,5,9
165,5,0
64,5,4
119,5,6
55,5,8
103,5,0
58,5,9
76,5,6
114,5,3
13,5,2
2,5,2
11,5,9
48,6,0
101,6,5
84,6,3
30,6,0
58,6,7
142,6,6
172,6,1
137,6,3
19,6,9
129,6,8
3,6,7
162,6,2
1,6,4
20,6,9
76,6,4
43,6,3
67,6,2
76,6,2
197,6,7
162,6,6
55,6,9
192,6,2
96,6,6
35,6,9
140,6,6
144,6,8
182,6,8
67,7,6
5,7,1
183,7,7
87,7,2
147,7,5
115,7,0
99,7,7
107,7,4
6,7,3
183,7,8
32,7,4
46,7,9
163,7,7
123,8,0
165,8,8
50,8,0
107,8,0
186,8,7
45,8,1
158,8,2
19,8,2
150,8,3
130,8,6
187,8,1
24,9,9
122,9,1
150,9,8
171,9,3
68,9,8
196,9,6
2,9,0
151,9,1
5,9,5
125,9,0
69,9,8
129,9,6
75,9,7
4,9,5
17,9,4
87,9,9
16,9,3
2,9,5
41,9,7
92,9,0
76,9,6
143,9,9
157,9,5
55,9,2
