volume,class_1
55,0
72,0
94,0
80,0
50,0
97,1
52,1
96,1
99,1
82,1
94,1
66,1
52,1
61,1
64,1
71,1
83,1
78,2
76,2
83,2
96,2
82,2
77,2
76,3
77,3
52,3
88,3
68,3
54,3
63,3
91,3
83,3
77,3
73,3
71,4
75,4
68,4
79,4
89,4
62,5
61,5
73,5
76,5
87,5
80,5
83,5
84,5
59,5
91,6
84,6
59,6
72,6
66,6
68,6
95,6
95,6
67,6
97,6
54,7
69,7
83,7
75,7
62,7
93,8
62,8
63,8
88,8
89,9
58,9
75,9
90,9
91,9
66,9
66,9
83,10
63,10
74,10
89,10
74,10
86,11
85,11
56,11
77,11
65,11
58,11
91,11
71,11
94,11
89,11
90,11
65,11
89,11
77,11
87,11
80,12
71,12
61,12
50,12
53,12
80,12
66,12
61,12
60,12
94,12
71,12
89,12
74,13
77,13
55,13
100,13
84,13
80,13
58,13
52,14
69,14
67,14
93,14
95,14
96,14
74,15
63,15
81,15
100,15
87,15
70,15
64,15
59,15
69,15
99,15
57,15
72,15
79,16
87,16
88,16
52,16
94,16
93,16
59,17
82,17
74,17
60,17
88,17
61,17
77,17
83,17
51,18
57,18
51,18
74,18
67,18
56,18
80,18
71,18
62,18
91,18
60,18
79,19
55,19
60,19
66,19
91,19
77,19
92,19
54,20
51,20
51,20
69,20
50,20
92,20
85,21
73,21
69,21
73,21
63,21
93,21
62,21
97,22
82,22
69,22
60,22
86,22
70,22
84,22
72,22
77,22
70,22
57,22
51,22
81,22
55,23
67,23
66,23
73,24
62,24
91,24
80,24
97,24
75,24
70,24
50,24
