volume,class_1,class_2,class_3
43,0,16,1
27,0,14,21
38,0,7,8
43,0,30,45
9,0,4,25
25,0,21,48
9,0,4,21
27,1,25,16
12,1,31,10
45,1,45,34
40,1,9,12
23,2,45,26
36,2,11,42
35,2,18,20
40,2,12,16
50,3,39,23
46,3,11,14
19,3,25,48
28,3,22,32
36,4,46,44
50,4,22,36
46,4,28,16
45,5,8,19
34,5,22,48
36,5,3,13
29,5,6,11
4,6,48,12
37,6,39,6
1,6,49,47
34,6,33,47
10,6,26,43
13,7,28,41
39,8,9,15
15,8,20,42
30,8,7,12
40,8,34,37
18,9,1,46
1,9,32,1
1,10,8,27
50,10,1,25
24,10,34,0
47,10,37,5
27,10,37,39
37,11,16,38
2,11,10,36
7,12,1,6
6,12,5,34
6,12,17,9
33,12,34,15
30,13,14,0
28,13,48,14
50,13,4,33
16,13,8,36
16,14,19,29
15,15,30,10
24,15,3,37
50,15,40,38
19,15,29,1
31,15,1,32
9,15,26,24
50,16,16,31
21,16,40,4
45,16,35,49
22,16,24,23
17,16,45,35
27,16,39,29
35,16,48,9
27,17,41,30
16,17,25,26
43,17,32,36
31,18,19,44
36,18,20,24
17,18,2,14
11,19,33,0
21,19,18,5
25,19,8,4
35,19,28,1
20,19,28,42
3,20,36,2
38,20,38,25
5,20,10,27
13,21,2,30
30,21,42,8
36,22,34,27
8,22,44,11
4,22,19,2
27,22,23,11
6,22,2,49
1,22,43,17
20,22,40,35
1,22,5,3
15,23,41,43
47,23,44,41
1,23,47,19
1,23,11,7
28,23,20,22
34,23,3,40
27,23,43,17
13,24,36,31
5,24,12,29
33,25,43,45
17,25,47,32
34,25,7,40
29,25,13,4
3,26,36,21
13,26,27,38
36,26,13,31
35,27,29,46
36,27,39,28
6,28,22,18
43,28,13,35
29,28,41,24
35,28,14,2
4,29,17,41
20,29,27,18
47,29,6,10
6,29,44,32
46,30,38,49
8,30,12,29
15,30,15,3
22,30,33,37
49,30,12,17
15,31,4,20
8,31,27,33
40,31,0,28
41,31,21,45
13,31,46,13
25,31,10,34
44,32,38,28
1,32,42,26
39,32,48,25
10,32,46,30
37,32,6,16
37,32,25,46
17,32,26,24
30,33,20,19
5,33,45,6
29,33,35,41
48,33,21,34
35,34,31,48
5,34,26,10
24,34,5,43
27,34,38,13
15,34,23,23
24,34,3,21
9,35,47,20
43,35,14,6
14,35,49,44
20,35,15,22
44,35,44,22
22,35,30,23
46,35,6,46
49,35,32,38
21,36,19,8
16,36,47,8
6,36,46,47
21,37,42,15
4,37,9,26
2,37,36,0
12,37,7,18
3,38,31,43
49,38,37,2
43,38,35,39
41,38,29,49
32,38,15,7
10,39,0,9
31,39,18,47
7,40,11,19
26,40,32,40
13,40,40,7
20,41,49,9
48,41,29,44
3,41,0,4
11,42,27,37
15,42,17,39
17,43,15,18
29,43,5,40
8,43,49,28
45,43,18,14
27,44,23,5
19,44,24,20
20,44,35,33
3,44,0,7
7,45,23,11
28,45,16,45
5,45,33,39
47,46,41,30
23,46,21,15
27,46,24,42
5,46,2,12
21,46,24,22
24,46,13,33
43,46,9,31
13,46,10,3
42,47,42,35
39,47,30,3
6,47,17,5
40,48,31,17
17,48,43,13
11,49,37,27
