volume,class_1,class_2
30,0,0
31,0,10
38,0,13
45,1,39
27,1,29
50,1,43
38,1,42
32,1,34
34,1,48
38,1,15
27,1,26
43,2,15
48,2,21
38,2,30
42,2,21
28,2,19
28,2,8
38,2,36
33,3,30
25,3,37
35,3,15
29,3,17
45,3,20
29,3,28
28,3,41
48,3,45
35,3,40
45,3,47
47,3,46
29,3,6
49,4,6
49,4,26
32,4,7
30,4,1
30,5,3
32,5,19
37,5,23
30,5,16
30,5,23
46,5,43
34,6,35
26,6,2
46,6,31
49,6,25
38,6,49
49,6,49
46,6,2
45,6,12
43,6,35
50,7,9
44,7,1
32,7,44
38,7,4
33,7,44
41,7,31
33,7,46
30,7,42
49,7,25
33,7,27
29,7,8
49,7,35
48,8,16
27,8,45
35,8,18
36,8,13
32,8,25
31,8,34
50,8,15
26,8,46
29,9,16
46,9,14
35,9,33
50,9,29
26,9,14
46,9,24
30,9,32
26,9,17
26,10,30
36,10,24
47,10,5
27,10,33
50,10,18
48,10,10
29,10,19
43,10,11
40,11,11
39,11,2
37,11,49
34,11,7
44,11,14
34,11,12
34,11,23
49,11,40
47,11,39
27,11,25
27,12,30
27,12,22
50,12,4
49,12,39
34,12,38
35,12,13
45,12,7
41,12,27
40,12,0
42,13,42
42,13,48
41,13,29
47,13,11
42,13,37
47,13,29
38,13,32
30,14,31
37,14,31
27,14,0
29,14,4
48,14,26
33,14,38
32,14,36
33,14,37
29,14,43
46,14,22
44,14,45
29,14,41
36,15,35
36,15,0
30,15,21
45,15,33
39,15,5
46,15,9
29,15,22
30,16,9
34,16,43
35,16,3
30,16,10
35,16,23
39,16,3
31,16,45
35,17,27
50,17,38
37,17,37
45,17,18
41,17,38
28,17,18
43,17,41
33,17,24
49,17,10
48,18,32
38,18,5
38,18,28
46,18,36
27,18,26
28,18,32
40,18,44
32,18,3
47,18,49
44,19,39
39,19,22
38,19,41
45,19,33
44,19,11
43,19,21
48,19,4
33,20,34
50,20,48
47,20,42
27,20,12
40,20,8
31,20,8
49,20,36
44,20,40
35,20,48
34,21,2
43,21,28
37,21,17
33,21,1
41,21,28
29,21,47
31,21,20
27,22,47
40,22,6
39,22,20
49,22,12
32,22,9
48,22,34
25,22,14
37,22,27
38,23,1
46,23,46
33,23,40
29,23,13
45,23,16
47,23,6
47,24,19
33,24,7
45,24,5
47,24,20
29,24,47
33,24,44
49,24,17
36,24,24
