volume,class_1,class_2,class_3
20,0,1,0
98,0,11,7
35,0,28,1
77,0,40,3
53,1,18,9
68,1,15,0
49,1,39,5
127,1,27,4
142,1,29,7
148,2,16,5
18,2,37,7
53,2,8,3
15,2,7,9
53,2,10,1
109,3,6,8
16,3,0,1
106,3,40,0
5,4,29,3
3,4,37,8
52,4,40,7
99,4,33,8
132,4,13,7
55,5,42,0
9,5,33,6
150,5,31,4
2,6,20,7
135,6,24,7
50,6,0,7
67,6,47,5
59,7,2,5
51,7,43,6
27,8,4,9
40,8,9,2
43,8,8,3
65,8,5,0
11,8,38,5
132,8,2,5
47,9,14,8
89,9,12,4
75,9,44,6
63,9,45,5
11,9,6,0
66,10,39,3
57,10,11,7
13,11,49,9
56,11,5,2
59,12,47,9
138,12,15,9
3,12,31,5
57,13,42,6
7,13,10,5
107,13,0,0
103,13,1,3
1,13,45,5
105,14,9,2
90,14,39,6
144,14,13,0
114,14,46,6
107,14,28,6
29,14,5,6
91,15,32,1
19,15,10,0
51,15,45,6
55,15,22,1
8,15,23,3
23,15,32,7
126,15,25,9
63,16,25,2
106,16,35,8
46,16,47,2
65,16,43,8
112,17,13,0
94,17,48,8
104,17,13,2
45,17,8,0
18,18,16,8
142,18,38,9
57,18,42,6
7,18,49,9
125,18,45,0
144,18,48,8
79,19,19,8
104,19,16,4
149,19,20,5
6,19,22,8
64,19,21,3
43,19,11,4
28,20,2,0
37,20,43,4
40,20,14,0
64,20,34,0
72,20,12,1
7,21,23,3
94,21,17,5
48,21,22,2
120,21,41,1
57,21,41,6
54,22,37,6
41,22,17,5
3,22,42,4
132,23,34,4
148,23,19,1
3,24,36,4
53,24,41,3
40,25,21,8
30,25,23,1
96,26,28,0
115,26,3,4
132,27,1,3
43,27,35,7
61,27,6,2
72,27,34,5
51,28,20,0
94,28,6,8
60,28,11,7
103,29,36,1
40,29,32,3
51,29,49,8
96,29,15,6
122,30,26,4
76,30,7,1
5,30,7,2
80,31,46,1
144,31,30,9
94,31,9,8
103,31,44,4
113,32,19,3
24,32,18,3
28,32,35,4
131,33,20,5
116,33,36,3
62,33,28,2
91,33,25,9
108,33,30,4
15,34,4,6
33,35,35,7
124,35,22,8
101,35,26,0
116,35,4,0
99,35,0,4
43,36,47,2
46,36,23,8
66,36,21,0
3,36,10,8
117,36,34,3
138,36,48,2
26,36,21,9
39,37,27,6
113,37,15,8
146,38,33,6
148,38,3,1
84,39,27,7
12,39,12,1
65,39,4,3
38,39,3,3
43,39,17,6
33,39,36,9
98,39,31,5
104,39,33,2
61,40,2,5
31,40,3,7
33,40,1,6
65,41,18,2
62,41,46,9
138,41,32,4
136,42,5,3
146,42,29,2
96,42,12,7
89,42,37,6
70,43,25,1
120,43,38,1
33,43,29,8
40,43,31,9
45,43,44,1
142,44,14,1
48,44,46,6
43,44,43,7
114,44,14,4
134,45,41,7
27,46,30,4
65,46,24,5
22,46,7,7
146,46,9,9
83,46,26,5
112,46,49,4
86,47,19,4
137,47,8,9
136,47,40,2
14,48,44,5
135,48,26,2
103,48,48,2
1,48,27,1
43,48,18,1
67,48,24,2
115,48,16,2
60,48,38,9
130,48,39,9
51,49,30,3
78,49,24,7
145,49,17,9
