volume,class_1,class_2,class_3
1.14,4,0,7
2.19,9,10,23
3.66,23,7,20
2.37,3,4,15
1.4,28,13,17
2.69,25,17,1
3.28,20,22,14
4.08,16,0,11
1.17,30,13,33
4.93,18,0,23
3.0,26,0,16
2.32,21,14,11
3.26,22,0,17
3.28,15,12,16
3.66,28,19,33
1.02,17,2,12
3.62,23,16,7
2.25,31,1,29
1.09,31,15,27
2.86,26,9,5
2.83,18,20,28
4.31,2,4,1
3.14,18,10,18
2.4,27,21,20
3.92,32,3,20
4.85,10,7,27
4.3,16,16,28
3.72,22,21,4
4.15,6,13,9
1.66,2,19,3
4.5,14,14,16
1.31,30,4,27
1.17,4,19,23
2.87,12,14,31
4.35,30,13,6
3.3,4,15,19
1.6,30,14,34
2.24,2,18,6
4.02,13,19,28
3.85,32,1,11
3.77,9,17,17
1.52,16,16,12
3.36,21,2,19
1.35,26,6,29
1.4,27,7,21
3.55,29,2,10
4.65,14,7,19
4.1,1,2,16
4.37,6,18,22
2.51,11,18,26
4.47,19,16,14
3.38,21,22,2
1.49,8,7,6
3.15,20,8,14
3.47,15,22,0
1.28,22,18,6
1.74,20,5,12
4.39,31,19,7
4.96,16,21,34
2.23,23,12,10
4.11,25,17,9
3.02,27,22,16
2.37,28,10,19
1.4,8,12,5
4.26,17,19,22
4.27,15,7,22
2.35,18,11,7
4.59,8,22,22
2.19,4,6,9
2.25,25,18,14
1.24,21,17,28
2.87,10,15,26
4.22,3,21,19
2.34,12,4,21
3.97,25,1,34
3.85,4,19,26
3.55,4,0,16
1.33,14,1,20
2.29,30,14,14
3.46,4,14,10
2.62,4,16,24
4.88,10,5,9
3.74,32,11,6
1.75,5,3,18
1.97,6,15,30
4.79,18,22,26
1.88,15,3,0
4.66,32,14,18
3.83,24,3,34
2.16,1,15,6
3.97,15,7,28
4.38,25,4,19
2.86,16,8,19
2.86,22,20,18
2.04,16,1,27
1.6,27,8,12
4.33,17,19,23
2.88,27,7,25
3.51,0,19,17
3.01,25,22,3
1.98,22,2,1
3.5,0,0,13
2.18,2,10,22
4.04,19,0,20
2.58,16,13,26
4.03,4,7,21
2.3,16,7,22
3.94,7,14,18
4.82,22,12,5
2.53,21,1,26
3.4,13,17,7
1.2,10,21,10
1.51,4,4,23
3.98,17,18,2
1.02,25,4,6
2.78,17,1,21
3.27,9,18,25
3.49,0,5,31
1.54,14,9,34
2.2,29,13,9
3.84,4,8,13
2.21,3,16,2
2.01,3,7,18
3.05,5,7,25
1.62,15,4,8
3.11,11,21,24
3.66,11,9,20
3.3,17,1,13
3.96,16,22,14
1.64,31,2,34
4.99,3,0,35
3.02,30,7,10
1.56,28,4,31
1.21,28,13,27
1.69,7,17,4
2.22,31,15,25
4.12,9,5,27
3.22,31,17,22
2.48,31,18,9
3.75,2,0,30
3.11,23,7,32
1.23,28,18,31
4.28,0,6,12
2.39,13,17,31
4.31,6,22,20
4.36,14,1,5
3.81,23,1,5
4.42,32,15,32
4.1,31,18,15
1.4,24,18,20
1.41,18,22,3
1.06,25,20,18
2.52,32,5,14
2.74,7,20,18
3.39,7,9,26
3.3,24,17,8
3.33,11,2,22
1.57,28,8,25
3.34,31,16,10
2.25,21,10,31
1.91,13,5,18
3.07,16,4,0
3.12,4,1,18
3.57,31,13,27
3.93,30,13,14
4.13,23,7,32
2.33,22,18,19
2.2,25,10,28
1.85,29,8,28
3.16,2,15,18
1.27,21,7,26
1.83,32,21,21
3.08,26,21,21
3.37,28,2,11
4.16,13,2,5
1.08,20,15,10
4.55,21,18,28
2.62,8,0,1
4.61,31,10,15
2.08,30,5,31
2.53,25,18,33
1.43,3,17,35
1.3,8,12,1
2.39,6,6,23
1.63,5,11,0
3.8,3,1,20
1.79,4,9,16
2.42,16,3,0
3.75,12,19,1
2.7,11,3,2
3.15,18,11,31
2.54,21,12,11
4.87,22,10,35
4.81,7,1,9
4.8,24,12,28
1.01,27,5,20
4.73,4,21,31
2.13,6,15,24
1.72,20,15,32
4.44,30,21,20
4.01,17,5,15
4.0,30,12,15
4.78,20,9,7
3.85,23,0,21
1.93,5,16,9
4.77,23,22,24
3.52,30,15,17
4.2,16,8,31
1.35,18,9,34
4.4,15,18,13
2.26,25,21,14
4.41,29,17,13
4.52,29,22,15
2.13,18,19,8
2.63,31,7,30
4.45,4,20,20
4.89,3,3,9
2.81,1,17,23
1.58,20,13,18
1.26,11,14,33
4.95,1,11,19
4.64,7,19,1
4.29,13,3,30
3.98,6,18,32
3.24,6,7,15
4.95,7,19,14
4.09,23,16,25
3.02,5,22,23
1.9,7,12,31
1.91,10,15,31
3.07,3,0,26
2.64,2,14,31
3.97,1,3,23
1.98,3,7,24
1.45,32,9,16
4.45,12,8,19
3.79,29,1,29
3.84,12,12,33
3.6,8,20,8
4.54,14,1,3
1.98,30,13,33
3.05,23,22,12
1.08,21,13,4
1.3,29,21,8
4.83,23,19,31
4.05,12,1,19
3.32,1,4,11
3.8,15,1,15
4.66,18,4,0
4.18,0,12,28
8.92,6,0,15
8.97,0,15,13
6.82,25,9,1
5.42,30,7,28
7.61,17,17,30
6.71,12,15,21
9.87,22,18,31
7.95,21,0,34
9.57,32,8,21
9.32,25,18,14
6.62,14,7,16
5.54,12,9,22
8.08,26,0,35
6.49,3,11,30
9.12,24,20,24
6.32,6,15,35
5.24,12,12,12
7.36,14,22,16
9.64,17,16,28
9.34,16,2,16
9.08,13,15,18
5.48,28,15,20
9.9,6,0,24
7.7,18,20,16
5.96,28,22,8
8.25,30,7,33
7.6,9,11,17
5.58,3,21,9
7.86,2,7,7
7.13,28,22,11
7.51,15,18,25
5.04,5,17,16
9.35,28,10,9
6.69,7,7,27
5.29,26,11,24
7.48,11,0,5
8.3,15,15,22
6.56,1,20,27
7.27,24,3,27
6.15,18,5,10
6.26,9,10,6
7.78,26,15,27
9.18,1,15,22
7.9,19,0,33
9.69,2,20,17
5.98,25,3,7
8.42,11,8,4
8.27,2,2,29
9.66,12,17,19
7.91,11,2,19
6.15,21,14,2
9.65,12,21,9
7.15,24,22,19
6.97,5,11,16
8.57,10,11,6
7.98,4,21,25
8.6,19,7,31
8.56,25,11,18
8.44,22,4,11
8.42,21,10,28
7.51,21,5,23
9.34,19,22,5
7.02,28,8,29
7.35,18,12,7
6.86,19,1,23
9.66,2,12,6
9.54,7,21,3
6.92,11,21,21
9.88,2,3,2
7.76,5,12,30
6.24,17,18,14
6.69,15,11,32
5.75,4,3,25
7.9,0,13,30
5.8,5,2,0
5.21,30,16,8
8.29,27,0,15
8.02,17,1,0
6.8,19,3,14
9.7,5,11,30
7.4,26,9,29
6.17,10,14,21
5.28,17,7,2
5.86,13,18,0
5.97,23,18,0
9.45,10,5,19
6.68,2,7,4
6.07,32,1,5
7.08,27,18,4
8.61,23,18,23
5.86,25,18,18
8.31,17,1,6
7.77,31,7,19
6.54,14,0,34
9.33,24,13,32
5.01,4,0,2
5.35,30,2,27
9.42,5,16,34
5.82,5,22,30
5.49,15,21,25
8.42,14,19,18
7.04,9,4,12
6.94,8,18,22
7.67,25,1,14
5.42,18,2,2
6.93,18,20,13
9.7,1,21,18
9.4,22,10,28
7.22,8,6,2
5.54,16,17,18
7.91,10,5,28
8.63,3,1,8
6.78,5,4,11
7.86,28,17,31
9.41,18,22,30
6.12,0,8,33
9.18,29,13,27
6.93,29,19,29
7.68,16,7,23
5.89,10,3,2
7.32,9,21,2
7.19,17,2,30
5.95,3,7,35
5.02,10,14,13
9.0,0,8,12
5.07,6,18,25
5.1,9,3,20
6.9,3,9,26
7.07,30,22,14
9.65,16,10,31
9.0,29,20,32
8.84,12,22,27
6.92,21,1,22
8.04,24,22,30
9.05,10,3,20
8.26,29,16,1
9.84,5,15,15
6.83,4,1,6
8.79,15,21,1
7.06,14,7,10
6.55,8,21,32
6.93,26,16,32
8.19,2,7,24
5.01,30,19,27
5.6,1,17,29
9.3,12,17,8
9.39,12,4,11
5.99,23,18,35
9.9,13,0,0
7.78,10,21,0
7.18,0,11,9
7.23,10,8,24
8.58,17,11,1
7.44,4,7,0
7.32,22,20,24
8.37,18,4,10
9.29,31,3,3
7.79,4,12,3
5.15,21,3,0
7.75,2,7,9
7.29,2,5,9
9.81,1,2,11
9.58,12,20,27
9.59,4,9,25
7.57,17,11,12
5.46,18,12,6
6.27,25,10,34
6.58,19,22,12
9.37,15,6,29
6.63,0,7,9
8.96,10,6,28
5.82,22,4,1
7.35,19,2,13
7.38,16,4,19
6.13,16,13,25
8.87,28,3,5
7.47,22,4,29
6.81,29,0,4
5.81,26,21,1
8.38,9,6,27
5.18,1,20,12
8.77,6,8,14
5.66,9,22,2
7.8,32,18,1
6.45,14,21,25
7.34,7,22,21
9.02,3,4,27
8.87,26,19,23
8.4,10,15,12
8.02,13,21,12
9.71,1,8,31
9.51,17,6,33
8.8,19,20,29
6.11,32,18,9
6.86,7,16,31
5.35,1,8,6
9.1,5,0,8
8.72,0,11,5
6.77,11,10,1
7.74,27,20,9
8.19,16,6,3
6.95,7,2,7
6.36,8,9,6
9.96,32,18,21
5.89,4,7,34
7.33,1,9,28
7.42,13,2,33
5.63,12,0,17
8.49,28,8,15
6.55,23,17,0
8.93,16,4,31
7.63,16,5,20
5.95,9,21,22
8.25,5,7,35
9.01,14,18,23
6.1,29,8,33
7.96,20,2,28
5.7,19,18,15
6.91,20,15,0
7.8,7,22,32
6.07,10,1,1
5.25,7,4,9
5.39,18,18,0
5.96,28,0,19
9.74,0,17,17
6.71,26,22,11
7.95,11,16,32
5.74,21,0,19
5.76,6,1,8
9.22,19,14,26
8.93,12,17,8
7.41,19,21,6
9.51,26,18,4
5.71,30,21,3
5.12,8,8,26
9.29,6,2,16
5.6,6,21,9
9.56,11,4,12
6.21,31,11,7
5.05,29,3,13
7.61,27,14,5
5.14,0,18,4
5.78,30,12,14
5.77,9,21,26
9.22,18,19,16
7.15,17,8,28
6.55,2,9,19
8.0,6,16,34
6.63,31,7,21
6.98,8,4,17
5.11,12,10,28
9.07,0,22,27
6.63,20,12,11
7.75,21,8,29
6.63,21,1,20
9.9,20,11,15
5.83,17,18,16
9.11,9,22,20
8.56,7,8,11
8.3,11,17,24
8.99,19,3,13
7.58,4,17,1
5.9,26,11,26
6.57,4,9,26
7.23,17,16,29
9.86,11,6,28
7.97,19,10,0
5.68,22,9,26
5.32,29,11,19
5.6,26,8,7
5.79,7,17,2
9.85,32,18,13
9.89,5,2,31
7.28,32,3,24
8.59,9,21,35
9.29,7,10,13
6.42,28,3,14
6.68,8,11,21
9.1,8,9,32
8.84,26,18,2
7.03,24,19,21
5.47,11,15,17
7.8,9,13,12
6.9,18,22,20
9.65,21,3,35
8.38,12,10,28
9.02,6,17,30
6.41,3,22,7
7.43,29,4,3
7.6,27,16,10
6.2,2,17,28
5.59,4,12,0
6.19,28,3,11
5.87,14,19,24
9.37,8,14,28
9.44,5,3,22
9.89,5,16,20
5.11,20,15,32
9.62,21,11,14
7.95,28,8,21
9.44,15,8,12
9.05,4,11,35
6.64,27,12,8
6.6,22,21,18
5.41,25,7,11
9.62,23,6,21
7.58,16,7,24
9.2,19,15,5
6.6,23,6,2
6.59,5,18,34
6.86,10,3,26
6.87,26,14,21
5.98,26,1,21
8.54,22,15,8
5.73,19,6,7
5.6,32,21,10
8.74,5,20,30
9.81,1,13,3
7.53,32,12,9
9.33,19,14,14
9.38,26,8,30
6.89,0,8,22
8.85,26,1,6
5.23,7,19,9
8.76,11,9,16
9.27,27,8,10
5.72,31,22,15
9.43,7,5,19
5.17,17,12,0
8.27,30,9,28
5.75,14,9,9
5.89,6,15,2
9.63,26,7,0
7.19,5,14,17
6.42,4,0,13
9.67,17,21,26
9.01,11,0,13
9.56,11,16,8
6.55,0,3,19
9.63,29,2,23
8.78,28,2,34
8.81,10,20,18
6.91,24,16,34
6.23,2,20,4
5.95,14,9,15
8.63,27,18,22
9.94,30,18,17
5.17,31,7,12
6.66,13,12,15
5.1,18,15,26
7.61,15,20,29
6.59,31,20,26
8.4,19,14,25
7.43,12,4,20
5.74,6,20,35
5.07,6,17,19
9.52,16,1,11
7.76,29,9,32
6.41,4,15,16
5.85,21,2,0
5.75,31,6,0
5.45,18,8,4
5.66,9,18,10
5.39,20,9,28
6.36,14,3,8
6.25,31,9,5
5.16,21,2,11
6.64,10,16,24
9.4,14,11,2
5.75,27,6,31
8.59,16,5,1
7.58,1,18,1
7.76,0,20,13
5.94,27,21,14
7.18,20,2,30
7.99,19,16,34
6.69,29,7,28
6.42,15,19,32
5.08,20,4,32
6.26,20,4,34
6.42,28,12,31
8.43,22,7,25
5.2,5,1,23
5.62,0,1,31
7.54,21,3,15
7.73,25,20,4
7.88,10,0,1
9.35,2,1,28
5.76,31,16,18
6.03,19,19,7
9.46,31,0,27
5.58,0,20,20
9.65,10,18,4
6.46,4,16,7
8.88,16,19,22
9.36,18,11,32
5.99,22,17,9
6.99,7,18,29
9.95,3,8,9
9.94,1,7,35
5.16,7,4,27
9.57,32,20,21
6.09,7,5,13
8.03,20,11,19
6.07,0,7,26
9.0,14,12,14
8.27,22,22,4
8.31,16,5,25
7.01,19,2,35
6.77,21,9,23
6.96,30,10,30
7.59,25,13,13
9.64,14,20,25
9.37,11,3,23
9.97,24,10,1
6.37,32,22,8
8.6,30,0,19
5.18,13,11,15
5.95,10,8,28
5.13,23,14,10
5.05,9,20,28
5.78,20,17,19
7.26,15,4,25
9.09,9,6,26
6.37,17,5,0
6.51,9,13,24
6.15,11,2,32
6.01,24,1,13
7.03,6,15,14
9.93,28,22,11
7.96,21,18,10
6.62,28,15,7
5.28,24,10,25
8.89,31,7,0
5.56,17,22,6
6.92,22,7,17
7.38,27,7,26
6.88,14,18,15
8.54,32,7,18
5.13,28,13,33
5.97,15,11,33
7.54,18,18,12
7.78,27,8,29
9.58,3,12,3
5.83,30,18,15
9.99,21,7,21
9.09,22,15,10
9.46,29,3,14
9.61,14,9,3
5.47,10,4,24
7.95,30,5,21
7.19,18,11,6
8.46,26,9,27
6.1,27,22,6
9.57,5,1,6
5.35,31,11,12
6.08,11,22,13
6.35,4,2,4
9.02,19,8,28
9.39,6,22,11
7.67,2,9,26
8.88,32,15,35
9.07,31,9,5
6.54,14,10,6
8.55,4,21,20
8.25,32,22,4
7.66,15,10,19
5.32,12,20,9
7.97,6,15,12
8.62,26,5,35
8.8,1,16,23
7.98,9,20,1
5.96,20,11,30
8.98,31,14,30
9.6,4,18,29
5.51,17,5,11
6.91,8,22,25
5.96,16,18,20
7.31,6,20,31
9.59,17,15,4
6.75,7,20,10
6.75,31,2,22
7.53,19,17,33
9.45,21,15,8
6.89,8,17,4
8.09,23,6,1
5.02,21,11,12
5.65,5,22,24
7.63,9,16,9
6.5,31,12,15
8.68,19,10,20
9.26,4,2,2
7.68,25,6,10
8.92,27,4,35
6.97,19,2,6
6.01,31,5,11
9.76,1,10,32
6.66,26,5,21
6.35,5,1,17
7.48,13,2,29
12.18,18,10,21
10.13,9,11,27
13.85,13,6,8
12.7,23,11,13
13.22,26,9,16
14.17,21,3,15
10.43,17,0,23
13.08,14,11,20
12.22,31,16,9
14.09,5,10,7
11.5,4,20,22
12.8,28,2,23
11.93,28,12,7
11.81,7,14,7
13.36,29,22,3
10.72,31,21,9
10.69,23,3,11
10.16,7,16,22
12.57,29,17,22
10.67,7,0,11
13.65,0,4,4
13.5,22,17,13
11.72,26,19,17
13.91,2,6,14
12.29,18,15,25
13.35,3,21,14
13.66,25,21,33
12.45,28,3,18
14.04,9,4,7
11.02,25,4,20
13.77,2,16,13
14.97,14,1,17
11.86,3,9,28
10.53,27,16,17
14.89,9,4,2
13.37,27,10,9
14.78,2,20,35
11.2,25,22,6
11.85,4,13,14
10.74,23,10,9
11.23,21,14,2
12.98,19,6,29
12.04,19,13,18
14.07,5,8,15
10.31,9,21,27
14.2,23,8,10
11.76,17,13,6
12.49,10,3,6
12.84,6,7,16
12.77,19,9,18
12.88,15,12,5
10.79,3,19,10
11.84,12,22,5
13.93,17,22,22
13.86,15,21,13
10.5,4,14,1
10.99,30,5,24
10.97,8,4,7
14.21,5,4,16
11.46,30,3,33
13.77,12,20,6
10.7,3,3,1
10.0,25,19,14
10.8,17,4,5
12.23,32,17,34
13.46,27,0,11
13.17,11,17,28
10.85,10,10,9
13.1,10,5,14
13.54,14,21,12
13.09,19,16,4
14.46,14,2,2
12.54,25,12,12
14.37,26,1,0
13.03,7,15,18
11.81,22,0,9
10.72,4,20,0
14.94,28,15,29
12.68,27,15,12
13.45,19,11,22
12.52,29,0,32
11.65,8,20,1
13.59,9,5,33
12.92,23,13,4
11.67,25,9,17
12.94,11,13,2
10.8,19,13,28
11.45,21,6,23
10.88,27,1,17
14.74,20,12,12
10.67,9,11,12
14.09,31,5,12
12.93,24,16,15
10.39,28,7,16
13.35,2,8,11
11.16,13,17,1
11.5,29,14,10
14.92,30,13,24
11.48,7,6,6
14.56,15,19,11
10.22,10,11,29
10.46,17,2,25
12.62,25,21,0
12.93,2,4,21
12.08,2,22,14
11.9,18,0,16
10.04,3,14,20
13.17,31,15,27
10.29,9,12,3
11.09,26,11,16
11.35,0,0,14
11.96,1,14,15
14.24,18,21,13
11.5,13,0,15
14.98,27,13,9
11.1,29,12,7
12.77,3,1,10
12.81,26,4,24
14.67,12,20,27
13.96,30,19,13
12.0,23,17,12
10.91,29,16,12
10.34,11,5,24
11.73,18,17,19
10.81,8,20,16
12.44,11,8,18
10.19,32,19,24
12.6,25,13,16
13.7,32,10,20
10.19,19,8,20
11.74,16,5,27
11.14,4,0,33
10.83,12,3,6
14.43,29,15,20
13.25,9,11,29
10.57,31,15,32
11.62,27,2,6
12.58,9,22,10
13.59,5,8,1
10.37,12,16,9
10.69,11,0,15
12.05,5,20,32
14.15,1,3,28
13.09,28,22,18
13.97,3,7,23
14.75,14,0,9
11.78,7,21,31
12.65,13,18,6
12.8,14,18,11
13.73,28,15,24
14.35,25,20,1
14.71,10,7,31
13.68,13,13,10
13.15,14,10,27
11.92,30,7,21
12.84,18,11,10
14.47,1,15,1
10.99,10,13,10
12.71,8,21,16
10.4,14,12,1
14.53,27,7,1
14.55,5,22,3
13.36,16,7,14
13.31,19,10,7
10.14,12,1,33
11.43,29,13,27
12.84,2,22,3
10.65,19,19,0
14.01,1,8,4
13.08,32,8,28
13.91,22,6,32
10.82,1,3,33
14.71,30,15,27
10.74,3,12,19
10.45,0,11,11
11.55,23,7,26
13.42,26,11,3
12.42,0,1,16
14.17,23,5,21
14.39,19,11,34
11.19,30,4,1
10.19,19,18,32
10.22,6,6,3
14.37,28,3,6
14.13,6,6,11
12.02,23,19,15
10.51,6,20,22
12.97,2,12,27
14.84,28,16,2
11.52,19,11,4
12.4,9,5,19
14.48,15,3,6
10.87,2,22,9
13.05,1,11,0
14.77,31,22,33
12.72,27,5,2
13.46,27,16,8
13.49,13,21,23
10.39,1,6,30
10.04,2,14,24
14.35,19,12,4
10.83,14,12,12
13.86,24,21,5
10.64,20,9,5
10.07,25,2,8
10.37,19,15,31
13.97,25,8,19
13.57,1,18,8
13.02,14,10,8
11.09,7,8,1
10.03,14,17,21
10.04,24,20,27
12.88,18,21,22
14.06,2,13,22
10.65,0,5,8
11.05,9,11,1
14.24,24,10,2
12.78,29,21,11
14.55,18,1,4
13.77,17,12,34
11.07,9,13,5
14.15,32,5,15
11.84,16,21,12
10.29,19,13,7
14.98,18,6,23
10.87,1,17,24
14.97,26,8,14
