volume,class_1,class_2,class_3,class_4
1.01,9,0,11,3
1.68,21,1,15,6
1.43,14,0,4,0
2.49,17,2,22,5
1.12,21,7,12,16
1.15,20,9,26,9
2.02,10,6,21,1
2.18,7,8,20,3
3.74,12,9,21,2
4.75,22,4,2,14
4.53,19,2,2,5
3.0,16,1,10,3
3.31,19,2,20,0
1.28,15,10,5,14
4.18,12,9,13,9
1.7,20,2,26,5
4.49,13,9,17,6
1.48,3,3,24,5
2.47,18,7,7,9
4.27,14,6,8,11
1.79,7,8,5,15
2.32,5,3,13,6
1.66,9,0,14,17
1.85,18,9,13,15
2.0,9,2,8,0
1.03,12,1,13,4
4.83,9,9,24,9
4.13,2,0,20,8
4.52,19,9,7,16
3.11,1,1,16,17
2.03,2,5,20,17
2.26,4,9,27,9
4.59,7,1,8,16
2.46,20,10,23,1
2.4,0,4,23,9
2.21,11,5,3,14
3.71,13,0,13,7
3.02,13,4,11,1
3.49,5,4,25,7
3.54,7,9,19,5
4.12,0,9,14,14
4.45,4,5,14,3
2.4,10,3,21,5
2.45,7,5,23,9
1.31,15,2,16,12
4.89,12,0,25,17
4.38,2,6,5,9
4.5,8,7,5,17
1.9,13,9,7,4
1.15,22,1,11,6
1.72,17,4,16,11
2.07,24,9,13,9
4.62,18,5,25,6
3.15,4,3,15,9
1.18,20,2,25,14
2.84,21,1,0,2
4.42,11,0,10,5
4.77,25,0,4,10
1.53,14,7,20,11
4.99,5,8,11,10
3.03,20,3,20,0
4.97,23,3,20,15
4.58,12,10,26,9
3.22,17,4,21,13
1.5,7,9,17,5
4.69,0,6,15,1
4.73,5,9,2,4
1.32,4,8,3,2
2.53,0,3,11,17
3.02,12,8,27,15
3.15,10,3,17,14
4.19,3,7,2,12
1.27,18,5,10,12
2.61,7,7,24,7
2.78,17,3,10,16
1.27,7,10,0,17
2.48,17,1,8,14
2.69,20,1,24,0
4.45,12,8,25,16
2.27,6,6,18,11
4.37,9,4,6,15
4.19,7,4,2,11
3.15,15,7,1,10
1.73,17,4,23,14
2.32,0,1,27,3
2.31,25,1,1,8
2.93,2,2,13,5
3.17,21,0,17,7
1.77,0,7,23,7
3.82,12,5,22,3
1.08,16,9,16,0
4.87,24,2,6,15
3.44,4,6,3,7
3.06,9,9,0,11
3.88,8,10,4,16
4.99,0,6,10,14
4.58,24,2,27,4
1.96,13,2,3,4
1.65,1,0,18,8
2.34,23,3,0,14
2.8,9,8,1,17
3.65,1,6,19,15
4.32,9,4,6,1
3.02,18,3,20,11
2.95,8,4,9,0
2.5,5,9,6,6
2.22,17,0,17,4
3.01,6,4,0,14
1.86,8,1,20,14
4.17,19,1,18,17
1.47,13,9,22,3
1.53,3,6,11,16
1.33,5,4,4,14
2.15,8,7,9,15
1.33,24,3,13,0
3.4,20,7,2,7
3.59,14,4,17,10
3.54,19,4,5,6
4.05,20,4,23,8
3.29,6,7,18,8
2.14,22,7,26,5
1.19,5,5,16,11
2.41,21,3,22,0
4.43,15,4,1,5
