volume,class_1
40,0
39,0
11,0
3,0
162,1
27,1
8,1
24,1
193,2
14,2
20,2
39,2
185,2
1,3
163,3
19,3
174,3
41,4
45,4
153,4
165,5
44,5
181,5
173,5
185,6
33,6
158,6
182,6
184,7
30,7
29,8
181,8
10,8
164,8
161,9
21,10
33,10
10,10
190,10
155,11
197,11
41,11
166,11
34,11
25,11
28,11
153,11
32,11
158,12
2,12
39,12
21,12
170,12
39,12
48,13
19,13
13,13
31,13
33,13
173,14
175,14
177,14
160,14
43,14
34,14
16,15
3,15
43,15
14,16
8,16
163,16
171,16
9,17
33,17
15,17
154,17
184,18
33,18
184,18
188,19
176,19
41,19
188,19
50,19
161,20
45,20
14,20
35,21
162,21
39,21
17,21
166,21
49,22
44,22
41,22
182,23
36,23
164,23
4,23
49,23
193,23
32,23
23,24
41,24
160,24
150,24
152,24
189,25
150,25
191,25
1,25
35,26
40,26
156,26
50,26
22,26
184,26
37,26
150,27
7,27
36,27
194,27
192,27
179,27
196,27
25,27
186,27
27,28
33,28
4,28
19,28
160,28
41,29
161,30
198,30
37,30
11,30
153,31
163,31
32,32
27,32
197,32
179,33
191,33
199,33
194,34
199,34
173,34
40,34
10,35
196,36
151,37
25,37
3,37
172,37
193,37
6,37
174,37
183,37
178,37
40,37
3,37
49,37
36,38
192,38
45,38
9,38
188,38
47,38
182,39
194,40
194,40
39,40
38,40
154,41
152,41
50,41
22,41
152,42
152,42
28,43
176,43
179,43
32,43
166,44
154,44
194,44
9,44
188,45
176,45
41,45
158,46
41,46
16,46
190,46
150,47
26,48
36,48
198,49
34,49
