volume,class_1,class_2
29,0,14
82,1,8
42,1,12
35,1,21
53,2,5
79,2,11
16,2,7
50,2,5
77,2,20
42,2,21
78,2,2
94,3,23
32,3,13
12,3,17
44,3,24
40,3,6
9,3,0
50,3,3
13,4,16
46,4,12
26,4,11
13,4,13
93,4,22
61,5,0
11,5,9
16,5,10
77,6,18
82,6,15
21,6,22
21,6,12
26,7,17
89,7,22
56,7,22
6,7,4
12,8,5
44,8,5
11,9,12
71,9,11
94,9,23
27,10,6
62,10,23
13,11,22
23,11,0
91,11,10
62,12,14
48,12,10
93,12,18
33,13,5
18,13,2
5,13,3
36,13,0
18,13,1
57,14,2
50,14,9
87,15,20
99,15,4
68,15,19
46,15,2
51,16,16
50,16,24
33,16,6
35,16,6
45,16,8
69,16,17
98,16,20
83,17,8
19,17,1
60,18,15
67,18,16
38,18,23
8,18,4
95,18,11
25,19,21
38,19,16
15,19,19
66,20,1
68,20,19
83,21,3
95,21,4
38,21,15
76,22,19
53,22,17
36,22,2
11,22,12
39,22,0
89,23,1
61,23,22
21,23,13
79,23,2
1,23,24
46,24,9
8,24,6
66,24,7
93,24,18
13,24,13
67,25,21
67,25,7
76,25,1
16,25,19
25,25,9
89,26,7
5,27,10
86,28,10
7,29,9
18,29,10
26,29,0
96,29,20
72,30,11
79,30,24
53,30,12
57,30,20
32,30,21
92,30,9
26,30,19
12,31,8
27,31,19
8,31,17
4,31,3
87,31,3
74,31,17
54,31,12
15,32,13
21,32,2
44,32,24
36,32,4
82,32,21
45,32,14
86,33,21
77,33,23
22,33,11
96,33,14
64,33,11
91,34,3
56,34,9
33,34,9
78,34,14
85,34,1
15,34,16
74,34,24
24,35,23
33,35,8
71,35,10
83,36,18
18,37,6
79,37,1
64,37,7
34,37,3
55,37,24
18,37,15
1,37,16
7,38,5
8,38,17
6,38,20
42,38,12
10,38,2
100,39,18
37,39,14
88,39,16
80,39,13
49,39,19
71,39,8
15,39,5
77,39,6
19,40,5
38,40,21
37,40,23
28,40,20
79,40,15
36,41,4
78,41,8
64,42,4
77,42,1
33,42,18
100,43,24
14,43,4
1,43,7
44,43,8
18,43,3
58,43,15
59,43,15
95,44,0
86,44,14
12,44,14
10,44,18
47,45,7
83,45,10
63,45,13
26,45,18
53,46,7
65,46,20
67,47,11
75,47,15
59,47,22
81,47,0
70,47,17
19,47,22
30,48,23
68,48,16
8,48,13
36,49,6
